"SerialID","Index","Datetime_UTC","Button Down","Button Up","Host Connected","End of File","Variable","Value"
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","74",2022-07-21 12:06:20,NA,NA,NA,NA,"Temperature",19.3
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","74",2022-07-21 12:06:20,NA,NA,NA,NA,"Lux",22210.56
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","75",2022-07-21 13:06:20,NA,NA,NA,NA,"Temperature",21.66
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","75",2022-07-21 13:06:20,NA,NA,NA,NA,"Lux",25159.68
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","76",2022-07-21 14:06:20,NA,NA,NA,NA,"Temperature",24.32
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","76",2022-07-21 14:06:20,NA,NA,NA,NA,"Lux",10270.72
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","77",2022-07-21 15:06:20,NA,NA,NA,NA,"Temperature",28.18
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","77",2022-07-21 15:06:20,NA,NA,NA,NA,"Lux",32317.44
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","78",2022-07-21 16:06:20,NA,NA,NA,NA,"Temperature",32.43
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","78",2022-07-21 16:06:20,NA,NA,NA,NA,"Lux",66641.92
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","79",2022-07-21 17:06:20,NA,NA,NA,NA,"Temperature",33.97
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","79",2022-07-21 17:06:20,NA,NA,NA,NA,"Lux",66887.68
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","80",2022-07-21 18:06:20,NA,NA,NA,NA,"Temperature",31.23
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","80",2022-07-21 18:06:20,NA,NA,NA,NA,"Lux",62095.36
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","81",2022-07-21 19:06:20,NA,NA,NA,NA,"Temperature",29.08
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","81",2022-07-21 19:06:20,NA,NA,NA,NA,"Lux",56033.28
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","82",2022-07-21 20:06:20,NA,NA,NA,NA,"Temperature",21.92
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","82",2022-07-21 20:06:20,NA,NA,NA,NA,"Lux",17254.4
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","83",2022-07-21 21:06:20,NA,NA,NA,NA,"Temperature",17.5
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","83",2022-07-21 21:06:20,NA,NA,NA,NA,"Lux",12456.96
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","84",2022-07-21 22:06:20,NA,NA,NA,NA,"Temperature",15.66
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","84",2022-07-21 22:06:20,NA,NA,NA,NA,"Lux",7859.2
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","85",2022-07-21 23:06:20,NA,NA,NA,NA,"Temperature",12.95
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","85",2022-07-21 23:06:20,NA,NA,NA,NA,"Lux",5416.96
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","86",2022-07-22 00:06:20,NA,NA,NA,NA,"Temperature",13.3
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","86",2022-07-22 00:06:20,NA,NA,NA,NA,"Lux",2099.84
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","87",2022-07-22 01:06:20,NA,NA,NA,NA,"Temperature",12.74
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","87",2022-07-22 01:06:20,NA,NA,NA,NA,"Lux",900.16
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","88",2022-07-22 02:06:20,NA,NA,NA,NA,"Temperature",12.31
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","88",2022-07-22 02:06:20,NA,NA,NA,NA,"Lux",412.8
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","89",2022-07-22 03:06:20,NA,NA,NA,NA,"Temperature",10.98
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","89",2022-07-22 03:06:20,NA,NA,NA,NA,"Lux",360.16
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","90",2022-07-22 04:06:20,NA,NA,NA,NA,"Temperature",10.59
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","90",2022-07-22 04:06:20,NA,NA,NA,NA,"Lux",330.56
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","91",2022-07-22 05:06:20,NA,NA,NA,NA,"Temperature",9.95
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","91",2022-07-22 05:06:20,NA,NA,NA,NA,"Lux",612.64
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","92",2022-07-22 06:06:20,NA,NA,NA,NA,"Temperature",9.09
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","92",2022-07-22 06:06:20,NA,NA,NA,NA,"Lux",2401.28
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","93",2022-07-22 07:06:20,NA,NA,NA,NA,"Temperature",8.23
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","93",2022-07-22 07:06:20,NA,NA,NA,NA,"Lux",2686.72
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","94",2022-07-22 08:06:20,NA,NA,NA,NA,"Temperature",9.65
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","94",2022-07-22 08:06:20,NA,NA,NA,NA,"Lux",7810.56
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","95",2022-07-22 09:06:20,NA,NA,NA,NA,"Temperature",10.72
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","95",2022-07-22 09:06:20,NA,NA,NA,NA,"Lux",10782.72
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","96",2022-07-22 10:06:20,NA,NA,NA,NA,"Temperature",13
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","96",2022-07-22 10:06:20,NA,NA,NA,NA,"Lux",15938.56
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","97",2022-07-22 11:06:20,NA,NA,NA,NA,"Temperature",13.55
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","97",2022-07-22 11:06:20,NA,NA,NA,NA,"Lux",19543.04
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","98",2022-07-22 12:06:20,NA,NA,NA,NA,"Temperature",14.54
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","98",2022-07-22 12:06:20,NA,NA,NA,NA,"Lux",23685.12
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","99",2022-07-22 13:06:20,NA,NA,NA,NA,"Temperature",15.44
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","99",2022-07-22 13:06:20,NA,NA,NA,NA,"Lux",24801.28
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","100",2022-07-22 14:06:20,NA,NA,NA,NA,"Temperature",17.37
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","100",2022-07-22 14:06:20,NA,NA,NA,NA,"Lux",28067.84
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","101",2022-07-22 15:06:20,NA,NA,NA,NA,"Temperature",18.14
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","101",2022-07-22 15:06:20,NA,NA,NA,NA,"Lux",26931.2
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","102",2022-07-22 16:06:20,NA,NA,NA,NA,"Temperature",20.46
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","102",2022-07-22 16:06:20,NA,NA,NA,NA,"Lux",31651.84
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","103",2022-07-22 17:06:20,NA,NA,NA,NA,"Temperature",20.5
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","103",2022-07-22 17:06:20,NA,NA,NA,NA,"Lux",36075.52
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","104",2022-07-22 18:06:20,NA,NA,NA,NA,"Temperature",19.05
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","104",2022-07-22 18:06:20,NA,NA,NA,NA,"Lux",35481.6
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","105",2022-07-22 19:06:20,NA,NA,NA,NA,"Temperature",21.28
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","105",2022-07-22 19:06:20,NA,NA,NA,NA,"Lux",43008
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","106",2022-07-22 20:06:20,NA,NA,NA,NA,"Temperature",17.67
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","106",2022-07-22 20:06:20,NA,NA,NA,NA,"Lux",33822.72
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","107",2022-07-22 21:06:20,NA,NA,NA,NA,"Temperature",13.12
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","107",2022-07-22 21:06:20,NA,NA,NA,NA,"Lux",15191.04
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","108",2022-07-22 22:06:20,NA,NA,NA,NA,"Temperature",10.55
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","108",2022-07-22 22:06:20,NA,NA,NA,NA,"Lux",10531.84
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","109",2022-07-22 23:06:20,NA,NA,NA,NA,"Temperature",8.11
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","109",2022-07-22 23:06:20,NA,NA,NA,NA,"Lux",3961.6
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","110",2022-07-23 00:06:20,NA,NA,NA,NA,"Temperature",6.56
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","110",2022-07-23 00:06:20,NA,NA,NA,NA,"Lux",2150.4
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","111",2022-07-23 01:06:20,NA,NA,NA,NA,"Temperature",6.39
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","111",2022-07-23 01:06:20,NA,NA,NA,NA,"Lux",741.76
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","112",2022-07-23 02:06:20,NA,NA,NA,NA,"Temperature",6.13
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","112",2022-07-23 02:06:20,NA,NA,NA,NA,"Lux",492.48
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","113",2022-07-23 03:06:20,NA,NA,NA,NA,"Temperature",6.09
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","113",2022-07-23 03:06:20,NA,NA,NA,NA,"Lux",291.84
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","114",2022-07-23 04:06:20,NA,NA,NA,NA,"Temperature",5.87
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","114",2022-07-23 04:06:20,NA,NA,NA,NA,"Lux",366.24
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","115",2022-07-23 05:06:20,NA,NA,NA,NA,"Temperature",5.66
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","115",2022-07-23 05:06:20,NA,NA,NA,NA,"Lux",443.04
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","116",2022-07-23 06:06:20,NA,NA,NA,NA,"Temperature",6.09
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","116",2022-07-23 06:06:20,NA,NA,NA,NA,"Lux",2560.64
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","117",2022-07-23 07:06:20,NA,NA,NA,NA,"Temperature",6.43
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","117",2022-07-23 07:06:20,NA,NA,NA,NA,"Lux",2699.52
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","118",2022-07-23 08:06:20,NA,NA,NA,NA,"Temperature",7.08
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","118",2022-07-23 08:06:20,NA,NA,NA,NA,"Lux",5616.64
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","119",2022-07-23 09:06:20,NA,NA,NA,NA,"Temperature",7.68
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","119",2022-07-23 09:06:20,NA,NA,NA,NA,"Lux",6407.68
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","120",2022-07-23 10:06:20,NA,NA,NA,NA,"Temperature",7.38
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","120",2022-07-23 10:06:20,NA,NA,NA,NA,"Lux",5608.96
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","121",2022-07-23 11:06:20,NA,NA,NA,NA,"Temperature",7.81
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","121",2022-07-23 11:06:20,NA,NA,NA,NA,"Lux",7431.68
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","122",2022-07-23 12:06:20,NA,NA,NA,NA,"Temperature",7.08
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","122",2022-07-23 12:06:20,NA,NA,NA,NA,"Lux",5498.88
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","123",2022-07-23 13:06:20,NA,NA,NA,NA,"Temperature",7.85
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","123",2022-07-23 13:06:20,NA,NA,NA,NA,"Lux",10588.16
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","124",2022-07-23 14:06:20,NA,NA,NA,NA,"Temperature",7.89
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","124",2022-07-23 14:06:20,NA,NA,NA,NA,"Lux",9815.04
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","125",2022-07-23 15:06:20,NA,NA,NA,NA,"Temperature",7.38
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","125",2022-07-23 15:06:20,NA,NA,NA,NA,"Lux",9633.28
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","126",2022-07-23 16:06:20,NA,NA,NA,NA,"Temperature",8.88
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","126",2022-07-23 16:06:20,NA,NA,NA,NA,"Lux",13475.84
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","127",2022-07-23 17:06:20,NA,NA,NA,NA,"Temperature",8.15
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","127",2022-07-23 17:06:20,NA,NA,NA,NA,"Lux",10306.56
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","128",2022-07-23 18:06:20,NA,NA,NA,NA,"Temperature",7.33
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","128",2022-07-23 18:06:20,NA,NA,NA,NA,"Lux",8209.92
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","129",2022-07-23 19:06:20,NA,NA,NA,NA,"Temperature",6.39
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","129",2022-07-23 19:06:20,NA,NA,NA,NA,"Lux",5149.44
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","130",2022-07-23 20:06:20,NA,NA,NA,NA,"Temperature",6.35
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","130",2022-07-23 20:06:20,NA,NA,NA,NA,"Lux",4901.12
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","131",2022-07-23 21:06:20,NA,NA,NA,NA,"Temperature",7.03
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","131",2022-07-23 21:06:20,NA,NA,NA,NA,"Lux",7262.72
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","132",2022-07-23 22:06:20,NA,NA,NA,NA,"Temperature",7.63
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","132",2022-07-23 22:06:20,NA,NA,NA,NA,"Lux",7424
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","133",2022-07-23 23:06:20,NA,NA,NA,NA,"Temperature",5.83
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","133",2022-07-23 23:06:20,NA,NA,NA,NA,"Lux",1803.52
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","134",2022-07-24 00:06:20,NA,NA,NA,NA,"Temperature",5.45
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","134",2022-07-24 00:06:20,NA,NA,NA,NA,"Lux",1158.72
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","135",2022-07-24 01:06:20,NA,NA,NA,NA,"Temperature",5.15
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","135",2022-07-24 01:06:20,NA,NA,NA,NA,"Lux",504.32
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","136",2022-07-24 02:06:20,NA,NA,NA,NA,"Temperature",4.89
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","136",2022-07-24 02:06:20,NA,NA,NA,NA,"Lux",328.16
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","137",2022-07-24 03:06:20,NA,NA,NA,NA,"Temperature",4.8
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","137",2022-07-24 03:06:20,NA,NA,NA,NA,"Lux",123.36
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","138",2022-07-24 04:06:20,NA,NA,NA,NA,"Temperature",4.72
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","138",2022-07-24 04:06:20,NA,NA,NA,NA,"Lux",142.84
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","139",2022-07-24 05:06:20,NA,NA,NA,NA,"Temperature",4.8
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","139",2022-07-24 05:06:20,NA,NA,NA,NA,"Lux",400
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","140",2022-07-24 06:06:20,NA,NA,NA,NA,"Temperature",5.4
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","140",2022-07-24 06:06:20,NA,NA,NA,NA,"Lux",1283.84
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","141",2022-07-24 07:06:20,NA,NA,NA,NA,"Temperature",5.79
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","141",2022-07-24 07:06:20,NA,NA,NA,NA,"Lux",1518.72
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","142",2022-07-24 08:06:20,NA,NA,NA,NA,"Temperature",6.73
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","142",2022-07-24 08:06:20,NA,NA,NA,NA,"Lux",4153.6
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","143",2022-07-24 09:06:20,NA,NA,NA,NA,"Temperature",8.36
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","143",2022-07-24 09:06:20,NA,NA,NA,NA,"Lux",7234.56
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420208 2022-08-08 13_44_10 MDT (Data MDT).csv","144",2022-07-24 10:06:20,NA,NA,NA,NA,"Temperature",11.79
