"","...1","X.x","Bed","Year_planted","Species","Site","Sample_Date","Month","Day","Year","Canopy_Height_cm","Width_cm","Width_2_cm","Stem_diameter","Length_1_mm","Length_2_mm","Length_3_mm","Stem_Elongation_1_mm","Stem_Elongation_2_mm","Stem_Elongation_3_mm","SampleID_standard","biovolume","Sample_age","mean_stem_elong","mean_leaf_length","mean_width","population","X.y","Latitude","Longitude","Elevation","Date_propagated","Date_planted","Mother_LS","Cutting_length","Cutting_diameter"
"103",181,181,"IMS",2015,"Salix pulchra","Common_garden",NA,8,11,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSP2",NA,"1",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",182,182,"IMS",2015,"Salix pulchra","Common_garden",NA,8,11,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSP3",NA,"1",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",183,183,"IMS",2015,"Salix pulchra","Common_garden",NA,8,11,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSP3",NA,"1",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",184,184,"IMS",2015,"Salix pulchra","Common_garden",NA,8,11,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSP4",NA,"1",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",185,185,"IMS",2015,"Salix pulchra","Common_garden",NA,8,11,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSP4",NA,"1",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",186,186,"IMS",2015,"Salix pulchra","Common_garden",NA,8,11,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSP5",NA,"1",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",187,187,"IMS",2015,"Salix pulchra","Common_garden",NA,8,11,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSP5",NA,"1",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",213,213,"IMS",2013,"Salix pulchra","Common_garden",NA,8,11,"2016",28.3,NA,NA,NA,50,45,60,71,80,84,"KLSPC1",NA,"3",78.3333333333333,51.6666666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",214,214,"MG",2013,"Salix pulchra","Common_garden",NA,8,11,"2016",33,NA,NA,NA,46,48,47,43,41,28,"KLSPC10",NA,"3",37.3333333333333,47,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",215,215,"AB",2013,"Salix pulchra","Common_garden",NA,8,11,"2016",35.1,NA,NA,NA,39,42,45,62,66,111,"KLSPC13",NA,"3",79.6666666666667,42,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",216,216,"IMS",2013,"Salix pulchra","Common_garden",NA,8,11,"2016",18.3,NA,NA,NA,53,43,45,36,36,37,"KLSPC2",NA,"3",36.3333333333333,47,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",217,217,"IMS",2013,"Salix pulchra","Common_garden",NA,8,11,"2016",24.4,NA,NA,NA,35,36,42,39,33,30,"KLSPC3",NA,"3",34,37.6666666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",218,218,"MG",2013,"Salix pulchra","Common_garden",NA,8,11,"2016",16.1,NA,NA,NA,74,65,75,314,317,275,"KLSPC8",NA,"3",302,71.3333333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",219,219,"MG",2013,"Salix pulchra","Common_garden",NA,8,11,"2016",39.5,NA,NA,NA,62,64,64,600,472,420,"KLSPC9",NA,"3",497.333333333333,63.3333333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",220,220,"IMS",2013,"Salix pulchra","Common_garden",NA,8,11,"2016",53.1,NA,NA,NA,72,64,65,38.4,39.1,35.4,"KLSPE1",NA,"3",37.6333333333333,67,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",221,221,"CF",2013,"Salix pulchra","Common_garden",NA,8,11,"2016",28.9,NA,NA,NA,63,58,55,312,103,111,"KLSPE10",NA,"3",175.333333333333,58.6666666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",222,222,"MG",2013,"Salix pulchra","Common_garden",NA,8,11,"2016",35.8,NA,NA,NA,74,72,75,380,330,290,"KLSPE11",NA,"3",333.333333333333,73.6666666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",223,223,"MG",2013,"Salix pulchra","Common_garden",NA,8,11,"2016",42.1,NA,NA,NA,59,69,67,618,423,330,"KLSPE12",NA,"3",457,65,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",224,224,"MG",2013,"Salix pulchra","Common_garden",NA,8,11,"2016",44.1,NA,NA,NA,81,85,85,391,403,331,"KLSPE14",NA,"3",375,83.6666666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",225,225,"MG",2013,"Salix pulchra","Common_garden",NA,8,11,"2016",15.6,NA,NA,NA,56,57,62,106,107,80,"KLSPE15",NA,"3",97.6666666666667,58.3333333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",226,226,"IMS",2013,"Salix pulchra","Common_garden",NA,8,11,"2016",41.3,NA,NA,NA,66,67,64,802,682,660,"KLSPE2",NA,"3",714.666666666667,65.6666666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",227,227,"IMS",2013,"Salix pulchra","Common_garden",NA,8,11,"2016",3.2,NA,NA,NA,30,30,26,23,9,NA,"KLSPE3",NA,"3",NA,28.6666666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",228,228,"IMS",2013,"Salix pulchra","Common_garden",NA,8,11,"2016",53,NA,NA,NA,79,84,76,1010,1000,980,"KLSPE4",NA,"3",996.666666666667,79.6666666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",229,229,"IMS",2013,"Salix pulchra","Common_garden",NA,8,11,"2016",30.1,NA,NA,NA,42,60,59,70,110,82,"KLSPE5",NA,"3",87.3333333333333,53.6666666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",230,230,"CF",2013,"Salix pulchra","Common_garden",NA,8,11,"2016",36.1,NA,NA,NA,81,77,83,715,715,69.8,"KLSPE6",NA,"3",499.933333333333,80.3333333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",231,231,"CF",2013,"Salix pulchra","Common_garden",NA,8,11,"2016",33.8,NA,NA,NA,62,61,61,313,267,378,"KLSPE7",NA,"3",319.333333333333,61.3333333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",232,232,"CF",2013,"Salix pulchra","Common_garden",NA,8,11,"2016",46.3,NA,NA,NA,101,81,73,842,561,382,"KLSPE8",NA,"3",595,85,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",233,233,"CF",2013,"Salix pulchra","Common_garden",NA,8,11,"2016",32.7,NA,NA,NA,87,84,81,460,384,474,"KLSPE9",NA,"3",439.333333333333,84,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",249,249,"AB",2013,"Salix pulchra","Common_garden",NA,8,11,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KPSP11",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",250,250,"AB",2013,"Salix pulchra","Common_garden",NA,8,11,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KPSP12",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",251,251,"AB",2013,"Salix pulchra","Common_garden",NA,8,11,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KPSP13",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",252,252,"AB",2013,"Salix pulchra","Common_garden",NA,8,11,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KPSP14",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",253,253,"AB",2013,"Salix pulchra","Common_garden",NA,8,11,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KPSP15",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",275,275,"IMS",2015,"Salix pulchra","Common_garden",NA,8,13,"2017",3.4,NA,NA,NA,NA,NA,NA,7,10,10,"H15SP1",NA,"2",9,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",276,276,"CF",2015,"Salix pulchra","Common_garden",NA,8,13,"2017",5.8,NA,NA,NA,20,18,6,27,24,16,"H15SP10",NA,"2",22.3333333333333,14.6666666666667,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",277,277,"CF",2015,"Salix pulchra","Common_garden",NA,8,13,"2017",2.6,NA,NA,NA,NA,NA,NA,13,7,NA,"H15SP11",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",278,278,"CF",2015,"Salix pulchra","Common_garden",NA,8,13,"2017",0.8,NA,NA,NA,NA,NA,NA,6,6,17,"H15SP12",NA,"2",9.66666666666667,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",279,279,"CF",2015,"Salix pulchra","Common_garden",NA,8,13,"2017",7.5,NA,NA,NA,27,16,18,40,42,19,"H15SP13",NA,"2",33.6666666666667,20.3333333333333,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",280,280,"CF",2015,"Salix pulchra","Common_garden",NA,8,13,"2017",8.7,NA,NA,NA,26,NA,NA,30,7,7,"H15SP14",NA,"2",14.6666666666667,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",281,281,"CF",2015,"Salix pulchra","Common_garden",NA,8,13,"2017",6.4,NA,NA,NA,24,18,15,40,22,21,"H15SP15",NA,"2",27.6666666666667,19,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",282,282,"CF",2015,"Salix pulchra","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SP16",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",283,283,"CF",2015,"Salix pulchra","Common_garden",NA,8,13,"2017",2.2,NA,NA,NA,NA,NA,NA,19,13,23,"H15SP17",NA,"2",18.3333333333333,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",284,284,"CF",2015,"Salix pulchra","Common_garden",NA,8,13,"2017",13.5,NA,NA,NA,NA,NA,NA,22,13,9,"H15SP18",NA,"2",14.6666666666667,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",285,285,"CF",2015,"Salix pulchra","Common_garden",NA,8,13,"2017",6.5,NA,NA,NA,NA,NA,NA,48,27,27,"H15SP19",NA,"2",34,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",286,286,"IMS",2015,"Salix pulchra","Common_garden",NA,8,13,"2017",3.3,NA,NA,NA,16,11,14,19,18,16,"H15SP2",NA,"2",17.6666666666667,13.6666666666667,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",287,287,"CF",2015,"Salix pulchra","Common_garden",NA,8,13,"2017",3.6,NA,NA,NA,13,NA,NA,39,14,7,"H15SP20",NA,"2",20,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",288,288,"MG",2015,"Salix pulchra","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SP21",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",289,289,"MG",2015,"Salix pulchra","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SP22",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",290,290,"MG",2015,"Salix pulchra","Common_garden",NA,8,14,"2017",9,NA,NA,NA,7,9,12,10,9,13,"H15SP23",NA,"2",10.6666666666667,9.33333333333333,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",291,291,"MG",2015,"Salix pulchra","Common_garden",NA,8,14,"2017",6,NA,NA,NA,18,19,NA,13,9,NA,"H15SP24",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",292,292,"AB",2015,"Salix pulchra","Common_garden",NA,8,14,"2017",4.9,NA,NA,NA,20,17,18,18,22,5,"H15SP25",NA,"2",15,18.3333333333333,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",293,293,"AB",2015,"Salix pulchra","Common_garden",NA,8,14,"2017",4.3,NA,NA,NA,NA,NA,NA,25,NA,NA,"H15SP26",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",294,294,"AB",2015,"Salix pulchra","Common_garden",NA,8,14,"2017",14,NA,NA,NA,58,50,30,20,42,9,"H15SP27",NA,"2",23.6666666666667,46,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",295,295,"AB",2015,"Salix pulchra","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SP28",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",296,296,"AB",2015,"Salix pulchra","Common_garden",NA,8,14,"2017",6,NA,NA,NA,14,8,12,31,12,14,"H15SP29",NA,"2",19,11.3333333333333,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",297,297,"IMS",2015,"Salix pulchra","Common_garden",NA,8,13,"2017",2.1,NA,NA,NA,NA,NA,NA,9,NA,NA,"H15SP3",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",298,298,"AB",2015,"Salix pulchra","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SP30",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",299,299,"IMS",2015,"Salix pulchra","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SP4",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",300,300,"IMS",2015,"Salix pulchra","Common_garden",NA,8,13,"2017",5.1,NA,NA,NA,NA,NA,NA,32,11,19,"H15SP5",NA,"2",20.6666666666667,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",301,301,"IMS",2015,"Salix pulchra","Common_garden",NA,8,13,"2017",2.1,NA,NA,NA,NA,NA,NA,30,10,NA,"H15SP6",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",302,302,"IMS",2015,"Salix pulchra","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SP7",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",303,303,"IMS",2015,"Salix pulchra","Common_garden",NA,8,13,"2017",17,NA,NA,NA,28,30,35,19,43,21,"H15SP8",NA,"2",27.6666666666667,31,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",304,304,"CF",2015,"Salix pulchra","Common_garden",NA,8,13,"2017",27.5,NA,NA,NA,25,22,32,14,19,12,"H15SP9",NA,"2",15,26.3333333333333,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",354,354,"AB",2016,"Salix pulchra","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP1",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",355,355,"SL",2016,"Salix pulchra","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP10",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",356,356,"SL",2016,"Salix pulchra","Common_garden",NA,8,13,"2017",6.5,NA,NA,NA,NA,NA,NA,11,NA,NA,"HE16SP11",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",357,357,"SL",2016,"Salix pulchra","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP12",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",358,358,"SL",2016,"Salix pulchra","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP13",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",359,359,"SL",2016,"Salix pulchra","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP14",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",360,360,"SL",2016,"Salix pulchra","Common_garden",NA,8,13,"2017",0.4,NA,NA,NA,21,20,15,12,NA,NA,"HE16SP15",NA,"1",NA,18.6666666666667,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",361,361,"JG",2016,"Salix pulchra","Common_garden",NA,8,13,"2017",1.9,NA,NA,NA,18,20,17,17,NA,NA,"HE16SP16",NA,"1",NA,18.3333333333333,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",362,362,"JG",2016,"Salix pulchra","Common_garden",NA,8,13,"2017",2.3,NA,NA,NA,19,NA,NA,16,NA,NA,"HE16SP17",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",363,363,"JG",2016,"Salix pulchra","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP18",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",364,364,"JG",2016,"Salix pulchra","Common_garden",NA,8,13,"2017",9,NA,NA,NA,12,7,NA,12,6,NA,"HE16SP19",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",365,365,"AB",2016,"Salix pulchra","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP2",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",366,366,"JG",2016,"Salix pulchra","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP20",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",367,367,"JG",2016,"Salix pulchra","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP21",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",368,368,"JG",2016,"Salix pulchra","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP22",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",369,369,"JG",2016,"Salix pulchra","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP23",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",370,370,"JG",2016,"Salix pulchra","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP24",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",371,371,"JG",2016,"Salix pulchra","Common_garden",NA,8,13,"2017",24,NA,NA,NA,NA,NA,NA,4,4,2,"HE16SP25",NA,"1",3.33333333333333,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",372,372,"JG",2016,"Salix pulchra","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP26",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",373,373,"JG",2016,"Salix pulchra","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP27",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",374,374,"JG",2016,"Salix pulchra","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP28",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",375,375,"JG",2016,"Salix pulchra","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP29",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",376,376,"AB",2016,"Salix pulchra","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP3",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",377,377,"JG",2016,"Salix pulchra","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP30",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",378,378,"AB",2016,"Salix pulchra","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP4",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",379,379,"AB",2016,"Salix pulchra","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP5",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",380,380,"SL",2016,"Salix pulchra","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP6",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",381,381,"SL",2016,"Salix pulchra","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP7",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",382,382,"SL",2016,"Salix pulchra","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP8",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",383,383,"SL",2016,"Salix pulchra","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP9",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",414,414,"MG",2013,"Salix pulchra","Common_garden",NA,8,14,"2017",25,NA,NA,NA,24,21,18,17,39,68,"HESP11",NA,"4",41.3333333333333,21,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",415,415,"CF",2013,"Salix pulchra","Common_garden",NA,8,13,"2017",13,NA,NA,NA,18,15,25,33,17,45,"HESP12",NA,"4",31.6666666666667,19.3333333333333,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",416,416,"MG",2013,"Salix pulchra","Common_garden",NA,8,14,"2017",29.5,NA,NA,NA,31,27,34,42,55,48,"HESP12",NA,"4",48.3333333333333,30.6666666666667,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",417,417,"MG",2013,"Salix pulchra","Common_garden",NA,8,14,"2017",4.1,NA,NA,NA,9,22,15,39,25,22,"HESP14",NA,"4",28.6666666666667,15.3333333333333,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",418,418,"MG",2013,"Salix pulchra","Common_garden",NA,8,14,"2017",12,NA,NA,NA,12,10,7,11,8,6,"HESP17",NA,"4",8.33333333333333,9.66666666666667,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",419,419,"MG",2013,"Salix pulchra","Common_garden",NA,8,14,"2017",4.5,NA,NA,NA,20,16,14,27,26,15,"HESP18",NA,"4",22.6666666666667,16.6666666666667,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",420,420,"IMS",2013,"Salix pulchra","Common_garden",NA,8,13,"2017",10,NA,NA,NA,17,14,10,22,27,22,"HESP2",NA,"4",23.6666666666667,13.6666666666667,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",421,421,"MG",2013,"Salix pulchra","Common_garden",NA,8,14,"2017",12,NA,NA,NA,20,14,22,42,47,18,"HESP20",NA,"4",35.6666666666667,18.6666666666667,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",422,422,"AB",2013,"Salix pulchra","Common_garden",NA,8,14,"2017",7.7,NA,NA,NA,16,10,9,14,14,10,"HESP23",NA,"4",12.6666666666667,11.6666666666667,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",423,423,"IMS",2013,"Salix pulchra","Common_garden",NA,8,13,"2017",19,NA,NA,NA,20,12,35,30,49,39,"HESP24",NA,"4",39.3333333333333,22.3333333333333,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",424,424,"AB",2013,"Salix pulchra","Common_garden",NA,8,14,"2017",2.2,NA,NA,NA,NA,NA,NA,27,NA,NA,"HESP26",NA,"4",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",425,425,"AB",2013,"Salix pulchra","Common_garden",NA,8,14,"2017",7.3,NA,NA,NA,32,31,36,35,26,32,"HESP29",NA,"4",31,33,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",426,426,"IMS",2013,"Salix pulchra","Common_garden",NA,8,13,"2017",25,NA,NA,NA,30,23,22,32,22,77,"HESP3",NA,"4",43.6666666666667,25,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",427,427,"AB",2013,"Salix pulchra","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HESP30",NA,"4",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
