"","Lat","Lon","Elevation_m","Site","date","Canopy_Height_cm","...8","SampleID","Latitude","Longitude","Elevation","SampleDate","Width_cm","Width_2_cm","Stem_Elongation_1_mm","Stem_Elongation_2_mm","Stem_Elongation_3_mm","Length_1_mm","Length_2_mm","Length_3_mm","Stem_diameter","mean_stem_elong","mean_leaf_length","mean_width","Match","SampleSite","Date_propagated","Date_planted","Year_planted","Mother_LS","Cutting_length","Cutting_diameter","SampleYear","SampleID_standard","...1","Year_measured","Species"
"532",NA,NA,NA,"Kluane",NA,44,NA,"K15ESP7",NA,NA,NA,2015-06-27,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15ESp7","Pika Camp",2015-06-27,2015-08-18,2015,2.1,24.1,11.1,2015,"K15ESP7",695,NA,"Salix pulchra"
"533",NA,NA,NA,"Kluane",NA,40,NA,"K15ESP8",NA,NA,NA,2015-06-27,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15ESp8","Pika Camp",2015-06-27,2015-08-18,2015,2.2,29.9,9.1,2015,"K15ESP8",696,NA,"Salix pulchra"
"534",NA,NA,NA,"Kluane",NA,28,NA,"K15ESP9",NA,NA,NA,2015-06-27,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15ESp9","Pika Camp",2015-06-27,2015-08-18,2015,1.4,22.8,10.2,2015,"K15ESP9",697,NA,"Salix pulchra"
"535",NA,NA,NA,"Kluane",NA,NA,NA,"K15CSR1",NA,NA,NA,2015-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSr1","Pika Camp",2015-06-27,2015-08-18,2015,NA,39.3,6.4,2015,"K15CSR1",698,NA,"Salix richardsonii"
"536",NA,NA,NA,"Kluane",NA,NA,NA,"K15CSR2",NA,NA,NA,2015-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSr2","Pika Camp",2015-06-27,2015-08-18,2015,NA,38.9,11.4,2015,"K15CSR2",699,NA,"Salix richardsonii"
"537",NA,NA,NA,"Kluane",NA,NA,NA,"K15CSR3",NA,NA,NA,2015-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSr3","Pika Camp",2015-06-27,2015-08-18,2015,NA,47.3,14.6,2015,"K15CSR3",700,NA,"Salix richardsonii"
"538",NA,NA,NA,"Kluane",NA,NA,NA,"K15CSR4",NA,NA,NA,2015-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSr4","Pika Camp",2015-06-27,2015-08-18,2015,NA,32.8,9.8,2015,"K15CSR4",701,NA,"Salix richardsonii"
"539",NA,NA,NA,"Kluane",NA,NA,NA,"K15CSR5",NA,NA,NA,2015-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSr5","Pika Camp",2015-06-27,2015-08-18,2015,NA,42.2,11.7,2015,"K15CSR5",702,NA,"Salix richardsonii"
"540",NA,NA,NA,"Kluane",NA,NA,NA,"K15CSR6",NA,NA,NA,2015-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSr6","Pika Camp",2015-06-27,2015-08-18,2015,NA,24.2,9.9,2015,"K15CSR6",703,NA,"Salix richardsonii"
"541",NA,NA,NA,"Kluane",NA,NA,NA,"K15CSR7",NA,NA,NA,2015-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSr7","Pika Camp",2015-06-27,2015-08-18,2015,NA,30.9,10.8,2015,"K15CSR7",704,NA,"Salix richardsonii"
"542",NA,NA,NA,"Kluane",NA,NA,NA,"K15CSR8",NA,NA,NA,2015-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSr8","Pika Camp",2015-06-27,2015-08-18,2015,NA,41.9,9.4,2015,"K15CSR8",705,NA,"Salix richardsonii"
"543",NA,NA,NA,"Kluane",NA,NA,NA,"K15CSR9",NA,NA,NA,2015-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSr9","Pika Camp",2015-06-27,2015-08-18,2015,NA,40.6,7.9,2015,"K15CSR9",706,NA,"Salix richardsonii"
"544",NA,NA,NA,"Kluane",NA,32,NA,"K15ESR1",NA,NA,NA,2015-06-27,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15ESr1","Pika Camp",2015-06-27,2015-08-20,2015,4.6,34.1,6.2,2015,"K15ESR1",707,NA,"Salix richardsonii"
"545",NA,NA,NA,"Kluane",NA,196,NA,"K15PSP1",NA,NA,NA,2015-06-20,262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSp1","Kluane Plateau",2015-06-20,2015-08-19,2015,5,45.7,15.5,2015,"K15PSP1",714,NA,"Salix pulchra"
"546",NA,NA,NA,"Kluane",NA,205,NA,"K15PSP2",NA,NA,NA,2015-06-20,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSp2","Kluane Plateau",2015-06-20,2015-08-19,2015,6,29.7,7.2,2015,"K15PSP2",715,NA,"Salix pulchra"
"547",NA,NA,NA,"Kluane",NA,106,NA,"K15PSP3",NA,NA,NA,2015-06-20,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSp3","Kluane Plateau",2015-06-20,2015-08-19,2015,3,37.6,11.2,2015,"K15PSP3",716,NA,"Salix pulchra"
"548",NA,NA,NA,"Kluane",NA,61,NA,"K15PSP4",NA,NA,NA,2015-06-20,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSp4","Kluane Plateau",2015-06-20,2015-08-19,2015,1.5,39.8,12,2015,"K15PSP4",717,NA,"Salix pulchra"
"549",NA,NA,NA,"Kluane",NA,120,NA,"K15PSP5",NA,NA,NA,2015-06-20,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSp5","Kluane Plateau",2015-06-20,2015-08-19,2015,3,39.3,13,2015,"K15PSP5",718,NA,"Salix pulchra"
"550",NA,NA,NA,"Kluane",NA,150,NA,"K15PSR1",NA,NA,NA,2015-06-20,525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSr1","Kluane Plateau",2015-06-20,2015-08-19,2015,7.5,37,16.2,2015,"K15PSR1",719,NA,"Salix richardsonii"
"551",NA,NA,NA,"Kluane",NA,145,NA,"K15PSR2",NA,NA,NA,2015-06-20,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSr2","Kluane Plateau",2015-06-20,2015-08-19,2015,8,33.1,18.3,2015,"K15PSR2",720,NA,"Salix richardsonii"
"552",NA,NA,NA,"Kluane",NA,66,NA,"K15PSR3",NA,NA,NA,2015-06-20,310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSr3","Kluane Plateau",2015-06-20,2015-08-19,2015,2,38.4,13.3,2015,"K15PSR3",721,NA,"Salix richardsonii"
"553",NA,NA,NA,"Kluane",NA,188,NA,"K15PSR4",NA,NA,NA,2015-06-20,490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSr4","Kluane Plateau",2015-06-20,2015-08-19,2015,4.5,29.9,14.8,2015,"K15PSR4",722,NA,"Salix richardsonii"
"554",NA,NA,NA,"Kluane",NA,102,NA,"K15PSR5",NA,NA,NA,2015-06-20,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSr5","Kluane Plateau",2015-06-20,2015-08-19,2015,5,34.9,11,2015,"K15PSR5",723,NA,"Salix richardsonii"
"555",NA,NA,NA,"Kluane",NA,107.4,NA,"KP-SR 1",NA,NA,NA,2014-08-27,306.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","Kluane Plateau",NA,2014-08-27,2014,6,59.9,NA,2014,"KPSR1",724,NA,"Salix richardsonii"
"556",NA,NA,NA,"Kluane",NA,136.1,NA,"KP-SR 10",NA,NA,NA,2014-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","Kluane Plateau",NA,2014-08-27,2014,5.2,57.3,NA,2014,"KPSR10",725,NA,"Salix richardsonii"
"557",NA,NA,NA,"Kluane",NA,142.7,NA,"KP-SR 2",NA,NA,NA,2014-08-27,308.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","Kluane Plateau",NA,2014-08-27,2014,4.2,55.8,NA,2014,"KPSR2",726,NA,"Salix richardsonii"
"558",NA,NA,NA,"Kluane",NA,672.1,NA,"KP-SR 3",NA,NA,NA,2014-08-27,193.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","Kluane Plateau",NA,2014-08-27,2014,3.8,60.4,NA,2014,"KPSR3",727,NA,"Salix richardsonii"
"559",NA,NA,NA,"Kluane",NA,76.2,NA,"KP-SR 4",NA,NA,NA,2014-08-27,226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","Kluane Plateau",NA,2014-08-27,2014,3.3,56.5,NA,2014,"KPSR4",728,NA,"Salix richardsonii"
"560",NA,NA,NA,"Kluane",NA,98.2,NA,"KP-SR 5",NA,NA,NA,2014-08-27,146.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP-SR 5","Kluane Plateau",NA,2014-08-27,2014,2.5,62.3,NA,2014,"KPSR5",729,NA,"Salix richardsonii"
"561",NA,NA,NA,"Kluane",NA,149.8,NA,"KP-SR 6",NA,NA,NA,2014-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","Kluane Plateau",NA,2014-08-27,2014,9.5,53.6,NA,2014,"KPSR6",730,NA,"Salix richardsonii"
"562",NA,NA,NA,"Kluane",NA,195.5,NA,"KP-SR 7",NA,NA,NA,2014-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","Kluane Plateau",NA,2014-08-27,2014,11,63.2,NA,2014,"KPSR7",731,NA,"Salix richardsonii"
"563",NA,NA,NA,"Kluane",NA,130.1,NA,"KP-SR 8",NA,NA,NA,2014-08-27,266.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","Kluane Plateau",NA,2014-08-27,2014,3.9,43.2,NA,2014,"KPSR8",732,NA,"Salix richardsonii"
"564",NA,NA,NA,"Kluane",NA,138.9,NA,"KP-SR 9",NA,NA,NA,2014-08-27,33.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","Kluane Plateau",NA,2014-08-27,2014,4.8,62,NA,2014,"KPSR9",733,NA,"Salix richardsonii"
"565",NA,NA,NA,"Qikiqtaruk",NA,42.5,NA,"HER-SP 1",NA,NA,NA,2014-08-15,273.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,1.6,111,NA,2014,"HERSP1",734,NA,"Salix pulchra"
"566",NA,NA,NA,"Qikiqtaruk",NA,31.9,NA,"HER-SP 10",NA,NA,NA,2014-08-15,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,0.9,56,NA,2014,"HERSP10",735,NA,"Salix pulchra"
"567",NA,NA,NA,"Qikiqtaruk",NA,34.1,NA,"HER-SP 11",NA,NA,NA,2014-08-15,213.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HER-SP 11","QHI",NA,2014-08-24,2014,1.2,54.3,NA,2014,"HERSP11",736,NA,"Salix pulchra"
"568",NA,NA,NA,"Qikiqtaruk",NA,37.5,NA,"HER-SP 12",NA,NA,NA,2014-08-15,270.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HER-SP 12","QHI",NA,2014-08-24,2014,1,57.8,NA,2014,"HERSP12",737,NA,"Salix pulchra"
"569",NA,NA,NA,"Qikiqtaruk",NA,57.2,NA,"HER-SP 13",NA,NA,NA,2014-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,1.4,62.7,NA,2014,"HERSP13",738,NA,"Salix pulchra"
"570",NA,NA,NA,"Qikiqtaruk",NA,44.9,NA,"HER-SP 14",NA,NA,NA,2014-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HER-SP 14","QHI",NA,2014-08-24,2014,1.2,72.5,NA,2014,"HERSP14",739,NA,"Salix pulchra"
"571",NA,NA,NA,"Qikiqtaruk",NA,33.4,NA,"HER-SP 15",NA,NA,NA,2014-08-15,407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,1.2,53.7,NA,2014,"HERSP15",740,NA,"Salix pulchra"
"572",NA,NA,NA,"Qikiqtaruk",NA,55.3,NA,"HER-SP 16",NA,NA,NA,2014-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,1.5,63.9,NA,2014,"HERSP16",741,NA,"Salix pulchra"
"573",NA,NA,NA,"Qikiqtaruk",NA,34.1,NA,"HER-SP 17",NA,NA,NA,2014-08-15,314.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,2.3,55.7,NA,2014,"HERSP17",742,NA,"Salix pulchra"
"574",NA,NA,NA,"Qikiqtaruk",NA,33.6,NA,"HER-SP 18",NA,NA,NA,2014-08-15,292.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,1.2,46,NA,2014,"HERSP18",743,NA,"Salix pulchra"
"575",NA,NA,NA,"Qikiqtaruk",NA,45.5,NA,"HER-SP 19",NA,NA,NA,2014-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,1,61.9,NA,2014,"HERSP19",744,NA,"Salix pulchra"
"576",NA,NA,NA,"Qikiqtaruk",NA,37.5,NA,"HER-SP 2",NA,NA,NA,2014-08-15,481.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,5.1,84.5,NA,2014,"HERSP2",745,NA,"Salix pulchra"
"577",NA,NA,NA,"Qikiqtaruk",NA,39.5,NA,"HER-SP 20",NA,NA,NA,2014-08-15,204.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,0.7,56.4,NA,2014,"HERSP20",746,NA,"Salix pulchra"
"578",NA,NA,NA,"Qikiqtaruk",NA,38.1,NA,"HER-SP 21",NA,NA,NA,2014-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,1,47.6,NA,2014,"HERSP21",747,NA,"Salix pulchra"
"579",NA,NA,NA,"Qikiqtaruk",NA,32.2,NA,"HER-SP 22",NA,NA,NA,2014-08-15,307.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,0.9,71.5,NA,2014,"HERSP22",748,NA,"Salix pulchra"
"580",NA,NA,NA,"Qikiqtaruk",NA,27.5,NA,"HER-SP 23",NA,NA,NA,2014-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,0.8,49.3,NA,2014,"HERSP23",749,NA,"Salix pulchra"
"581",NA,NA,NA,"Qikiqtaruk",NA,37.2,NA,"HER-SP 24",NA,NA,NA,2014-08-15,226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HER-SP 24","QHI",NA,2014-08-24,2014,0.8,54.5,NA,2014,"HERSP24",750,NA,"Salix pulchra"
"582",NA,NA,NA,"Qikiqtaruk",NA,36.8,NA,"HER-SP 25",NA,NA,NA,2014-08-15,137.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,1,58.4,NA,2014,"HERSP25",751,NA,"Salix pulchra"
"583",NA,NA,NA,"Qikiqtaruk",NA,43.4,NA,"HER-SP 26",NA,NA,NA,2014-08-15,145.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HER-SP 26","QHI",NA,2014-08-24,2014,1.1,62.3,NA,2014,"HERSP26",752,NA,"Salix pulchra"
"584",NA,NA,NA,"Qikiqtaruk",NA,30,NA,"HER-SP 27",NA,NA,NA,2014-08-15,226.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,0.9,45.5,NA,2014,"HERSP27",753,NA,"Salix pulchra"
"585",NA,NA,NA,"Qikiqtaruk",NA,34,NA,"HER-SP 28",NA,NA,NA,2014-08-15,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,1,52.3,NA,2014,"HERSP28",754,NA,"Salix pulchra"
"586",NA,NA,NA,"Qikiqtaruk",NA,27.7,NA,"HER-SP 29",NA,NA,NA,2014-08-15,441.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HER-SP 29","QHI",NA,2014-08-24,2014,1.3,45.9,NA,2014,"HERSP29",755,NA,"Salix pulchra"
"587",NA,NA,NA,"Qikiqtaruk",NA,32.3,NA,"HER-SP 3",NA,NA,NA,2014-08-15,268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HER-SP 3","QHI",NA,2014-08-24,2014,1.3,68.3,NA,2014,"HERSP3",756,NA,"Salix pulchra"
"588",NA,NA,NA,"Qikiqtaruk",NA,32.9,NA,"HER-SP 30",NA,NA,NA,2014-08-15,350.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HER-SP 30","QHI",NA,2014-08-24,2014,1.1,55.2,NA,2014,"HERSP30",757,NA,"Salix pulchra"
"589",NA,NA,NA,"Qikiqtaruk",NA,31.8,NA,"HER-SP 4",NA,NA,NA,2014-08-15,263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HER-SP 4","QHI",NA,2014-08-24,2014,1.4,55.9,NA,2014,"HERSP4",758,NA,"Salix pulchra"
"590",NA,NA,NA,"Qikiqtaruk",NA,31.6,NA,"HER-SP 5",NA,NA,NA,2014-08-15,115.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HER-SP 5","QHI",NA,2014-08-24,2014,0.8,54.8,NA,2014,"HERSP5",759,NA,"Salix pulchra"
"591",NA,NA,NA,"Qikiqtaruk",NA,38.4,NA,"HER-SP 6",NA,NA,NA,2014-08-15,390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,1.2,61.6,NA,2014,"HERSP6",760,NA,"Salix pulchra"
"592",NA,NA,NA,"Qikiqtaruk",NA,29.9,NA,"HER-SP 7",NA,NA,NA,2014-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,1.4,69.4,NA,2014,"HERSP7",761,NA,"Salix pulchra"
"593",NA,NA,NA,"Qikiqtaruk",NA,29.3,NA,"HER-SP 8",NA,NA,NA,2014-08-15,291.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,1.1,53.8,NA,2014,"HERSP8",762,NA,"Salix pulchra"
"594",NA,NA,NA,"Qikiqtaruk",NA,38.4,NA,"HER-SP 9",NA,NA,NA,2014-08-15,284.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HER-SP 9","QHI",NA,2014-08-24,2014,1.3,53.2,NA,2014,"HERSP9",763,NA,"Salix pulchra"
"595",NA,NA,NA,"Qikiqtaruk",NA,71.8,NA,"HEF-SR 1",NA,NA,NA,2014-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,2.1,72.5,NA,2014,"HEFSR1",764,NA,"Salix richardsonii"
"596",NA,NA,NA,"Qikiqtaruk",NA,65.1,NA,"HEF-SR 10",NA,NA,NA,2014-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,2.7,62.7,NA,2014,"HEFSR10",765,NA,"Salix richardsonii"
"597",NA,NA,NA,"Qikiqtaruk",NA,71.6,NA,"HEF-SR 11",NA,NA,NA,2014-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,2.1,54.7,NA,2014,"HEFSR11",766,NA,"Salix richardsonii"
"598",NA,NA,NA,"Qikiqtaruk",NA,69.8,NA,"HEF-SR 12",NA,NA,NA,2014-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,1.5,53.4,NA,2014,"HEFSR12",767,NA,"Salix richardsonii"
"599",NA,NA,NA,"Qikiqtaruk",NA,44.4,NA,"HEF-SR 13",NA,NA,NA,2014-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,2,47.9,NA,2014,"HEFSR13",768,NA,"Salix richardsonii"
"600",NA,NA,NA,"Qikiqtaruk",NA,73.1,NA,"HEF-SR 14",NA,NA,NA,2014-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,2.3,60.3,NA,2014,"HEFSR14",769,NA,"Salix richardsonii"
"601",NA,NA,NA,"Qikiqtaruk",NA,80,NA,"HEF-SR 15",NA,NA,NA,2014-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,1.5,53.9,NA,2014,"HEFSR15",770,NA,"Salix richardsonii"
"602",NA,NA,NA,"Qikiqtaruk",NA,67.3,NA,"HEF-SR 16",NA,NA,NA,2014-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,1.7,57.4,NA,2014,"HEFSR16",771,NA,"Salix richardsonii"
"603",NA,NA,NA,"Qikiqtaruk",NA,73.5,NA,"HEF-SR 17",NA,NA,NA,2014-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,1.6,66.9,NA,2014,"HEFSR17",772,NA,"Salix richardsonii"
"604",NA,NA,NA,"Qikiqtaruk",NA,78.6,NA,"HEF-SR 18",NA,NA,NA,2014-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,1.7,56.3,NA,2014,"HEFSR18",773,NA,"Salix richardsonii"
"605",NA,NA,NA,"Qikiqtaruk",NA,69.1,NA,"HEF-SR 19",NA,NA,NA,2014-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,1.8,58.4,NA,2014,"HEFSR19",774,NA,"Salix richardsonii"
"606",NA,NA,NA,"Qikiqtaruk",NA,71.2,NA,"HEF-SR 2",NA,NA,NA,2014-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,1.9,77.1,NA,2014,"HEFSR2",775,NA,"Salix richardsonii"
"607",NA,NA,NA,"Qikiqtaruk",NA,104.2,NA,"HEF-SR 20",NA,NA,NA,2014-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,1.7,52,NA,2014,"HEFSR20",776,NA,"Salix richardsonii"
"608",NA,NA,NA,"Qikiqtaruk",NA,100.2,NA,"HEF-SR 21",NA,NA,NA,2014-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,2.3,59.3,NA,2014,"HEFSR21",777,NA,"Salix richardsonii"
"609",NA,NA,NA,"Qikiqtaruk",NA,92.5,NA,"HEF-SR 22",NA,NA,NA,2014-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,2,65.8,NA,2014,"HEFSR22",778,NA,"Salix richardsonii"
"610",NA,NA,NA,"Qikiqtaruk",NA,63.2,NA,"HEF-SR 24",NA,NA,NA,2014-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,2.2,66.1,NA,2014,"HEFSR24",779,NA,"Salix richardsonii"
"611",NA,NA,NA,"Qikiqtaruk",NA,89.4,NA,"HEF-SR 25",NA,NA,NA,2014-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,2.1,63.5,NA,2014,"HEFSR25",780,NA,"Salix richardsonii"
"612",NA,NA,NA,"Qikiqtaruk",NA,62.6,NA,"HEF-SR 26",NA,NA,NA,2014-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,1.4,59.8,NA,2014,"HEFSR26",781,NA,"Salix richardsonii"
"613",NA,NA,NA,"Qikiqtaruk",NA,66.6,NA,"HEF-SR 27",NA,NA,NA,2014-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,1.4,64.2,NA,2014,"HEFSR27",782,NA,"Salix richardsonii"
"614",NA,NA,NA,"Qikiqtaruk",NA,45.7,NA,"HEF-SR 28",NA,NA,NA,2014-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,1.5,61.6,NA,2014,"HEFSR28",783,NA,"Salix richardsonii"
"615",NA,NA,NA,"Qikiqtaruk",NA,55.1,NA,"HEF-SR 29",NA,NA,NA,2014-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,1.2,57.4,NA,2014,"HEFSR29",784,NA,"Salix richardsonii"
"616",NA,NA,NA,"Qikiqtaruk",NA,74.9,NA,"HEF-SR 3",NA,NA,NA,2014-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,3.3,58.7,NA,2014,"HEFSR3",785,NA,"Salix richardsonii"
"617",NA,NA,NA,"Qikiqtaruk",NA,55,NA,"HEF-SR 30",NA,NA,NA,2014-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","QHI",NA,2014-08-24,2014,2.7,50,NA,2014,"HEFSR30",786,NA,"Salix richardsonii"
"618",NA,NA,NA,"Qikiqtaruk",NA,67.2,NA,"HEF-SR 4",NA,NA,NA,2014-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HEF-SR 4","QHI",NA,2014-08-24,2014,2.8,46.4,NA,2014,"HEFSR4",787,NA,"Salix richardsonii"
"619",NA,NA,NA,"Qikiqtaruk",NA,67.2,NA,"HEF-SR 4B",NA,NA,NA,2014-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HEF-SR 4B","QHI",NA,2014-08-24,2014,2.8,46.4,NA,2014,"HEFSR4B",788,NA,"Salix richardsonii"
