"","Latitude","Longitude","Elevation","Canopy_Height_cm","SampleYear","Site","Species","...8","SampleDate","SampleID","Width_cm","Width_2_cm","Stem_Elongation_1_mm","Stem_Elongation_2_mm","Stem_Elongation_3_mm","Length_1_mm","Length_2_mm","Length_3_mm","Stem_diameter","mean_stem_elong","mean_leaf_length","mean_width","biovolume","Match","SampleSite","Date_propagated","Date_planted","Year_planted","Mother_LS","Cutting_length","Cutting_diameter","SampleID_standard"
"726",61.219,-138.28477,1577,6.5,4,"Kluane","Salix arctica",133,2016-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",61.219,-138.28477,1577,12.8,4,"Kluane","Salix arctica",134,2016-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",61.219,-138.28477,1577,4.9,4,"Kluane","Salix arctica",135,2016-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",61.219,-138.28477,1577,5.7,4,"Kluane","Salix arctica",136,2016-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",60.95528,-138.41401,1875,3.8,4,"Kluane","Salix arctica",137,2016-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731",60.95528,-138.41401,1875,7,4,"Kluane","Salix arctica",138,2016-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732",60.95528,-138.41401,1875,5,4,"Kluane","Salix arctica",139,2016-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733",60.95528,-138.41401,1875,5.4,4,"Kluane","Salix arctica",140,2016-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",60.95528,-138.41401,1875,6,4,"Kluane","Salix arctica",141,2016-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735",60.96206,-138.41288,1716,4.8,5,"Kluane","Salix arctica",142,2017-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",60.96206,-138.41288,1716,5,5,"Kluane","Salix arctica",143,2017-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",60.96206,-138.41288,1716,3,5,"Kluane","Salix arctica",144,2017-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738",60.96206,-138.41288,1716,5,5,"Kluane","Salix arctica",145,2017-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739",60.96206,-138.41288,1716,5,5,"Kluane","Salix arctica",146,2017-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740",61.21222,-138.27775,1649,9.8,5,"Kluane","Salix arctica",147,2017-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",61.21222,-138.27775,1649,2.8,5,"Kluane","Salix arctica",148,2017-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742",61.21222,-138.27775,1649,3.5,5,"Kluane","Salix arctica",149,2017-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",61.21222,-138.27775,1649,6.6,5,"Kluane","Salix arctica",150,2017-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",61.21222,-138.27775,1649,5.5,5,"Kluane","Salix arctica",151,2017-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745",61.10549,-138.6618,1693,54.8,2,"Kluane","Salix pulchra",157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746",61.10549,-138.6618,1693,37.4,2,"Kluane","Salix pulchra",158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747",61.10549,-138.6618,1693,53,2,"Kluane","Salix pulchra",159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748",61.10549,-138.6618,1693,66.3,2,"Kluane","Salix pulchra",160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749",61.10549,-138.6618,1693,32.5,2,"Kluane","Salix pulchra",161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750",61.10549,-138.6618,1693,50.5,2,"Kluane","Salix pulchra",162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",61.10549,-138.6618,1693,37.3,2,"Kluane","Salix pulchra",163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752",61.10549,-138.6618,1693,21.1,2,"Kluane","Salix pulchra",164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753",61.10549,-138.6618,1693,44.5,2,"Kluane","Salix pulchra",165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754",61.10549,-138.6618,1693,67.6,2,"Kluane","Salix pulchra",166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755",69.57751,138.91127,67,21.1,3,"Qikiqtaruk","Salix pulchra",227,2015-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756",69.57751,138.91127,67,21.5,3,"Qikiqtaruk","Salix pulchra",228,2015-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757",69.57751,138.91127,67,30.1,3,"Qikiqtaruk","Salix pulchra",229,2015-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758",69.57751,138.91127,67,24.5,3,"Qikiqtaruk","Salix pulchra",230,2015-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759",69.57751,138.91127,67,21.1,3,"Qikiqtaruk","Salix pulchra",231,2015-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760",69.57794,138.94218,40,41.3,3,"Qikiqtaruk","Salix pulchra",232,2015-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761",69.57794,138.94218,40,32.1,3,"Qikiqtaruk","Salix pulchra",233,2015-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762",69.57794,138.94218,40,25.3,3,"Qikiqtaruk","Salix pulchra",234,2015-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763",69.57794,138.94218,40,50.6,3,"Qikiqtaruk","Salix pulchra",235,2015-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764",69.57794,138.94218,40,47.8,3,"Qikiqtaruk","Salix pulchra",236,2015-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765",69.57891,138.94557,56,21.3,3,"Qikiqtaruk","Salix pulchra",237,2015-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766",69.57891,138.94557,56,23.3,3,"Qikiqtaruk","Salix pulchra",238,2015-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767",69.57891,138.94557,56,21.4,3,"Qikiqtaruk","Salix pulchra",239,2015-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768",69.57891,138.94557,56,12,3,"Qikiqtaruk","Salix pulchra",240,2015-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769",69.57891,138.94557,56,33.6,3,"Qikiqtaruk","Salix pulchra",241,2015-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770",69.57536,138.86479,63,27.5,3,"Qikiqtaruk","Salix pulchra",242,2015-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771",69.57536,138.86479,63,22.1,3,"Qikiqtaruk","Salix pulchra",243,2015-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772",69.57536,138.86479,63,29.4,3,"Qikiqtaruk","Salix pulchra",244,2015-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773",69.57536,138.86479,63,20.1,3,"Qikiqtaruk","Salix pulchra",245,2015-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774",69.57536,138.86479,63,28.5,3,"Qikiqtaruk","Salix pulchra",246,2015-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775",69.57751,138.91127,67,20.1,4,"Qikiqtaruk","Salix pulchra",267,2016-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776",69.57751,138.91127,67,24.8,4,"Qikiqtaruk","Salix pulchra",268,2016-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777",69.57751,138.91127,67,23.5,4,"Qikiqtaruk","Salix pulchra",269,2016-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778",69.57751,138.91127,67,29,4,"Qikiqtaruk","Salix pulchra",270,2016-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779",69.57751,138.91127,67,31.5,4,"Qikiqtaruk","Salix pulchra",271,2016-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780",69.57794,138.94218,40,44,4,"Qikiqtaruk","Salix pulchra",272,2016-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781",69.57794,138.94218,40,20.5,4,"Qikiqtaruk","Salix pulchra",273,2016-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782",69.57794,138.94218,40,20,4,"Qikiqtaruk","Salix pulchra",274,2016-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783",69.57794,138.94218,40,36.4,4,"Qikiqtaruk","Salix pulchra",275,2016-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784",69.57794,138.94218,40,32.9,4,"Qikiqtaruk","Salix pulchra",276,2016-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785",61.21649,-138.28606,1631,32.2,4,"Kluane","Salix pulchra",277,2016-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786",61.21649,-138.28606,1631,27,4,"Kluane","Salix pulchra",278,2016-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787",61.21649,-138.28606,1631,28.8,4,"Kluane","Salix pulchra",279,2016-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788",61.21649,-138.28606,1631,16.2,4,"Kluane","Salix pulchra",280,2016-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789",61.21649,-138.28606,1631,61.3,4,"Kluane","Salix pulchra",281,2016-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790",61.219,-138.28477,1577,70.1,4,"Kluane","Salix pulchra",282,2016-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791",61.219,-138.28477,1577,26.6,4,"Kluane","Salix pulchra",283,2016-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792",61.219,-138.28477,1577,102.8,4,"Kluane","Salix pulchra",284,2016-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793",61.219,-138.28477,1577,282,4,"Kluane","Salix pulchra",285,2016-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794",61.219,-138.28477,1577,40.8,4,"Kluane","Salix pulchra",286,2016-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795",60.97682,138.41019,1472,107,5,"Kluane","Salix pulchra",287,2017-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796",60.97682,138.41019,1472,146,5,"Kluane","Salix pulchra",288,2017-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797",60.97682,138.41019,1472,106,5,"Kluane","Salix pulchra",289,2017-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798",60.97682,138.41019,1472,183,5,"Kluane","Salix pulchra",290,2017-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799",60.97682,138.41019,1472,126,5,"Kluane","Salix pulchra",291,2017-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800",60.96206,-138.41288,1716,84,5,"Kluane","Salix pulchra",292,2017-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801",60.96206,-138.41288,1716,62,5,"Kluane","Salix pulchra",293,2017-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802",60.96206,-138.41288,1716,49,5,"Kluane","Salix pulchra",294,2017-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803",60.96206,-138.41288,1716,84,5,"Kluane","Salix pulchra",295,2017-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804",60.96206,-138.41288,1716,68,5,"Kluane","Salix pulchra",296,2017-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805",61.21222,-138.27775,1649,81,5,"Kluane","Salix pulchra",297,2017-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806",61.21222,-138.27775,1649,28,5,"Kluane","Salix pulchra",298,2017-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807",61.21222,-138.27775,1649,40,5,"Kluane","Salix pulchra",299,2017-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808",61.21222,-138.27775,1649,89,5,"Kluane","Salix pulchra",300,2017-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809",61.21222,-138.27775,1649,33,5,"Kluane","Salix pulchra",301,2017-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"810",61.10549,-138.6618,1693,73.1,2,"Kluane","Salix richardsonii",302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811",61.10549,-138.6618,1693,80.3,2,"Kluane","Salix richardsonii",303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812",61.10549,-138.6618,1693,61,2,"Kluane","Salix richardsonii",304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813",61.10549,-138.6618,1693,56.6,2,"Kluane","Salix richardsonii",305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814",61.10549,-138.6618,1693,57.5,2,"Kluane","Salix richardsonii",306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815",61.1726,-138.3824,980,69,2,"Kluane","Salix richardsonii",307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816",61.1726,-138.3824,980,69,2,"Kluane","Salix richardsonii",308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817",61.1726,-138.3824,980,72,2,"Kluane","Salix richardsonii",309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818",61.1726,-138.3824,980,61,2,"Kluane","Salix richardsonii",310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819",61.1726,-138.3824,980,74,2,"Kluane","Salix richardsonii",311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820",69.57645,-138.994435,49,32.1,3,"Qikiqtaruk","Salix richardsonii",370,2015-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821",69.57645,-138.994435,49,37.4,3,"Qikiqtaruk","Salix richardsonii",371,2015-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822",69.57677,138.90984,29,35,3,"Qikiqtaruk","Salix richardsonii",372,2015-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"823",69.57677,138.90984,29,49.5,3,"Qikiqtaruk","Salix richardsonii",373,2015-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824",69.57677,138.90984,29,31,3,"Qikiqtaruk","Salix richardsonii",374,2015-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825",69.56985,138.89821,-4,41.2,3,"Qikiqtaruk","Salix richardsonii",375,2015-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826",69.56985,138.89821,-4,42.3,3,"Qikiqtaruk","Salix richardsonii",376,2015-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827",69.56985,138.89821,-4,43.1,3,"Qikiqtaruk","Salix richardsonii",377,2015-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828",69.56985,138.89821,-4,37.2,3,"Qikiqtaruk","Salix richardsonii",378,2015-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"829",69.56985,138.89821,-4,43,3,"Qikiqtaruk","Salix richardsonii",379,2015-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830",69.57794,138.94218,40,49.5,3,"Qikiqtaruk","Salix richardsonii",380,2015-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831",69.57794,138.94218,40,54.4,3,"Qikiqtaruk","Salix richardsonii",381,2015-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832",69.57794,138.94218,40,35.7,3,"Qikiqtaruk","Salix richardsonii",382,2015-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833",69.57794,138.94218,40,26.3,3,"Qikiqtaruk","Salix richardsonii",383,2015-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834",69.57794,138.94218,40,41.4,3,"Qikiqtaruk","Salix richardsonii",384,2015-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835",69.58015,138.92355,74,25.3,3,"Qikiqtaruk","Salix richardsonii",385,2015-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836",69.58015,138.92355,74,42.8,3,"Qikiqtaruk","Salix richardsonii",386,2015-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837",69.58015,138.92355,74,31.2,3,"Qikiqtaruk","Salix richardsonii",387,2015-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838",69.58015,138.92355,74,41,3,"Qikiqtaruk","Salix richardsonii",388,2015-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839",69.58015,138.92355,74,31,3,"Qikiqtaruk","Salix richardsonii",389,2015-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840",69.57645,-138.994435,49,16.8,4,"Qikiqtaruk","Salix richardsonii",410,2016-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841",69.57645,-138.994435,49,20.5,4,"Qikiqtaruk","Salix richardsonii",411,2016-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842",69.57645,-138.994435,49,15.5,4,"Qikiqtaruk","Salix richardsonii",412,2016-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843",69.57645,-138.994435,49,24,4,"Qikiqtaruk","Salix richardsonii",413,2016-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844",69.57645,-138.994435,49,18.5,4,"Qikiqtaruk","Salix richardsonii",414,2016-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
