"","Species","Latitude","Longitude","Elevation","Site","SampleDate","Canopy_Height_cm","SampleID","Width_cm","Width_2_cm","Stem_Elongation_1_mm","Stem_Elongation_2_mm","Stem_Elongation_3_mm","Length_1_mm","Length_2_mm","Length_3_mm","Stem_diameter","mean_stem_elong","mean_leaf_length","mean_width","Match","Date_propagated","Date_planted","Year_planted","Mother_LS","Cutting_length","Cutting_diameter","SampleYear"
"465",NA,NA,NA,NA,"Pika Camp",2017-08-13,81,"PC17SP4",256,191,62,75,107,54,61,49,NA,NA,NA,NA,"#N/A",NA,0017-08-16,2017,49.2,33.6,16.1,2017
"466",NA,NA,NA,NA,"Pika Camp",2017-08-13,33,"PC17SP5",190,137,45,43,25,38,37,35,NA,NA,NA,NA,"#N/A",NA,0017-08-16,2017,18,26.9,14.8,2017
"467",NA,NA,NA,NA,"Pika Camp",2017-08-14,49,"PC17SP6",149,91,46,74,40,45,35,39,NA,NA,NA,NA,"#N/A",NA,0017-08-16,2017,14.9,35.6,12.7,2017
"468",NA,NA,NA,NA,"Pika Camp",2017-08-14,122,"PC17SP7",211,209,144,128,163,66,70,61,NA,NA,NA,NA,"#N/A",NA,0017-08-16,2017,53.4,36.1,9.2,2017
"469",NA,NA,NA,NA,"Pika Camp",2017-08-14,40,"PC17SP8",99,102,60,123,155,46,56,66,NA,NA,NA,NA,"#N/A",NA,0017-08-16,2017,10.2,29.5,14.8,2017
"470",NA,NA,NA,NA,"Pika Camp",2017-08-14,83,"PC17SP9",222,131,56,64,51,50,47,50,NA,NA,NA,NA,"#N/A",NA,0017-08-16,2017,25,34.5,11.9,2017
"471",NA,NA,NA,NA,"Pika Camp",2017-08-14,22,"PC17SP10",62,51,57,50,50,54,53,55,NA,NA,NA,NA,"#N/A",NA,0017-08-16,2017,11,26.6,14.5,2017
"472",NA,NA,NA,NA,"Printers Pass",2017-08-15,90,"PP17SP11",107,128,98,106,86,52,52,50,NA,NA,NA,NA,"#N/A",NA,0017-08-16,2017,30,41.7,9.6,2017
"473",NA,NA,NA,NA,"Printers Pass",2017-08-15,71,"PP17SP12",71,64,70,42,38,50,52,52,NA,NA,NA,NA,"#N/A",NA,0017-08-16,2017,19,34,11.9,2017
"474",NA,NA,NA,NA,"Printers Pass",2017-08-15,58,"PP17SP13",174,52,46,44,42,51,41,45,NA,NA,NA,NA,"#N/A",NA,0017-08-16,2017,17,31.6,13.2,2017
"475",NA,NA,NA,NA,"Printers Pass",2017-08-15,74,"PP17SP14",148,137,34,65,42,43,38,42,NA,NA,NA,NA,"#N/A",NA,0017-08-16,2017,25,37,10.1,2017
"476",NA,NA,NA,NA,"Printers Pass",2017-08-15,47,"PP17SP15",225,205,43,77,80,50,51,50,NA,NA,NA,NA,"#N/A",NA,0017-08-16,2017,23,34.6,11.9,2017
"477",NA,NA,NA,NA,"Pika Camp",2017-08-13,9.8,"PC17SA1",102,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",NA,0017-08-16,2017,5.8,12.1,7.6,2017
"478",NA,NA,NA,NA,"Pika Camp",2017-08-13,4.3,"PC17SA2",81,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",NA,0017-08-16,2017,9,12.4,9.8,2017
"479",NA,NA,NA,NA,"Pika Camp",2017-08-13,3.5,"PC17SA3",53,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",NA,0017-08-16,2017,5.9,18.1,6.4,2017
"480",NA,NA,NA,NA,"Pika Camp",2017-08-13,6.6,"PC17SA4",81,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",NA,0017-08-16,2017,6.8,11.2,8.2,2017
"481",NA,NA,NA,NA,"Pika Camp",2017-08-13,5.5,"PC17SA5",108,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",NA,0017-08-16,2017,8.9,17.1,8.9,2017
"482",NA,NA,NA,NA,"Pika Camp",2017-08-14,6.3,"PC17SA6",106,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",NA,0017-08-16,2017,9,29.9,9,2017
"483",NA,NA,NA,NA,"Pika Camp",2017-08-14,5,"PC17SA7",46,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",NA,0017-08-16,2017,6,18.9,5.6,2017
"484",NA,NA,NA,NA,"Pika Camp",2017-08-14,6,"PC17SA8",34,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",NA,0017-08-16,2017,8,17.5,7.1,2017
"485",NA,NA,NA,NA,"Pika Camp",2017-08-14,6.2,"PC17SA9",78,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",NA,0017-08-16,2017,6,13.5,5.1,2017
"486",NA,NA,NA,NA,"Pika Camp",2017-08-14,8.6,"PC17SA10",117,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",NA,0017-08-16,2017,14,16.3,10.7,2017
"487",NA,NA,NA,NA,"Kluane Plateau",2017-08-19,48,"KP17SR6",76,78,60,38,41,65,67,67,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,16.9,36.7,14,2017
"488",NA,NA,NA,NA,"Kluane Plateau",2017-08-19,54,"KP17SR7",77,82,70,90,72,55,54,59,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,15.2,32.7,11,2017
"489",NA,NA,NA,NA,"Kluane Plateau",2017-08-19,93,"KP17SR8",157,83,62,67,116,56,51,57,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,22.9,30.3,11,2017
"490",NA,NA,NA,NA,"Kluane Plateau",2017-08-19,57,"KP17SR9",52,57,74,44,49,63,54,65,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,16.1,30.6,8,2017
"491",NA,NA,NA,NA,"Kluane Plateau",2017-08-19,86,"KP17SR10",200,201,75,63,71,65,62,70,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,31.3,29.1,15,2017
"492",NA,NA,NA,NA,"Kluane Plateau",2017-08-19,65,"KP17SR11",156,133,193,97,81,46,47,52,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,38,35.5,16,2017
"493",NA,NA,NA,NA,"Kluane Plateau",2017-08-19,64,"KP17SR12",209,199,61,84,92,62,64,61,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,37.3,34.6,20,2017
"494",NA,NA,NA,NA,"Kluane Plateau",2017-08-19,53,"KP17SR13",83,80,49,52,59,55,51,50,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,21.6,29.8,18,2017
"495",NA,NA,NA,NA,"Kluane Plateau",2017-08-19,42,"KP17SR14",65,32,36,48,49,55,43,52,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,15.5,24.9,12,2017
"496",NA,NA,NA,NA,"Kluane Plateau",2017-08-19,77,"KP17SR15",182,155,73,62,77,67,64,75,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,25.9,42.5,19,2017
"497",NA,NA,NA,NA,"Kluane Plateau",2017-08-19,36,"KP17SP6",103,67,42,18,28,41,43,42,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,18.9,32.6,18,2017
"498",NA,NA,NA,NA,"Kluane Plateau",2017-08-19,58,"KP17SP7",47,30,86,45,35,41,46,50,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,9.3,33,10,2017
"499",NA,NA,NA,NA,"Kluane Plateau",2017-08-19,67,"KP17SP8",173,134,55,39,61,45,44,53,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,28.5,28.1,13,2017
"500",NA,NA,NA,NA,"Kluane Plateau",2017-08-19,30,"KP17SP9",77,84,53,63,69,52,50,56,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,8,26,11,2017
"501",NA,NA,NA,NA,"Kluane Plateau",2017-08-19,25,"KP17SP10",165,122,36,38,30,54,52,51,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,8.1,30.7,9,2017
"502",NA,NA,NA,NA,"Kluane Plateau",2017-08-19,65,"KP17SP11",156,148,56,41,63,54,59,60,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,26.7,33.2,15,2017
"503",NA,NA,NA,NA,"Kluane Plateau",2017-08-19,85,"KP17SP12",185,151,138,155,123,59,57,60,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,37.1,33.6,11,2017
"504",NA,NA,NA,NA,"Kluane Plateau",2017-08-19,65,"KP17SP13",77,77,46,40,43,50,60,57,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,25.5,30.4,11,2017
"505",NA,NA,NA,NA,"Kluane Plateau",2017-08-19,48,"KP17SP14",85,78,48,54,55,63,57,57,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,15.2,33.2,10,2017
"506",NA,NA,NA,NA,"Kluane Plateau",2017-08-19,74,"KP17SP15",182,142,74,50,43,49,48,51,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,29.8,34.8,15,2017
"507",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,29.5,"H17Sp1",152,79,31,27,26,46,47,41,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,5,23.2,6.1,2017
"508",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,26.5,"H17Sp2",131,164,38,19,16,38,44,38,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,5,26.7,6.3,2017
"509",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,28,"H17Sp3",213,126,49,40,29,43,46,41,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,11,25.9,11,2017
"510",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,30.4,"H17Sp4",204,118,50,38,35,46,51,52,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,9,29.8,10,2017
"511",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,28.5,"H17Sp5",92,42,11,10,13,36,31,34,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,6,30,6.5,2017
"512",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,26.5,"H17Sp6",283,112,26,26,27,48,42,46,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,11,40.7,6.8,2017
"513",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,22,"H17Sp7",164,77,23,35,24,35,36,38,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,6,28.5,7.4,2017
"514",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,36,"H17Sp8",262,190,35,38,29,45,40,36,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,12,41.9,11.9,2017
"515",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,29,"H17Sp9",184,143,57,31,56,51,54,53,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,8,28.9,10.8,2017
"516",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,29,"H17Sp10",225,107,18,30,30,38,35,33,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,10,27,9.4,2017
"517",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,24,"H17Sp11",197,144,26,19,33,44,45,38,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,8,36.8,12.2,2017
"518",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,26.5,"H17Sp12",118,68,17,17,18,38,26,27,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,11,29.8,6.7,2017
"519",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,25,"H17Sp13",138,108,30,21,19,29,32,27,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,8,37.2,8.3,2017
"520",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,30,"H17Sp14",289,185,27,27,25,35,39,34,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,9,33.3,8.1,2017
"521",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,29,"H17Sp15",175,175,25,33,36,42,36,40,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,7,26.8,8,2017
"522",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,28,"H17Sp16",52,93,40,22,37,37,37,33,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,8,35.9,9,2017
"523",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,28,"H17Sp17",112,88,53,64,63,37,38,41,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,8,40.2,9.6,2017
"524",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,23,"H17Sp18",162,128,109,53,32,38,36,34,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,6,28.5,7.6,2017
"525",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,18,"H17Sp19",215,143,32,41,33,58,47,44,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,8,46.5,8.8,2017
"526",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,29,"H17Sp20",195,122,22,17,20,37,29,38,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,12,30,9,2017
"527",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,38,"H17Sr1",245,169,24,30,23,41,44,36,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,18,35.5,11.5,2017
"528",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,23,"H17Sr2",204,165,26,15,23,40,40,37,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,14,31.2,9.5,2017
"529",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,27,"H17Sr3",152,132,38,32,15,40,42,42,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,9,32.7,10.7,2017
"530",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,49,"H17Sr4",NA,NA,33,29,32,44,40,41,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,39,39,15.8,2017
"531",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,27,"H17Sr5",500,425,24,17,21,49,46,41,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,15,35.2,10.5,2017
"532",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,23,"H17Sr6",192,167,21,22,31,47,45,47,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,14,30.5,15,2017
"533",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,34,"H17Sr7",184,132,24,26,25,44,40,45,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,9,30.5,12,2017
"534",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,32,"H17Sr8",305,195,27,21,25,44,39,37,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,13,31.9,11.4,2017
"535",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,56,"H17Sr9",NA,NA,34,41,30,44,44,47,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,32,37.7,12.1,2017
"536",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,42,"H17Sr10",186,154,22,17,36,43,39,40,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,13,39.2,14,2017
"537",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,67,"H17Sr11",NA,412,58,34,47,48,46,58,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,32,40.5,11.5,2017
"538",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,54,"H17Sr12",208,176,20,17,35,41,43,40,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,25,29.3,11.5,2017
"539",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,35,"H17Sr13",261,174,40,29,36,43,50,46,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,20,43.9,10.5,2017
"540",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,24,"H17Sr14",228,211,33,24,11,43,46,44,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,12,28.5,13,2017
"541",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,38,"H17Sr15",300,219,32,37,21,35,35,40,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,19,30.5,11.2,2017
"542",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,59,"H17Sr16",216,285,45,34,37,41,44,40,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,26,33,15.6,2017
"543",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,48,"H17Sr17",208,159,57,52,45,56,49,49,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,25,35.5,12.3,2017
"544",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,72,"H17Sr18",NA,NA,32,26,15,43,46,41,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,36,44,12.1,2017
"545",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,43,"H17Sr19",148,153,16,30,27,34,31,32,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,12,23.1,15.1,2017
"546",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,55,"H17Sr20",212,196,22,31,29,47,47,40,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,21,37.8,10.1,2017
"547",NA,NA,NA,NA,"Qikiqtaruk",2017-08-14,52.5,"H17Sr21",482,402,46,36,32,50,48,48,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,30,28.2,11,2017
"548",NA,NA,NA,NA,"Qikiqtaruk",2017-08-14,48,"H17Sr22",321,307,21,20,26,41,41,38,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,24,35.3,9.4,2017
"549",NA,NA,NA,NA,"Qikiqtaruk",2017-08-14,54.5,"H17Sr23",NA,NA,44,53,25,41,40,42,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,NA,39.1,8,2017
"550",NA,NA,NA,NA,"Qikiqtaruk",2017-08-14,52.5,"H17Sr24",NA,NA,64,66,30,43,40,45,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,NA,30.4,10.7,2017
"551",NA,NA,NA,NA,"Qikiqtaruk",2017-08-14,47,"H17Sr25",NA,NA,31,38,39,42,40,47,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,NA,32.1,9.5,2017
"552",NA,NA,NA,NA,"Qikiqtaruk",2017-08-14,67.5,"H17Sr26",NA,NA,49,46,40,35,44,42,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,NA,42.3,10.7,2017
"553",NA,NA,NA,NA,"Qikiqtaruk",2017-08-14,52.5,"H17Sr27",NA,NA,30,37,32,38,37,44,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,NA,34.2,10.9,2017
"554",NA,NA,NA,NA,"Qikiqtaruk",2017-08-14,77,"H17Sr28",NA,NA,78,74,49,42,55,49,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,NA,39.7,10.9,2017
"555",NA,NA,NA,NA,"Qikiqtaruk",2017-08-14,64.5,"H17Sr29",NA,NA,30,28,20,39,38,38,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,NA,40.1,11.2,2017
"556",NA,NA,NA,NA,"Qikiqtaruk",2017-08-14,59.5,"H17Sr30",NA,NA,29,27,39,45,45,58,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,NA,41,10.4,2017
"557",NA,NA,NA,NA,"Qikiqtaruk",2017-08-14,34,"H17Sr31",NA,NA,22,25,21,41,38,38,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,NA,42.6,11.7,2017
"558",NA,NA,NA,NA,"Qikiqtaruk",2017-08-14,38,"H17Sr32",NA,NA,38,28,29,47,43,34,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,NA,31.5,9.8,2017
"559",NA,NA,NA,NA,"Qikiqtaruk",2017-08-14,39,"H17Sr33",NA,NA,28,17,18,38,39,43,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,NA,39,10.4,2017
"560",NA,NA,NA,NA,"Qikiqtaruk",2017-08-14,44,"H17Sr34",NA,NA,30,36,37,38,34,32,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,NA,36.2,11.1,2017
"561",NA,NA,NA,NA,"Qikiqtaruk",2017-08-14,46.5,"H17Sr35",392,339,110,78,111,55,51,59,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,28,39.2,12.2,2017
"562",NA,NA,NA,NA,"Qikiqtaruk",2017-08-14,41,"H17Sr36",134,117,250,221,88,55,51,58,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,19,41.1,14.8,2017
"563",NA,NA,NA,NA,"Qikiqtaruk",2017-08-14,57,"H17Sr37",178,139,92,53,70,51,55,47,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,23,40.9,8.3,2017
"564",NA,NA,NA,NA,"Qikiqtaruk",2017-08-14,26,"H17Sr38",NA,NA,18,21,26,44,46,47,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,NA,30.2,10.1,2017
"565",NA,NA,NA,NA,"Qikiqtaruk",2017-08-14,36,"H17Sr39",128,123,48,30,44,44,41,43,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,11,35.9,13.6,2017
"566",NA,NA,NA,NA,"Qikiqtaruk",2017-08-14,32,"H17Sr40",151,124,24,28,24,36,33,33,NA,NA,NA,NA,"#N/A",NA,0017-08-20,2017,12,31.6,13.1,2017
"567",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,4.5,"H17Sa1",NA,NA,44.17,38.3,NA,39.55,36.43,39.68,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,NA,35,2.06,2017
"568",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,8,"H17Sa2",NA,NA,91,9.2,30.1,51.9,41.7,42.6,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,NA,41.8,8.5,2017
"569",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,7.5,"H17Sa3",NA,NA,75.86,63.13,48.85,54.9,54.96,52.33,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,NA,34.1,7.09,2017
"570",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,5,"H17Sa4",NA,NA,45.02,15.65,14.18,45.45,47.8,47.92,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,NA,33.7,4.4,2017
"571",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,6,"H17Sa5",NA,NA,22.5,23.9,14.5,31,29.5,28.6,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,NA,29.6,5.4,2017
"572",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,7,"H17Sa6",NA,NA,42.17,40.24,117.69,62.06,62.5,57.42,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,NA,28.6,10.27,2017
"573",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,11,"H17Sa7",NA,NA,78.02,12.3,43.19,62.56,67.05,58.38,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,NA,49.4,9,2017
"574",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,5,"H17Sa8",NA,NA,31.29,46.96,44.6,48.92,44.88,42.05,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,NA,42.5,7.21,2017
"575",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,6,"H17Sa9",NA,NA,13.5,23.5,49.5,44.2,39.1,37.5,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,NA,40.3,6.6,2017
"576",NA,NA,NA,NA,"Qikiqtaruk",2017-08-13,5,"H17Sa10",NA,NA,42.9,22,17.2,48.5,25.4,36.9,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,NA,42.6,5.9,2017
"577",NA,NA,NA,NA,"Qikiqtaruk",2017-08-14,8,"H17Sa11",NA,NA,94.3,42.47,25.05,55.4,50.92,54.21,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,NA,63.8,10.79,2017
"578",NA,NA,NA,NA,"Qikiqtaruk",2017-08-14,4,"H17Sa12",NA,NA,17.6,13.4,8.5,44,45,38,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,NA,25.5,7.5,2017
"579",NA,NA,NA,NA,"Qikiqtaruk",2017-08-14,10.5,"H17Sa13",NA,NA,76,25.8,4.4,46.7,49.5,41.4,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,NA,32.4,6.5,2017
"580",NA,NA,NA,NA,"Qikiqtaruk",2017-08-14,6.5,"H17Sa14",NA,NA,11.5,27.9,10.4,43.1,28.5,41.7,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,NA,33.7,7.9,2017
"581",NA,NA,NA,NA,"Qikiqtaruk",2017-08-14,12.5,"H17Sa15",NA,NA,38.69,48.56,31.14,65.19,55.26,58.84,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,NA,31.3,5.12,2017
"582",NA,NA,NA,NA,"Qikiqtaruk",2017-08-14,6.5,"H17Sa16",NA,NA,18.7,39.4,27.4,44.5,44.4,32.4,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,NA,25.3,6.9,2017
"583",NA,NA,NA,NA,"Qikiqtaruk",2017-08-14,5,"H17Sa17",NA,NA,4.5,14.9,4.4,35.7,45.9,52.5,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,NA,29.8,8.9,2017
"584",NA,NA,NA,NA,"Qikiqtaruk",2017-08-14,12,"H17Sa18",NA,NA,56,87,38,64,63,60,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,NA,52,12.5,2017
"585",NA,NA,NA,NA,"Qikiqtaruk",2017-08-14,8.5,"H17Sa19",NA,NA,22.8,38.9,46,41.8,58.3,62.9,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,NA,32.1,12.4,2017
"586",NA,NA,NA,NA,"Qikiqtaruk",2017-08-14,7.5,"H17Sa20",NA,NA,21.9,7.2,49.6,56.6,51,39.5,NA,NA,NA,NA,"#N/A",NA,0017-08-19,2017,NA,51.3,11.5,2017
"587",NA,NA,NA,NA,"Pika Camp",2016-06-29,148,"PC16PVSR1",147,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSr1",0016-07-02,0016-08-08,2016,34.1,29.9,10.3,2016
"588",NA,NA,NA,NA,"Pika Camp",2016-06-29,124,"PC16PVSR2",154,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSr2",0016-07-02,0016-08-08,2016,50.3,40.4,10.8,2016
"589",NA,NA,NA,NA,"Pika Camp",2016-06-29,22,"PC16PVSR3",46,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSr3",0016-07-02,0016-08-08,2016,10.4,30.5,7.5,2016
"590",NA,NA,NA,NA,"Pika Camp",2016-06-29,174,"PC16PVSR4",183,226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSr4",0016-07-02,0016-08-08,2016,69.6,28.5,9.4,2016
"591",NA,NA,NA,NA,"Pika Camp",2016-06-29,100,"PC16PVSR5",224,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSr5",0016-07-02,0016-08-08,2016,47,43.5,10.6,2016
"592",NA,NA,NA,NA,"Pika Camp",2016-06-29,108,"PC16PVSR6",215,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSr6",NA,0016-07-02,2016,38.7,34.8,10.6,2016
"593",NA,NA,NA,NA,"Pika Camp",2016-06-29,81,"PC16PVSR7",222,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSr7",NA,0016-07-02,2016,33.3,33.5,11.6,2016
