"","SampleID_standard","Length_1_mm","Length_2_mm","Length_3_mm","Month","Day","Year","Site","population","Species","mean_leaf_length","X","Bed","Year_planted","Sample_Date","Canopy_Height_cm","Width_cm","Width_2_cm","Stem_diameter","Stem_Elongation_1_mm","Stem_Elongation_2_mm","Stem_Elongation_3_mm","biovolume","mean_stem_elong","mean_width","Latitude","Longitude","Elevation","Date_propagated","Date_planted","Mother_LS","Cutting_length","Cutting_diameter","Sample_ID","July_2023_notes","Sample_age"
"3439","KP16SP8",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix pulchra",NA,3430,NA,2016,"2016-07-05",104,323,144,NA,NA,NA,NA,4837248,NA,233.5,NA,NA,NA,"2016-07-06","2016-08-08",27,44.3,9.1,NA,NA,0
"3440","KP16SP10",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix pulchra",NA,3431,NA,2016,"2016-07-05",129,166,178,NA,NA,NA,NA,3811692,NA,172,NA,NA,NA,"2016-07-06","2016-08-08",46.1,34.2,9.9,NA,NA,0
"3441","KP16SP11",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix pulchra",NA,3432,NA,2016,"2016-07-05",209,577,727,NA,NA,NA,NA,87671111,NA,652,NA,NA,NA,"2016-07-06","2016-08-08",92,34.3,9.1,NA,NA,0
"3442","KP16SP12",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix pulchra",NA,3433,NA,2016,"2016-07-05",147,214,206,NA,NA,NA,NA,6480348,NA,210,NA,NA,NA,"2016-07-06","2016-08-08",48.8,25.8,7.4,NA,NA,0
"3443","KP16SP13",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix pulchra",NA,3434,NA,2016,"2016-07-05",131,356,367,NA,NA,NA,NA,17115412,NA,361.5,NA,NA,NA,"2016-07-06","2016-08-08",36.1,25,9.3,NA,NA,0
"3444","KP16SP14",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix pulchra",NA,3435,NA,2016,"2016-07-05",73,218,238,NA,NA,NA,NA,3787532,NA,228,NA,NA,NA,"2016-07-06","2016-08-08",28.1,40.1,9.3,NA,NA,0
"3445","KP16SP15",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix pulchra",NA,3436,NA,2016,"2016-07-05",152,390,303,NA,NA,NA,NA,17961840,NA,346.5,NA,NA,NA,"2016-07-06","2016-08-08",41.8,43.3,10.1,NA,NA,0
"3446","KP16SP16",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix pulchra",NA,3437,NA,2016,"2016-07-05",113,269,166,NA,NA,NA,NA,5045902,NA,217.5,NA,NA,NA,"2016-07-06","2016-08-08",25.1,35.9,10.5,NA,NA,0
"3447","KP16SP17",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix pulchra",NA,3438,NA,2016,"2016-07-05",173,257,330,NA,NA,NA,NA,14672130,NA,293.5,NA,NA,NA,"2016-07-06","2016-08-08",43.7,36,8.3,NA,NA,0
"3448","KP16SP18",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix pulchra",NA,3439,NA,2016,"2016-07-05",82,195,173,NA,NA,NA,NA,2766270,NA,184,NA,NA,NA,"2016-07-06","2016-08-08",18.3,32.5,8.9,NA,NA,0
"3449","KP16SP19",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix pulchra",NA,3440,NA,2016,"2016-07-05",126,232,199,NA,NA,NA,NA,5817168,NA,215.5,NA,NA,NA,"2016-07-06","2016-08-08",33.5,33.2,11.1,NA,NA,0
"3450","KP16SP20",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix pulchra",NA,3441,NA,2016,"2016-07-05",92,245,174,NA,NA,NA,NA,3921960,NA,209.5,NA,NA,NA,"2016-07-06","2016-08-08",21.1,35.7,10.7,NA,NA,0
"3451","KP16SP21",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix pulchra",NA,3442,NA,2016,"2016-07-05",80,172,188,NA,NA,NA,NA,2586880,NA,180,NA,NA,NA,NA,"2016-07-09",27.6,40.3,7.7,NA,NA,0
"3452","KP16SP22",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix pulchra",NA,3443,NA,2016,"2016-07-05",85,178,168,NA,NA,NA,NA,2541840,NA,173,NA,NA,NA,NA,"2016-07-09",24,35.2,9.2,NA,NA,0
"3453","KP16SP23",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix pulchra",NA,3444,NA,2016,"2016-07-05",98,261,274,NA,NA,NA,NA,7008372,NA,267.5,NA,NA,NA,NA,"2016-07-09",40.4,34.4,10.5,NA,NA,0
"3454","KP16SP24",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix pulchra",NA,3445,NA,2016,"2016-07-05",111,352,354,NA,NA,NA,NA,13831488,NA,353,NA,NA,NA,NA,"2016-07-09",46.9,28.8,11.1,NA,NA,0
"3455","KP16SP25",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix pulchra",NA,3446,NA,2016,"2016-07-05",98,328,292,NA,NA,NA,NA,9386048,NA,310,NA,NA,NA,NA,"2016-07-09",78.2,32.1,11.3,NA,NA,0
"3456","KP16SP27",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix pulchra",NA,3447,NA,2016,"2016-07-05",71,166,155,NA,NA,NA,NA,1826830,NA,160.5,NA,NA,NA,NA,"2016-07-09",31.9,22.1,6.3,NA,NA,0
"3457","KP16SP28",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix pulchra",NA,3448,NA,2016,"2016-07-05",72,370,306,NA,NA,NA,NA,8151840,NA,338,NA,NA,NA,NA,"2016-07-09",30.2,26.6,9.4,NA,NA,0
"3458","KP16SP29",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix pulchra",NA,3449,NA,2016,"2016-07-05",90,189,79,NA,NA,NA,NA,1343790,NA,134,NA,NA,NA,NA,"2016-07-09",24.6,29.5,14.7,NA,NA,0
"3459","KP16SP31",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix pulchra",NA,3450,NA,2016,"2016-07-08",66,300,246,NA,NA,NA,NA,4870800,NA,273,NA,NA,NA,NA,"2016-07-09",19,32.4,12.6,NA,NA,0
"3460","KP16SP32",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix pulchra",NA,3451,NA,2016,"2016-07-08",55,121,146,NA,NA,NA,NA,971630,NA,133.5,NA,NA,NA,NA,"2016-07-09",34,33.6,24.1,NA,NA,0
"3461","KP16SP33",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix pulchra",NA,3452,NA,2016,"2016-07-08",91,158,85,NA,NA,NA,NA,1222130,NA,121.5,NA,NA,NA,NA,"2016-07-09",25,45.4,16.6,NA,NA,0
"3462","KP16SP34",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix pulchra",NA,3453,NA,2016,"2016-07-08",75,125,94,NA,NA,NA,NA,881250,NA,109.5,NA,NA,NA,NA,"2016-07-09",15,42.6,13.9,NA,NA,0
"3463","KP16SP35",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix pulchra",NA,3454,NA,2016,"2016-07-08",60,170,182,NA,NA,NA,NA,1856400,NA,176,NA,NA,NA,NA,"2016-07-09",31,36.2,14,NA,NA,0
"3464","KP16SP37",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix pulchra",NA,3455,NA,2016,"2016-07-08",51,111,102,NA,NA,NA,NA,577422,NA,106.5,NA,NA,NA,NA,"2016-07-09",2.6,30,13.7,NA,NA,0
"3465","KP16SP38",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix pulchra",NA,3456,NA,2016,"2016-07-08",71,121,110,NA,NA,NA,NA,945010,NA,115.5,NA,NA,NA,NA,"2016-07-09",35,34.7,9.6,NA,NA,0
"3466","KP16SP40",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix pulchra",NA,3457,NA,2016,"2016-07-08",92,367,298,NA,NA,NA,NA,10061672,NA,332.5,NA,NA,NA,NA,"2016-07-09",38,27.8,6.7,NA,NA,0
"3467","KP16SA1",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix arctica",NA,3458,NA,2016,"2016-07-08",4,37,25,NA,NA,NA,NA,3700,NA,31,NA,NA,NA,NA,"2016-07-09",4,13.6,4.7,NA,NA,0
"3468","KP16SA3",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix arctica",NA,3459,NA,2016,"2016-07-08",5,50,43,NA,NA,NA,NA,10750,NA,46.5,NA,NA,NA,NA,"2016-07-09",5,5.3,7.2,NA,NA,0
"3469","KP16SA4",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix arctica",NA,3460,NA,2016,"2016-07-08",6.5,54,32,NA,NA,NA,NA,11232,NA,43,NA,NA,NA,NA,"2016-07-09",8,21.4,8,NA,NA,0
"3470","KP16SA5",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix arctica",NA,3461,NA,2016,"2016-07-08",6,45,61,NA,NA,NA,NA,16470,NA,53,NA,NA,NA,NA,"2016-07-09",7,11.5,8.1,NA,NA,0
"3471","KP16SA6",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix arctica",NA,3462,NA,2016,"2016-07-08",5,55,40,NA,NA,NA,NA,11000,NA,47.5,NA,NA,NA,NA,"2016-07-09",7,19.9,7.8,NA,NA,0
"3472","KP16SA8",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix arctica",NA,3463,NA,2016,"2016-07-08",6,57,50,NA,NA,NA,NA,17100,NA,53.5,NA,NA,NA,NA,"2016-07-09",6,15.9,8.3,NA,NA,0
"3473","KP16SA9",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix arctica",NA,3464,NA,2016,"2016-07-08",5,55,37,NA,NA,NA,NA,10175,NA,46,NA,NA,NA,NA,"2016-07-09",10,19.1,9.5,NA,NA,0
"3474","KP16SA11",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix arctica",NA,3465,NA,2016,"2016-07-08",6,62,41,NA,NA,NA,NA,15252,NA,51.5,NA,NA,NA,"2016-07-08","2016-08-08",8,20.1,7.5,NA,NA,0
"3475","KP16SA13",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix arctica",NA,3466,NA,2016,"2016-07-08",4.5,50,23,NA,NA,NA,NA,5175,NA,36.5,NA,NA,NA,"2016-07-08","2016-08-08",13,13.1,9.8,NA,NA,0
"3476","KP16SA14",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix arctica",NA,3467,NA,2016,"2016-07-08",7,41,35,NA,NA,NA,NA,10045,NA,38,NA,NA,NA,"2016-07-08","2016-08-08",9,17.2,9.7,NA,NA,0
"3477","KP16SA15",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix arctica",NA,3468,NA,2016,"2016-07-08",4.5,53,40,NA,NA,NA,NA,9540,NA,46.5,NA,NA,NA,"2016-07-08","2016-08-08",8,16.9,7.4,NA,NA,0
"3478","KP16SA16",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix arctica",NA,3469,NA,2016,"2016-07-08",5,68,25,NA,NA,NA,NA,8500,NA,46.5,NA,NA,NA,"2016-07-08","2016-08-08",6,13,6.9,NA,NA,0
"3479","KP16SA18",NA,NA,NA,NA,NA,2016,"Kluane","source_south","Salix arctica",NA,3470,NA,2016,"2016-07-08",6,7.2,42,NA,NA,NA,NA,1814.4,NA,24.6,NA,NA,NA,"2016-07-08","2016-08-08",6,15.4,6.5,NA,NA,0
"3480","HE16SP1",NA,NA,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix pulchra",NA,3471,NA,2016,"2016-07-11",23,39,27,NA,NA,NA,NA,24219,NA,33,NA,NA,NA,"2016-07-11","2016-08-06",9,43,NA,NA,NA,0
"3481","HE16SP2",NA,NA,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix pulchra",NA,3472,NA,2016,"2016-07-11",26,39,27,NA,NA,NA,NA,27378,NA,33,NA,NA,NA,"2016-07-11","2016-08-06",9,37,NA,NA,NA,0
"3482","HE16SP3",NA,NA,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix pulchra",NA,3473,NA,2016,"2016-07-11",24,36,26,NA,NA,NA,NA,22464,NA,31,NA,NA,NA,"2016-07-11","2016-08-06",10,49,NA,NA,NA,0
"3483","HE16SP4",NA,NA,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix pulchra",NA,3474,NA,2016,"2016-07-11",35,43,47,NA,NA,NA,NA,70735,NA,45,NA,NA,NA,"2016-07-11","2016-08-06",10,51,NA,NA,NA,0
"3484","HE16SP5",NA,NA,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix pulchra",NA,3475,NA,2016,"2016-07-11",29,55,51,NA,NA,NA,NA,81345,NA,53,NA,NA,NA,"2016-07-11","2016-08-06",9,62,NA,NA,NA,0
"3485","HE16SP6",NA,NA,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix pulchra",NA,3476,NA,2016,"2016-07-11",71,496,404,NA,NA,NA,NA,14227264,NA,450,NA,NA,NA,"2016-07-11","2016-08-06",23,57,NA,NA,NA,0
"3486","HE16SP7",NA,NA,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix pulchra",NA,3477,NA,2016,"2016-07-11",55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-07-11","2016-08-06",21,50,NA,NA,NA,0
"3487","HE16SP8",NA,NA,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix pulchra",NA,3478,NA,2016,"2016-07-11",34,184,170,NA,NA,NA,NA,1063520,NA,177,NA,NA,NA,"2016-07-11","2016-08-06",9,31,NA,NA,NA,0
"3488","HE16SP9",NA,NA,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix pulchra",NA,3479,NA,2016,"2016-07-11",53,222,170,NA,NA,NA,NA,2000220,NA,196,NA,NA,NA,"2016-07-11","2016-08-06",11,41,NA,NA,NA,0
"3489","HE16SP10",NA,NA,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix pulchra",NA,3480,NA,2016,"2016-07-11",40,232,227,NA,NA,NA,NA,2106560,NA,229.5,NA,NA,NA,"2016-07-11","2016-08-06",25,59,NA,NA,NA,0
"3490","HE16SP12",38,42,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix pulchra",NA,3481,NA,2016,"2016-07-23",17,40,47,NA,40,38,NA,31960,NA,43.5,NA,NA,NA,"2016-07-24","2016-08-06",7,18.3,4.6,NA,NA,0
"3491","HE16SP13",36,50,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix pulchra",NA,3482,NA,2016,"2016-07-23",23,100,59,NA,30,21,NA,135700,NA,79.5,NA,NA,NA,"2016-07-24","2016-08-06",7,25.1,7.1,NA,NA,0
"3492","HE16SP15",43,41,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix pulchra",NA,3483,NA,2016,"2016-07-23",19,111,72,NA,35,15,NA,151848,NA,91.5,NA,NA,NA,"2016-07-24","2016-08-06",7,19.9,6.6,NA,NA,0
"3493","HE16SP16",42,41,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix pulchra",NA,3484,NA,2016,"2016-07-23",21,194,153,NA,54,53,NA,623322,NA,173.5,NA,NA,NA,"2016-07-24","2016-08-06",10.5,31.5,9,NA,NA,0
"3494","HE16SP17",33,33,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix pulchra",NA,3485,NA,2016,"2016-07-23",28.5,188,155,NA,40,42,NA,830490,NA,171.5,NA,NA,NA,"2016-07-24","2016-08-06",7.3,30.4,7.4,NA,NA,0
"3495","HE16SP18",47,48,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix pulchra",NA,3486,NA,2016,"2016-07-23",39,281,175,NA,49,76,NA,1917825,NA,228,NA,NA,NA,"2016-07-24","2016-08-06",10.9,35,8.6,NA,NA,0
"3496","HE16SP19",57,49,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix pulchra",NA,3487,NA,2016,"2016-07-23",13,59,46,NA,105,57,NA,35282,NA,52.5,NA,NA,NA,"2016-07-24","2016-08-06",10.6,31.4,7.1,NA,NA,0
"3497","HE16SP20",46,46,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix pulchra",NA,3488,NA,2016,"2016-07-23",26.5,230,130,NA,22,26,NA,792350,NA,180,NA,NA,NA,"2016-07-24","2016-08-06",7.9,38.2,5.9,NA,NA,0
"3498","HE16SA2",NA,NA,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix arctica",NA,3489,NA,2016,"2016-07-23",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-07-24","2016-08-06",18,15.3,9.7,NA,NA,0
"3499","HE16SR11",61,61,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix richardsonii",NA,3490,NA,2016,"2016-07-23",124,NA,764,NA,121,100,NA,NA,NA,NA,NA,NA,NA,"2016-07-24","2016-08-09",31.8,34,11,NA,NA,0
"3500","HE16SR12",47,43,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix richardsonii",NA,3491,NA,2016,"2016-07-23",68,427,237,NA,105,50,NA,6881532,NA,332,NA,NA,NA,"2016-07-24","2016-08-09",24,39.2,8.8,NA,NA,0
"3501","HE16SR13",45,54,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix richardsonii",NA,3492,NA,2016,"2016-07-23",70,491,284,NA,60,71,NA,9761080,NA,387.5,NA,NA,NA,"2016-07-24","2016-08-09",27,28.7,9.3,NA,NA,0
"3502","HE16SR14",44,40,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix richardsonii",NA,3493,NA,2016,"2016-07-23",34,206,147,NA,30,24,NA,1029588,NA,176.5,NA,NA,NA,"2016-07-24","2016-08-09",16,28.2,8.7,NA,NA,0
"3503","HE16SR15",40,35,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix richardsonii",NA,3494,NA,2016,"2016-07-23",38,232,150,NA,24,25,NA,1322400,NA,191,NA,NA,NA,"2016-07-24","2016-08-09",18,32.1,10.2,NA,NA,0
"3504","HE16SR16",47,46,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix richardsonii",NA,3495,NA,2016,"2016-07-23",67,331,220,NA,95,48,NA,4878940,NA,275.5,NA,NA,NA,"2016-07-24","2016-08-09",33,31.2,11.2,NA,NA,0
"3505","HE16SR17",104,89,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix richardsonii",NA,3496,NA,2016,"2016-07-23",65,229,221,NA,65,63,NA,3289585,NA,225,NA,NA,NA,"2016-07-24","2016-08-09",26.6,36.5,10.9,NA,NA,0
"3506","HE16SR18",82,81,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix richardsonii",NA,3497,NA,2016,"2016-07-23",59,183,155,NA,270,277,NA,1673535,NA,169,NA,NA,NA,"2016-07-24","2016-08-09",20.3,36.7,9.6,NA,NA,0
"3507","HE16SR19",58,62,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix richardsonii",NA,3498,NA,2016,"2016-07-23",62,403,624,NA,172,151,NA,15591264,NA,513.5,NA,NA,NA,"2016-07-24","2016-08-09",21.7,33.6,10,NA,NA,0
"3508","HE16SR20",50,48,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix richardsonii",NA,3499,NA,2016,"2016-07-23",33,132,188,NA,61,67,NA,818928,NA,160,NA,NA,NA,"2016-07-24","2016-08-09",9,38,7.1,NA,NA,0
"3509","HE16SA6",NA,NA,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix arctica",NA,3500,NA,2016,"2016-07-23",8,60,19,NA,NA,NA,NA,9120,NA,39.5,NA,NA,NA,"2016-07-24","2016-08-06",8,20.2,7.7,NA,NA,0
"3510","HE16SA7",NA,NA,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix arctica",NA,3501,NA,2016,"2016-07-23",11,56,27,NA,NA,NA,NA,16632,NA,41.5,NA,NA,NA,"2016-07-24","2016-08-06",6,27.6,6.1,NA,NA,0
"3511","HE16SA10",NA,NA,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix arctica",NA,3502,NA,2016,"2016-07-23",6,40,66,NA,NA,NA,NA,15840,NA,53,NA,NA,NA,"2016-07-24","2016-08-06",23.6,20.8,6.2,NA,NA,0
"3512","HE16SP21",48,52,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix pulchra",NA,3503,NA,2016,"2016-07-24",39,217,277,NA,124,49,NA,2344251,NA,247,NA,NA,NA,"2016-07-25","2016-08-06",16.9,45.2,11.9,NA,NA,0
"3513","HE16SP23",50,48,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix pulchra",NA,3504,NA,2016,"2016-07-24",55,1005,462,NA,112,103,NA,25537050,NA,733.5,NA,NA,NA,"2016-07-25","2016-08-06",12,46.4,9.3,NA,NA,0
"3514","HE16SP24",62,46,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix pulchra",NA,3505,NA,2016,"2016-07-24",77,515,306,NA,205,66,NA,12134430,NA,410.5,NA,NA,NA,"2016-07-25","2016-08-06",15.6,44.9,8.8,NA,NA,0
"3515","HE16SP25",53,51,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix pulchra",NA,3506,NA,2016,"2016-07-24",83,238,283,NA,81,137,NA,5590382,NA,260.5,NA,NA,NA,"2016-07-25","2016-08-06",14.9,47.2,13.6,NA,NA,0
"3516","HE16SP26",66,67,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix pulchra",NA,3507,NA,2016,"2016-07-24",91,367,568,NA,109,88,NA,18969496,NA,467.5,NA,NA,NA,"2016-07-25","2016-08-06",12.7,35.2,9.8,NA,NA,0
"3517","HE16SP27",40,42,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix pulchra",NA,3508,NA,2016,"2016-07-24",39,141,89,NA,31,38,NA,489411,NA,115,NA,NA,NA,"2016-07-25","2016-08-06",12.9,36,11.5,NA,NA,0
"3518","HE16SP28",54,49,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix pulchra",NA,3509,NA,2016,"2016-07-24",35,NA,NA,NA,79,38,NA,NA,NA,NA,NA,NA,NA,"2016-07-25","2016-08-06",8.1,20.5,8.8,NA,NA,0
"3519","HE16SP29",51,55,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix pulchra",NA,3510,NA,2016,"2016-07-24",53,652,426,NA,166,156,NA,14720856,NA,539,NA,NA,NA,"2016-07-25","2016-08-06",13,44.5,12.1,NA,NA,0
"3520","HE16SP30",97,76,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix pulchra",NA,3511,NA,2016,"2016-07-24",52,428,402,NA,181,260,NA,8946912,NA,415,NA,NA,NA,"2016-07-25","2016-08-06",15.6,46.5,12.9,NA,NA,0
"3521","HE16SR21",NA,NA,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix richardsonii",NA,3512,NA,2016,"2016-07-24",69,115,95,NA,NA,NA,NA,753825,NA,105,NA,NA,NA,"2016-07-25","2016-08-06",20,35.6,8.5,NA,NA,0
"3522","HE16SR22",NA,NA,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix richardsonii",NA,3513,NA,2016,"2016-07-24",77,120,109,NA,NA,NA,NA,1007160,NA,114.5,NA,NA,NA,"2016-07-25","2016-08-06",15,34.7,10.1,NA,NA,0
"3523","HE16SR23",NA,NA,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix richardsonii",NA,3514,NA,2016,"2016-07-24",62,157,128,NA,NA,NA,NA,1245952,NA,142.5,NA,NA,NA,"2016-07-25","2016-08-06",24,39.1,8.5,NA,NA,0
"3524","HE16SR25",NA,NA,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix richardsonii",NA,3515,NA,2016,"2016-07-24",29,68,80,NA,NA,NA,NA,157760,NA,74,NA,NA,NA,"2016-07-25","2016-08-06",25,22.5,7.4,NA,NA,0
"3525","HE16SR26",NA,NA,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix richardsonii",NA,3516,NA,2016,"2016-07-24",35,110,40,NA,NA,NA,NA,154000,NA,75,NA,NA,NA,"2016-07-25","2016-08-06",10,25.2,8.8,NA,NA,0
"3526","HE16SR27",NA,NA,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix richardsonii",NA,3517,NA,2016,"2016-07-24",25,127,161,NA,NA,NA,NA,511175,NA,144,NA,NA,NA,"2016-07-25","2016-08-06",15,30.4,8.2,NA,NA,0
"3527","HE16SR28",NA,NA,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix richardsonii",NA,3518,NA,2016,"2016-07-24",30,106,82,NA,NA,NA,NA,260760,NA,94,NA,NA,NA,"2016-07-25","2016-08-06",19,24,8,NA,NA,0
"3528","HE16SR29",NA,NA,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix richardsonii",NA,3519,NA,2016,"2016-07-24",38,126,95,NA,NA,NA,NA,454860,NA,110.5,NA,NA,NA,"2016-07-25","2016-08-06",19,30.5,9.5,NA,NA,0
"3529","HE16SA11",NA,NA,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix arctica",NA,3520,NA,2016,"2016-07-24",8,44,29,NA,NA,NA,NA,10208,NA,36.5,NA,NA,NA,"2016-07-25","2016-08-06",9,28,8.4,NA,NA,0
"3530","HE16SA12",NA,NA,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix arctica",NA,3521,NA,2016,"2016-07-24",12,54,44,NA,NA,NA,NA,28512,NA,49,NA,NA,NA,"2016-07-25","2016-08-06",7,15.6,7.7,NA,NA,0
"3531","HE16SA13",NA,NA,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix arctica",NA,3522,NA,2016,"2016-07-24",8.5,44,69,NA,NA,NA,NA,25806,NA,56.5,NA,NA,NA,"2016-07-25","2016-08-06",5,24,3.5,NA,NA,0
"3532","HE16SA14",NA,NA,NA,NA,NA,2016,"Qikiqtaruk","source_north","Salix arctica",NA,3523,NA,2016,"2016-07-24",12,39,35,NA,NA,NA,NA,16380,NA,37,NA,NA,NA,"2016-07-25","2016-08-06",5.1,19.1,5.7,NA,NA,0
"3533","KP16SP41",74,81,NA,NA,NA,2016,"Kluane","source_south","Salix pulchra",NA,3524,NA,2016,"2016-08-07",106,179,73,NA,151,145,NA,1385102,NA,126,NA,NA,NA,NA,"2016-08-08",34,50.8,7.6,NA,NA,0
"3534","KP16SP42",52,55,NA,NA,NA,2016,"Kluane","source_south","Salix pulchra",NA,3525,NA,2016,"2016-08-07",99.5,248,251,NA,121,140,NA,6193676,NA,249.5,NA,NA,NA,NA,"2016-08-08",25,42,9.8,NA,NA,0
"3535","KP16SP43",66,62,NA,NA,NA,2016,"Kluane","source_south","Salix pulchra",NA,3526,NA,2016,"2016-08-07",73,251,162,NA,87,263,NA,2968326,NA,206.5,NA,NA,NA,NA,"2016-08-08",17,47.5,8.3,NA,NA,0
"3536","KP16SP44",86,87,NA,NA,NA,2016,"Kluane","source_south","Salix pulchra",NA,3527,NA,2016,"2016-08-07",127,256,191,NA,65,115,NA,6209792,NA,223.5,NA,NA,NA,NA,"2016-08-08",34,41.9,7.4,NA,NA,0
"3537","KP16SP45",59,54,NA,NA,NA,2016,"Kluane","source_south","Salix pulchra",NA,3528,NA,2016,"2016-08-07",93,185,154,NA,135,141,NA,2649570,NA,169.5,NA,NA,NA,NA,"2016-08-08",24,41.1,8.7,NA,NA,0
"3538","KP16SP46",9.4,8.7,NA,NA,NA,2016,"Kluane","source_south","Salix pulchra",NA,3529,NA,2016,"2016-08-07",140,276,273,NA,12.6,18.7,NA,10548720,NA,274.5,NA,NA,NA,NA,"2016-08-08",37,42.9,10.3,NA,NA,0
