"","X","Bed","SampleID","Year_planted","Species","Site","Sample_Date","Month","Day","Year","Canopy_Height_cm","Width_cm","Width_2_cm","Stem_diameter","Length_1_mm","Length_2_mm","Length_3_mm","Stem_Elongation_1_mm","Stem_Elongation_2_mm","Stem_Elongation_3_mm","SampleID_standard","biovolume","Sample_age","mean_stem_elong","mean_leaf_length","mean_width","population"
"1582",1582,"SL","HE16Sp15",2016,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,3.5,NA,NA,NA,23.43,19.78,17.96,8.02,7.02,8.41,"HE16SP15",NA,3,7.81666666666667,20.39,NA,"Northern"
"1583",1583,"JG","HE16Sp16",2016,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP16",NA,3,NA,NA,NA,"Northern"
"1584",1584,"JG","HE16Sp17",2016,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,3,NA,NA,NA,14.03,15.89,15.99,9.72,5.02,26.98,"HE16SP17",NA,3,13.9066666666667,15.3033333333333,NA,"Northern"
"1585",1585,"JG","HE16Sp18",2016,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP18",NA,3,NA,NA,NA,"Northern"
"1586",1586,"JG","HE16Sp19",2016,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP19",NA,3,NA,NA,NA,"Northern"
"1587",1587,"AB","HE16Sp2",2016,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP2",NA,3,NA,NA,NA,"Northern"
"1588",1588,"JG","HE16Sp20",2016,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP20",NA,3,NA,NA,NA,"Northern"
"1589",1589,"JG","HE16Sp21",2016,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP21",NA,3,NA,NA,NA,"Northern"
"1590",1590,"JG","HE16Sp22",2016,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP22",NA,3,NA,NA,NA,"Northern"
"1591",1591,"JG","HE16Sp23",2016,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP23",NA,3,NA,NA,NA,"Northern"
"1592",1592,"JG","HE16Sp24",2016,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP24",NA,3,NA,NA,NA,"Northern"
"1593",1593,"JG","HE16Sp25",2016,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP25",NA,3,NA,NA,NA,"Northern"
"1594",1594,"JG","HE16Sp26",2016,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP26",NA,3,NA,NA,NA,"Northern"
"1595",1595,"JG","HE16Sp27",2016,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP27",NA,3,NA,NA,NA,"Northern"
"1596",1596,"JG","HE16Sp28",2016,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP28",NA,3,NA,NA,NA,"Northern"
"1597",1597,"JG","HE16Sp29",2016,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP29",NA,3,NA,NA,NA,"Northern"
"1598",1598,"JG","HE16Sp30",2016,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP30",NA,3,NA,NA,NA,"Northern"
"1599",1599,"AB","HE16Sp4",2016,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,28.8,NA,NA,NA,NA,NA,NA,1,NA,NA,"HE16SP4",NA,3,NA,NA,NA,"Northern"
"1600",1600,"SL","HE16Sp6",2016,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP6",NA,3,NA,NA,NA,"Northern"
"1601",1601,"SL","HE16Sp7",2016,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP7",NA,3,NA,NA,NA,"Northern"
"1602",1602,"SL","HE16Sp8",2016,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP8",NA,3,NA,NA,NA,"Northern"
"1603",1603,"IR","HE16Sr1",2016,"Salix richardsonii","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR1",NA,3,NA,NA,NA,"Northern"
"1604",1604,"AC","HE16Sr10",2016,"Salix richardsonii","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR10",NA,3,NA,NA,NA,"Northern"
"1605",1605,"EW","HE16Sr11",2016,"Salix richardsonii","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR11",NA,3,NA,NA,NA,"Northern"
"1606",1606,"EW","HE16Sr13",2016,"Salix richardsonii","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR13",NA,3,NA,NA,NA,"Northern"
"1607",1607,"EW","HE16Sr15",2016,"Salix richardsonii","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR15",NA,3,NA,NA,NA,"Northern"
"1608",1608,"GD","HE16Sr17",2016,"Salix richardsonii","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR17",NA,3,NA,NA,NA,"Northern"
"1609",1609,"GD","HE16Sr18",2016,"Salix richardsonii","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR18",NA,3,NA,NA,NA,"Northern"
"1610",1610,"GD","HE16Sr19",2016,"Salix richardsonii","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR19",NA,3,NA,NA,NA,"Northern"
"1611",1611,"IR","HE16Sr2",2016,"Salix richardsonii","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR2",NA,3,NA,NA,NA,"Northern"
"1612",1612,"GD","HE16Sr20",2016,"Salix richardsonii","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR20",NA,3,NA,NA,NA,"Northern"
"1613",1613,"GD","HE16Sr21",2016,"Salix richardsonii","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR21",NA,3,NA,NA,NA,"Northern"
"1614",1614,"GD","HE16Sr22",2016,"Salix richardsonii","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR22",NA,3,NA,NA,NA,"Northern"
"1615",1615,"GD","HE16Sr23",2016,"Salix richardsonii","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR23",NA,3,NA,NA,NA,"Northern"
"1616",1616,"GD","HE16Sr25",2016,"Salix richardsonii","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR25",NA,3,NA,NA,NA,"Northern"
"1617",1617,"EW","HE16Sr26",2016,"Salix richardsonii","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR26",NA,3,NA,NA,NA,"Northern"
"1618",1618,"EW","HE16Sr27",2016,"Salix richardsonii","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR27",NA,3,NA,NA,NA,"Northern"
"1619",1619,"EW","HE16Sr27",2016,"Salix richardsonii","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR27",NA,3,NA,NA,NA,"Northern"
"1620",1620,"IR","HE16Sr4",2016,"Salix richardsonii","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR4",NA,3,NA,NA,NA,"Northern"
"1621",1621,"IR","HE16Sr5",2016,"Salix richardsonii","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR5",NA,3,NA,NA,NA,"Northern"
"1622",1622,"AC","HE16Sr6",2016,"Salix richardsonii","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR6",NA,3,NA,NA,NA,"Northern"
"1623",1623,"AC","HE16Sr7",2016,"Salix richardsonii","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR7",NA,3,NA,NA,NA,"Northern"
"1624",1624,"AC","HE16Sr9",2016,"Salix richardsonii","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR9",NA,3,NA,NA,NA,"Northern"
"1625",1625,"MG","HESp11",2013,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,8.6,NA,NA,NA,25.97,24.43,NA,27.33,28.63,26,"HESP11",NA,6,27.32,NA,NA,"Northern"
"1626",1626,"CF","HESp12",2013,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,13,NA,NA,NA,21.16,25.88,23.97,14,10.3,10.1,"HESP12",NA,6,11.4666666666667,23.67,NA,"Northern"
"1627",1627,"MG","HESp12",2013,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,30.4,NA,NA,NA,NA,NA,NA,7.31,25.54,13.17,"HESP12",NA,6,15.34,NA,NA,"Northern"
"1628",1628,"MG","HESp14",2013,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,4,NA,NA,NA,10.74,NA,NA,8.69,15.74,20.97,"HESP14",NA,6,15.1333333333333,NA,NA,"Northern"
"1629",1629,"MG","HESp17",2013,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HESP17",NA,6,NA,NA,NA,"Northern"
"1630",1630,"MG","HESp17",2013,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HESP17",NA,6,NA,NA,NA,"Northern"
"1631",1631,"MG","HESp18",2013,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HESP18",NA,6,NA,NA,NA,"Northern"
"1632",1632,"IMS","HESp2",2013,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,6.6,NA,NA,NA,NA,NA,NA,13.08,8.65,24.18,"HESP2",NA,6,15.3033333333333,NA,NA,"Northern"
"1633",1633,"MG","HESp20",2013,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,10.5,NA,NA,NA,17.59,NA,NA,6.63,7.34,14.62,"HESP20",NA,6,9.53,NA,NA,"Northern"
"1634",1634,"AB","HESp23",2013,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HESP23",NA,6,NA,NA,NA,"Northern"
"1635",1635,"IMS","HESp24",2013,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,21,NA,NA,NA,NA,NA,NA,29.8,18.42,31.84,"HESP24",NA,6,26.6866666666667,NA,NA,"Northern"
"1636",1636,"AB","HESp26",2013,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HESP26",NA,6,NA,NA,NA,"Northern"
"1637",1637,"AB","HESp29",2013,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,7.5,NA,NA,NA,NA,NA,NA,58.42,33.25,24.41,"HESP29",NA,6,38.6933333333333,NA,NA,"Northern"
"1638",1638,"IMS","HESp3",2013,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,34,NA,NA,NA,NA,NA,NA,37.29,56.68,95.45,"HESP3",NA,6,63.14,NA,NA,"Northern"
"1639",1639,"AB","HESp30",2013,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HESP30",NA,6,NA,NA,NA,"Northern"
"1640",1640,"IMS","HESp4",2013,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,6.7,NA,NA,NA,NA,NA,NA,15.07,13.87,14.23,"HESP4",NA,6,14.39,NA,NA,"Northern"
"1641",1641,"IMS","HESp4",2013,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,9.9,NA,NA,NA,NA,NA,NA,28.31,14.42,15.69,"HESP4",NA,6,19.4733333333333,NA,NA,"Northern"
"1642",1642,"IMS","HESp5",2013,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HESP5",NA,6,NA,NA,NA,"Northern"
"1643",1643,"CF","HESp6",2013,"Salix pulchra","Qikiqtaruk","2019-08-23",8,23,2019,18.2,NA,NA,NA,24.6,30.77,26.02,26.65,19.96,16.83,"HESP6",NA,6,21.1466666666667,27.13,NA,"Northern"
"1644",1644,"SW","HESr13",2013,"Salix richardsonii","Qikiqtaruk","2019-08-23",8,23,2019,10.8,NA,NA,NA,NA,NA,NA,22.36,7.08,9.37,"HESR13",NA,6,12.9366666666667,NA,NA,"Northern"
"1645",1645,"IR","HESr17",2013,"Salix richardsonii","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HESR17",NA,6,NA,NA,NA,"Northern"
"1646",1646,"LB","HESr2",2013,"Salix richardsonii","Qikiqtaruk","2019-08-23",8,23,2019,5.2,NA,NA,NA,NA,NA,NA,32.3,18.85,41.62,"HESR2",NA,6,30.9233333333333,NA,NA,"Northern"
"1647",1647,"AC","HESr21",2013,"Salix richardsonii","Qikiqtaruk","2019-08-23",8,23,2019,5.8,NA,NA,NA,NA,NA,NA,14.74,17.25,17.8,"HESR21",NA,6,16.5966666666667,NA,NA,"Northern"
"1648",1648,"AC","HESr23",2013,"Salix richardsonii","Qikiqtaruk","2019-08-23",8,23,2019,2,NA,NA,NA,8.15,5.78,12.9,13.87,11.23,7.07,"HESR23",NA,6,10.7233333333333,8.94333333333333,NA,"Northern"
"1649",1649,"AC","HESr26",2013,"Salix richardsonii","Qikiqtaruk","2019-08-23",8,23,2019,11.3,NA,NA,NA,18.66,14.23,15.99,1,1,NA,"HESR26",NA,6,NA,16.2933333333333,NA,"Northern"
"1650",1650,"AC","HESr27",2013,"Salix richardsonii","Qikiqtaruk","2019-08-23",8,23,2019,5.6,NA,NA,NA,NA,NA,NA,6.96,5.71,3.96,"HESR27",NA,6,5.54333333333333,NA,NA,"Northern"
"1651",1651,"LB","HESr3",2013,"Salix richardsonii","Qikiqtaruk","2019-08-23",8,23,2019,12.4,NA,NA,NA,20.37,17.98,15.39,11.88,11.9,14.15,"HESR3",NA,6,12.6433333333333,17.9133333333333,NA,"Northern"
"1652",1652,"LB","HESr4",2013,"Salix richardsonii","Qikiqtaruk","2019-08-23",8,23,2019,8.4,NA,NA,NA,NA,NA,NA,19.34,19.59,8.99,"HESR4",NA,6,15.9733333333333,NA,NA,"Northern"
"1653",1653,"LB","HESr4B_clone",2013,"Salix richardsonii","Qikiqtaruk","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HESR4B_CLONE",NA,6,NA,NA,NA,"Northern"
"1654",1654,"SW","HESr6",2013,"Salix richardsonii","Qikiqtaruk","2019-08-23",8,23,2019,17.2,NA,NA,NA,NA,NA,NA,7.91,11.42,16.1,"HESR6",NA,6,11.81,NA,NA,"Northern"
"1655",1655,"SW","HESr7",2013,"Salix richardsonii","Qikiqtaruk","2019-08-23",8,23,2019,11,NA,NA,NA,NA,NA,NA,12.44,34.96,12.47,"HESR7",NA,6,19.9566666666667,NA,NA,"Northern"
"1656",1656,"SW","HESr8",2013,"Salix richardsonii","Qikiqtaruk","2019-08-23",8,23,2019,8.3,NA,NA,NA,NA,NA,NA,26.78,13.35,20.45,"HESR8",NA,6,20.1933333333333,NA,NA,"Northern"
"1657",1657,"LB","K15CSr2",2015,"Salix richardsonii","Kluane","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSR2",NA,4,NA,NA,NA,"Southern"
"1658",1658,"LB","K15CSr3",2015,"Salix richardsonii","Kluane","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSR3",NA,4,NA,NA,NA,"Southern"
"1659",1659,"SW","K15CSr5",2015,"Salix richardsonii","Kluane","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSR5",NA,4,NA,NA,NA,"Southern"
"1660",1660,"MG","K15ESp6",2015,"Salix pulchra","Kluane","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15ESP6",NA,4,NA,NA,NA,"Southern"
"1661",1661,"MG","K15ESp7",2015,"Salix pulchra","Kluane","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15ESP7",NA,4,NA,NA,NA,"Southern"
"1662",1662,"MG","K15ESp8",2015,"Salix pulchra","Kluane","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15ESP8",NA,4,NA,NA,NA,"Southern"
"1663",1663,"MG","K15ESp9",2015,"Salix pulchra","Kluane","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15ESP9",NA,4,NA,NA,NA,"Southern"
"1664",1664,"JB","K15PSa10",2015,"Salix arctica","Kluane","2019-08-23",8,23,2019,1.7,NA,NA,NA,19.24,21.35,24.49,2,NA,NA,"K15PSA10",NA,4,NA,21.6933333333333,NA,"Southern"
"1665",1665,"JB","K15PSa11",2015,"Salix arctica","Kluane","2019-08-23",8,23,2019,5.3,NA,NA,NA,45.02,46.17,48.42,22.01,11.71,19.66,"K15PSA11",NA,4,17.7933333333333,46.5366666666667,NA,"Southern"
"1666",1666,"JB","K15PSa12",2015,"Salix arctica","Kluane","2019-08-23",8,23,2019,4.6,NA,NA,NA,39.83,41.08,39.65,19.97,12.77,11.04,"K15PSA12",NA,4,14.5933333333333,40.1866666666667,NA,"Southern"
"1667",1667,"JB","K15PSa13",2015,"Salix arctica","Kluane","2019-08-23",8,23,2019,2.9,NA,NA,NA,32.5,34.65,27.94,27.7,NA,NA,"K15PSA13",NA,4,NA,31.6966666666667,NA,"Southern"
"1668",1668,"JB","K15PSa15",2015,"Salix arctica","Kluane","2019-08-23",8,23,2019,4.7,NA,NA,NA,36.73,32.25,38.11,7.79,6.62,4.78,"K15PSA15",NA,4,6.39666666666667,35.6966666666667,NA,"Southern"
"1669",1669,"JB","K15PSa2",2015,"Salix arctica","Kluane","2019-08-23",8,23,2019,7,NA,NA,NA,41.94,35,37.01,11.73,7.08,5.36,"K15PSA2",NA,4,8.05666666666667,37.9833333333333,NA,"Southern"
"1670",1670,"JB","K15PSa6",2015,"Salix arctica","Kluane","2019-08-23",8,23,2019,3.7,NA,NA,NA,36.67,38,38.99,16.49,19.97,23.3,"K15PSA6",NA,4,19.92,37.8866666666667,NA,"Southern"
"1671",1671,"JB","K15PSa7",2015,"Salix arctica","Kluane","2019-08-23",8,23,2019,7,NA,NA,NA,62.9,75.42,60.93,21.91,36.22,25.2,"K15PSA7",NA,4,27.7766666666667,66.4166666666667,NA,"Southern"
"1672",1672,"JB","K15PSa8",2015,"Salix arctica","Kluane","2019-08-23",8,23,2019,6,NA,NA,NA,35.81,28.63,34.02,24.73,15.56,28.88,"K15PSA8",NA,4,23.0566666666667,32.82,NA,"Southern"
"1673",1673,"JB","K15PSa9",2015,"Salix arctica","Kluane","2019-08-23",8,23,2019,8,NA,NA,NA,49.79,48.5,54.5,33.82,25.25,20.85,"K15PSA9",NA,4,26.64,50.93,NA,"Southern"
"1674",1674,"MG","K15PSp10",2015,"Salix pulchra","Kluane","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSP10",NA,4,NA,NA,NA,"Southern"
"1675",1675,"MG","K15PSp6",2015,"Salix pulchra","Kluane","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSP6",NA,4,NA,NA,NA,"Southern"
"1676",1676,"MG","K15PSp7",2015,"Salix pulchra","Kluane","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSP7",NA,4,NA,NA,NA,"Southern"
"1677",1677,"MG","K15PSp8",2015,"Salix pulchra","Kluane","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSP8",NA,4,NA,NA,NA,"Southern"
"1678",1678,"MG","K15PSp9",2015,"Salix pulchra","Kluane","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSP9",NA,4,NA,NA,NA,"Southern"
"1679",1679,"IR","K15PSr10",2015,"Salix richardsonii","Kluane","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSR10",NA,4,NA,NA,NA,"Southern"
"1680",1680,"IR","K15PSr11",2015,"Salix richardsonii","Kluane","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSR11",NA,4,NA,NA,NA,"Southern"
"1681",1681,"IR","K15PSr12",2015,"Salix richardsonii","Kluane","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSR12",NA,4,NA,NA,NA,"Southern"
"1682",1682,"AC","K15PSr15",2015,"Salix richardsonii","Kluane","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSR15",NA,4,NA,NA,NA,"Southern"
"1683",1683,"IR","K15PSr6",2015,"Salix richardsonii","Kluane","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSR6",NA,4,NA,NA,NA,"Southern"
"1684",1684,"IR","K15PSr7",2015,"Salix richardsonii","Kluane","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSR7",NA,4,NA,NA,NA,"Southern"
"1685",1685,"IR","K15PSr9",2015,"Salix richardsonii","Kluane","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSR9",NA,4,NA,NA,NA,"Southern"
"1686",1686,"SW","K15SSr5",2015,"Salix richardsonii","Kluane","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15SSR5",NA,4,NA,NA,NA,"Southern"
"1687",1687,"SW","K15SSr7",2015,"Salix richardsonii","Kluane","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15SSR7",NA,4,NA,NA,NA,"Southern"
"1688",1688,"SW","K15SSr8",2015,"Salix richardsonii","Kluane","2019-08-23",8,23,2019,9.7,NA,NA,NA,44.5,43.57,43.31,29.56,30.08,42.99,"K15SSR8",NA,4,34.21,43.7933333333333,NA,"Southern"
"1689",1689,"SW","K15SSr9",2015,"Salix richardsonii","Kluane","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15SSR9",NA,4,NA,NA,NA,"Southern"
"1690",1690,"JA","K17Sa1",2017,"Salix arctica","Kluane","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K17SA1",NA,2,NA,NA,NA,"Southern"
"1691",1691,"JB","K17Sa10",2017,"Salix arctica","Kluane","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K17SA10",NA,2,NA,NA,NA,"Southern"
"1692",1692,"JB","K17Sa20",2017,"Salix arctica","Kluane","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K17SA20",NA,2,NA,NA,NA,"Southern"
"1693",1693,"JA","K17Sa5",2017,"Salix arctica","Kluane","2019-08-23",8,23,2019,1.9,NA,NA,NA,12.65,14.5,6,8.47,6.43,4.05,"K17SA5",NA,2,6.31666666666667,11.05,NA,"Southern"
"1694",1694,"SW","K17Sr10",2017,"Salix richardsonii","Kluane","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K17SR10",NA,2,NA,NA,NA,"Southern"
"1695",1695,"SW","K17Sr11",2017,"Salix richardsonii","Kluane","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K17SR11",NA,2,NA,NA,NA,"Southern"
"1696",1696,"IR","K17Sr12",2017,"Salix richardsonii","Kluane","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K17SR12",NA,2,NA,NA,NA,"Southern"
"1697",1697,"IR","K17Sr13",2017,"Salix richardsonii","Kluane","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K17SR13",NA,2,NA,NA,NA,"Southern"
"1698",1698,"IR","K17Sr14",2017,"Salix richardsonii","Kluane","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K17SR14",NA,2,NA,NA,NA,"Southern"
"1699",1699,"IR","K17Sr15",2017,"Salix richardsonii","Kluane","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K17SR15",NA,2,NA,NA,NA,"Southern"
"1700",1700,"LB","K17Sr6",2017,"Salix richardsonii","Kluane","2019-08-23",8,23,2019,9.4,NA,NA,NA,42.84,43.63,43.47,57.79,17.9,11.23,"K17SR6",NA,2,28.9733333333333,43.3133333333333,NA,"Southern"
"1701",1701,"LB","K17Sr7",2017,"Salix richardsonii","Kluane","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K17SR7",NA,2,NA,NA,NA,"Southern"
"1702",1702,"LB","K17Sr8",2017,"Salix richardsonii","Kluane","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K17SR8",NA,2,NA,NA,NA,"Southern"
"1703",1703,"LB","K17Sr9",2017,"Salix richardsonii","Kluane","2019-08-23",8,23,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K17SR9",NA,2,NA,NA,NA,"Southern"
