,X,Bed,Year_planted,Species,Site,Sample_Date,Month,Day,Year,Canopy_Height_cm,Width_cm,Width_2_cm,Stem_diameter,Length_1_mm,Length_2_mm,Length_3_mm,Stem_Elongation_1_mm,Stem_Elongation_2_mm,Stem_Elongation_3_mm,SampleID_standard,biovolume,mean_stem_elong,mean_leaf_length,mean_width,population,Latitude,Longitude,Elevation,Date_propagated,Date_planted,Mother_LS,Cutting_length,Cutting_diameter,Sample_ID,July_2023_notes,Sample_age
3757,3757,NA,2013,Salix pulchra,Kluane,2013-08-11,NA,NA,2013,97,419,176,NA,NA,NA,NA,NA,NA,NA,KLSPC12,7153168,NA,NA,297.5,source_south,NA,NA,NA,NA,2013-08-13,3,NA,NA,NA,NA,0
3758,3758,NA,2013,Salix pulchra,Kluane,2013-08-11,NA,NA,2013,102,128,126,NA,NA,NA,NA,NA,NA,NA,KLSPC13,1645056,NA,NA,127,source_south,NA,NA,NA,NA,2013-08-13,2,NA,NA,NA,NA,0
3759,3759,NA,2013,Salix pulchra,Kluane,2013-08-11,NA,NA,2013,102,128,126,NA,NA,NA,NA,NA,NA,NA,KLSPC13,1645056,NA,NA,127,source_south,NA,NA,NA,NA,2013-08-13,2,NA,NA,NA,NA,0
3760,3760,NA,2013,Salix pulchra,Kluane,2013-08-11,NA,NA,2013,166,345,157,NA,NA,NA,NA,NA,NA,NA,KLSPC14,8991390,NA,NA,251,source_south,NA,NA,NA,NA,2013-08-13,6.9,NA,NA,NA,NA,0
3761,3761,NA,2013,Salix pulchra,Kluane,2013-08-11,NA,NA,2013,111,490,NA,NA,NA,NA,NA,NA,NA,NA,KLSPC15,NA,NA,NA,NA,source_south,NA,NA,NA,NA,2013-08-13,3.3,NA,NA,NA,NA,0
3762,3762,NA,2013,Salix pulchra,Kluane,2013-08-11,NA,NA,2013,77,453,223,NA,NA,NA,NA,NA,NA,NA,KLSPC2,7778463,NA,NA,338,source_south,NA,NA,NA,NA,2013-08-13,3,NA,NA,NA,NA,0
3763,3763,NA,2013,Salix pulchra,Kluane,2013-08-11,NA,NA,2013,77,453,223,NA,NA,NA,NA,NA,NA,NA,KLSPC2,7778463,NA,NA,338,source_south,NA,NA,NA,NA,2013-08-13,3,NA,NA,NA,NA,0
3764,3764,NA,2013,Salix pulchra,Kluane,2013-08-11,NA,NA,2013,118,447,339,NA,NA,NA,NA,NA,NA,NA,KLSPC3,17880894,NA,NA,393,source_south,NA,NA,NA,NA,2013-08-13,5.9,NA,NA,NA,NA,0
3765,3765,NA,2013,Salix pulchra,Kluane,2013-08-11,NA,NA,2013,118,447,339,NA,NA,NA,NA,NA,NA,NA,KLSPC3,17880894,NA,NA,393,source_south,NA,NA,NA,NA,2013-08-13,5.9,NA,NA,NA,NA,0
3766,3766,NA,2013,Salix pulchra,Kluane,2013-08-11,NA,NA,2013,95,462,155,NA,NA,NA,NA,NA,NA,NA,KLSPC4,6802950,NA,NA,308.5,source_south,NA,NA,NA,NA,2013-08-13,3.6,NA,NA,NA,NA,0
3767,3767,NA,2013,Salix pulchra,Kluane,2013-08-11,NA,NA,2013,220,NA,296,NA,NA,NA,NA,NA,NA,NA,KLSPC5,NA,NA,NA,NA,source_south,NA,NA,NA,NA,2013-08-13,4.5,NA,NA,NA,NA,0
3768,3768,NA,2013,Salix pulchra,Kluane,2013-08-11,NA,NA,2013,42,194,108,NA,NA,NA,NA,NA,NA,NA,KLSPC6,879984,NA,NA,151,source_south,NA,NA,NA,NA,2013-08-13,1,NA,NA,NA,NA,0
3769,3769,NA,2013,Salix pulchra,Kluane,2013-08-11,NA,NA,2013,51,NA,249,NA,NA,NA,NA,NA,NA,NA,KLSPC7,NA,NA,NA,NA,source_south,NA,NA,NA,NA,2013-08-13,1.1,NA,NA,NA,NA,0
3770,3770,NA,2013,Salix pulchra,Kluane,2013-08-11,NA,NA,2013,62,466,282,NA,NA,NA,NA,NA,NA,NA,KLSPC8,8147544,NA,NA,374,source_south,NA,NA,NA,NA,2013-08-13,2.5,NA,NA,NA,NA,0
3771,3771,NA,2013,Salix pulchra,Kluane,2013-08-11,NA,NA,2013,62,466,282,NA,NA,NA,NA,NA,NA,NA,KLSPC8,8147544,NA,NA,374,source_south,NA,NA,NA,NA,2013-08-13,2.5,NA,NA,NA,NA,0
3772,3772,NA,2013,Salix pulchra,Kluane,2013-08-11,NA,NA,2013,48,374,354,NA,NA,NA,NA,NA,NA,NA,KLSPC9,6355008,NA,NA,364,source_south,NA,NA,NA,NA,2013-08-13,1,NA,NA,NA,NA,0
3773,3773,NA,2013,Salix pulchra,Kluane,2013-08-11,NA,NA,2013,48,374,354,NA,NA,NA,NA,NA,NA,NA,KLSPC9,6355008,NA,NA,364,source_south,NA,NA,NA,NA,2013-08-13,1,NA,NA,NA,NA,0
3774,3774,NA,2013,Salix richardsonii,Kluane,2013-08-11,NA,NA,2013,163,275,178,NA,NA,NA,NA,NA,NA,NA,KLSRC1,7978850,NA,NA,226.5,source_south,NA,NA,NA,NA,2013-08-13,6.5,NA,NA,NA,NA,0
3775,3775,NA,2013,Salix richardsonii,Kluane,2013-08-11,NA,NA,2013,69,178,237,NA,NA,NA,NA,NA,NA,NA,KLSRC10,2910834,NA,NA,207.5,source_south,NA,NA,NA,NA,2013-08-13,2.7,NA,NA,NA,NA,0
3776,3776,NA,2013,Salix richardsonii,Kluane,2013-08-11,NA,NA,2013,137,327,288,NA,NA,NA,NA,NA,NA,NA,KLSRC11,12902112,NA,NA,307.5,source_south,NA,NA,NA,NA,2013-08-13,4.7,NA,NA,NA,NA,0
3777,3777,NA,2013,Salix richardsonii,Kluane,2013-08-11,NA,NA,2013,161,325,394,NA,NA,NA,NA,NA,NA,NA,KLSRC12,20616050,NA,NA,359.5,source_south,NA,NA,NA,NA,2013-08-13,5.5,NA,NA,NA,NA,0
3778,3778,NA,2013,Salix richardsonii,Kluane,2013-08-11,NA,NA,2013,138,202,134,NA,NA,NA,NA,NA,NA,NA,KLSRC13,3735384,NA,NA,168,source_south,NA,NA,NA,NA,2013-08-13,2.6,NA,NA,NA,NA,0
3779,3779,NA,2013,Salix richardsonii,Kluane,2013-08-11,NA,NA,2013,193,215,149,NA,NA,NA,NA,NA,NA,NA,KLSRC14,6182755,NA,NA,182,source_south,NA,NA,NA,NA,2013-08-13,5.4,NA,NA,NA,NA,0
3780,3780,NA,2013,Salix richardsonii,Kluane,2013-08-11,NA,NA,2013,178,510,NA,NA,NA,NA,NA,NA,NA,NA,KLSRC15,NA,NA,NA,NA,source_south,NA,NA,NA,NA,2013-08-13,6.1,NA,NA,NA,NA,0
3781,3781,NA,2013,Salix richardsonii,Kluane,2013-08-11,NA,NA,2013,146,184,169,NA,NA,NA,NA,NA,NA,NA,KLSRC3,4540016,NA,NA,176.5,source_south,NA,NA,NA,NA,2013-08-13,7.1,NA,NA,NA,NA,0
3782,3782,NA,2013,Salix richardsonii,Kluane,2013-08-11,NA,NA,2013,134,NA,201,NA,NA,NA,NA,NA,NA,NA,KLSRC4,NA,NA,NA,NA,source_south,NA,NA,NA,NA,2013-08-13,7.7,NA,NA,NA,NA,0
3783,3783,NA,2013,Salix richardsonii,Kluane,2013-08-11,NA,NA,2013,118,156,74,NA,NA,NA,NA,NA,NA,NA,KLSRC5,1362192,NA,NA,115,source_south,NA,NA,NA,NA,2013-08-13,3.9,NA,NA,NA,NA,0
3784,3784,NA,2013,Salix richardsonii,Kluane,2013-08-11,NA,NA,2013,155,198,178,NA,NA,NA,NA,NA,NA,NA,KLSRC7,5462820,NA,NA,188,source_south,NA,NA,NA,NA,2013-08-13,5.5,NA,NA,NA,NA,0
3785,3785,NA,2013,Salix richardsonii,Kluane,2013-08-11,NA,NA,2013,38,112,78,NA,NA,NA,NA,NA,NA,NA,KLSRC8,331968,NA,NA,95,source_south,NA,NA,NA,NA,2013-08-13,2.4,NA,NA,NA,NA,0
3786,3786,NA,2013,Salix richardsonii,Kluane,2013-08-11,NA,NA,2013,53,179,134,NA,NA,NA,NA,NA,NA,NA,KLSRC9,1271258,NA,NA,156.5,source_south,NA,NA,NA,NA,2013-08-13,2.4,NA,NA,NA,NA,0
3787,3787,NA,2013,Salix pulchra,Kluane,2013-08-10,NA,NA,2013,58,128,99,NA,NA,NA,NA,NA,NA,NA,KLSPE11,734976,NA,NA,113.5,source_south,NA,NA,NA,NA,2013-08-13,1.6,NA,NA,NA,NA,0
3788,3788,NA,2013,Salix pulchra,Kluane,2013-08-10,NA,NA,2013,41,37,82,NA,NA,NA,NA,NA,NA,NA,KLSPE12,124394,NA,NA,59.5,source_south,NA,NA,NA,NA,2013-08-13,1.9,NA,NA,NA,NA,0
3789,3789,NA,2013,Salix pulchra,Kluane,2013-08-10,NA,NA,2013,72,184,140,NA,NA,NA,NA,NA,NA,NA,KLSPE14,1854720,NA,NA,162,source_south,NA,NA,NA,NA,2013-08-13,2.4,NA,NA,NA,NA,0
3790,3790,NA,2013,Salix pulchra,Kluane,2013-08-10,NA,NA,2013,27,136,103,NA,NA,NA,NA,NA,NA,NA,KLSPE15,378216,NA,NA,119.5,source_south,NA,NA,NA,NA,2013-08-13,1.3,NA,NA,NA,NA,0
3791,3791,NA,2013,Salix pulchra,Kluane,2013-08-10,NA,NA,2013,46,227,170,NA,NA,NA,NA,NA,NA,NA,KLSPE2,1775140,NA,NA,198.5,source_south,NA,NA,NA,NA,2013-08-13,2.8,NA,NA,NA,NA,0
3792,3792,NA,2013,Salix pulchra,Kluane,2013-08-10,NA,NA,2013,44,118,111,NA,NA,NA,NA,NA,NA,NA,KLSPE3,576312,NA,NA,114.5,source_south,NA,NA,NA,NA,2013-08-13,2.1,NA,NA,NA,NA,0
3793,3793,NA,2013,Salix pulchra,Kluane,2013-08-10,NA,NA,2013,52,218,173,NA,NA,NA,NA,NA,NA,NA,KLSPE4,1961128,NA,NA,195.5,source_south,NA,NA,NA,NA,2013-08-13,2.4,NA,NA,NA,NA,0
3794,3794,NA,2013,Salix pulchra,Kluane,2013-08-10,NA,NA,2013,35,108,567,NA,NA,NA,NA,NA,NA,NA,KLSPE5,2143260,NA,NA,337.5,source_south,NA,NA,NA,NA,2013-08-13,0.9,NA,NA,NA,NA,0
3795,3795,NA,2013,Salix pulchra,Kluane,2013-08-10,NA,NA,2013,37,54,40,NA,NA,NA,NA,NA,NA,NA,KLSPE6,79920,NA,NA,47,source_south,NA,NA,NA,NA,2013-08-13,0.5,NA,NA,NA,NA,0
3796,3796,NA,2013,Salix pulchra,Kluane,2013-08-10,NA,NA,2013,66,274,174,NA,NA,NA,NA,NA,NA,NA,KLSPE7,3146616,NA,NA,224,source_south,NA,NA,NA,NA,2013-08-13,1.7,NA,NA,NA,NA,0
3797,3797,NA,2013,Salix pulchra,Kluane,2013-08-10,NA,NA,2013,47,262,148,NA,NA,NA,NA,NA,NA,NA,KLSPE8,1822472,NA,NA,205,source_south,NA,NA,NA,NA,2013-08-13,1.3,NA,NA,NA,NA,0
3798,3798,NA,2013,Salix pulchra,Kluane,2013-08-10,NA,NA,2013,58,259,251,NA,NA,NA,NA,NA,NA,NA,KLSPE9,3770522,NA,NA,255,source_south,NA,NA,NA,NA,2013-08-13,2.4,NA,NA,NA,NA,0
3799,3799,NA,2013,Salix richardsonii,Kluane,2013-08-10,NA,NA,2013,43,145,92,NA,NA,NA,NA,NA,NA,NA,KLSRE1,573620,NA,NA,118.5,source_south,NA,NA,NA,NA,2013-08-13,NA,NA,NA,NA,NA,0
3800,3800,NA,2013,Salix richardsonii,Kluane,2013-08-10,NA,NA,2013,34,62,56,NA,NA,NA,NA,NA,NA,NA,KLSRE11,118048,NA,NA,59,source_south,NA,NA,NA,NA,2013-08-13,1.1,NA,NA,NA,NA,0
3801,3801,NA,2013,Salix richardsonii,Kluane,2013-08-10,NA,NA,2013,36,46,27,NA,NA,NA,NA,NA,NA,NA,KLSRE12,44712,NA,NA,36.5,source_south,NA,NA,NA,NA,2013-08-13,1.1,NA,NA,NA,NA,0
3802,3802,NA,2013,Salix richardsonii,Kluane,2013-08-10,NA,NA,2013,43,130,89,NA,NA,NA,NA,NA,NA,NA,KLSRE13,497510,NA,NA,109.5,source_south,NA,NA,NA,NA,2013-08-13,1.4,NA,NA,NA,NA,0
3803,3803,NA,2013,Salix richardsonii,Kluane,2013-08-10,NA,NA,2013,35,62,142,NA,NA,NA,NA,NA,NA,NA,KLSRE14,308140,NA,NA,102,source_south,NA,NA,NA,NA,2013-08-13,1.7,NA,NA,NA,NA,0
3804,3804,NA,2013,Salix richardsonii,Kluane,2013-08-10,NA,NA,2013,48,119,69,NA,NA,NA,NA,NA,NA,NA,KLSRE15,394128,NA,NA,94,source_south,NA,NA,NA,NA,2013-08-13,1.9,NA,NA,NA,NA,0
3805,3805,NA,2013,Salix richardsonii,Kluane,2013-08-10,NA,NA,2013,49,48,39,NA,NA,NA,NA,NA,NA,NA,KLSRE3,91728,NA,NA,43.5,source_south,NA,NA,NA,NA,2013-08-13,1.4,NA,NA,NA,NA,0
3806,3806,NA,2013,Salix richardsonii,Kluane,2013-08-10,NA,NA,2013,36,60,42,NA,NA,NA,NA,NA,NA,NA,KLSRE5,90720,NA,NA,51,source_south,NA,NA,NA,NA,2013-08-13,1.2,NA,NA,NA,NA,0
3807,3807,NA,NA,Salix pulchra,Kluane,NA,NA,NA,2021,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_south,60.975735,-138.40954,1491.53833,NA,NA,NA,NA,NA,NA,NA,NA
3808,3808,NA,NA,Salix pulchra,Kluane,NA,NA,NA,2021,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_south,60.975735,-138.40954,1491.53833,NA,NA,NA,NA,NA,NA,NA,NA
3809,3809,NA,NA,Salix richardsonii,Kluane,NA,NA,NA,2021,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_south,60.975506,-138.41125,1499.96008,NA,NA,NA,NA,NA,NA,NA,NA
3810,3810,NA,NA,Salix pulchra,Kluane,NA,NA,NA,2021,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_south,60.975506,-138.41125,1499.96008,NA,NA,NA,NA,NA,NA,NA,NA
3811,3811,NA,NA,Salix pulchra,Kluane,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_south,60.975506,-138.41125,1499.96008,NA,NA,NA,NA,NA,NA,NA,NA
3812,3812,NA,NA,Salix richardsonii,Kluane,NA,NA,NA,2021,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_south,60.975678,-138.41045,1494.2981,NA,NA,NA,NA,NA,NA,NA,NA
3813,3813,NA,NA,Salix richardsonii,Kluane,NA,NA,NA,2021,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_south,60.975678,-138.41045,1494.2981,NA,NA,NA,NA,NA,NA,NA,NA
3814,3814,NA,NA,Salix pulchra,Kluane,NA,NA,NA,2021,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_south,60.971991,-138.41205,1544.61121,NA,NA,NA,NA,NA,NA,NA,NA
3815,3815,NA,NA,Salix richardsonii,Kluane,NA,NA,NA,2021,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_south,60.971991,-138.41205,1544.61121,NA,NA,NA,NA,NA,NA,NA,NA
3816,3816,NA,NA,Salix pulchra,Kluane,NA,NA,NA,2021,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_south,60.971827,-138.41133,1548.37317,NA,NA,NA,NA,NA,NA,NA,NA
3817,3817,NA,NA,Salix richardsonii,Kluane,NA,NA,NA,2021,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_south,60.971827,-138.41133,1548.37317,NA,NA,NA,NA,NA,NA,NA,NA
3818,3818,NA,NA,Salix pulchra,Kluane,NA,NA,NA,2021,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_south,60.971533,-138.41106,1548.13977,NA,NA,NA,NA,NA,NA,NA,NA
3819,3819,NA,NA,Salix richardsonii,Kluane,NA,NA,NA,2021,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_south,60.971533,-138.41106,1548.13977,NA,NA,NA,NA,NA,NA,NA,NA
3820,3820,NA,NA,Salix richardsonii,Kluane,NA,NA,NA,2021,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_south,60.967378,-138.41262,1613.66736,NA,NA,NA,NA,NA,NA,NA,NA
3821,3821,NA,NA,Salix pulchra,Kluane,NA,NA,NA,2021,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_south,60.967378,-138.41262,1613.66736,NA,NA,NA,NA,NA,NA,NA,NA
3822,3822,NA,NA,Salix richardsonii,Kluane,NA,NA,NA,2021,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_south,60.967791,-138.41507,1617.96118,NA,NA,NA,NA,NA,NA,NA,NA
3823,3823,NA,NA,Salix richardsonii,Kluane,NA,NA,NA,2021,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_south,60.967791,-138.41507,1617.96118,NA,NA,NA,NA,NA,NA,NA,NA
3824,3824,NA,NA,Salix pulchra,Kluane,NA,NA,NA,2021,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_south,60.967791,-138.41507,1617.96118,NA,NA,NA,NA,NA,NA,NA,NA
3825,3825,NA,NA,Salix richardsonii,Kluane,NA,NA,NA,2021,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_south,60.968283,-138.41532,1610.35791,NA,NA,NA,NA,NA,NA,NA,NA
3826,3826,NA,NA,Salix richardsonii,Kluane,NA,NA,NA,2021,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_south,60.968283,-138.41532,1610.35791,NA,NA,NA,NA,NA,NA,NA,NA
3827,3827,NA,NA,Salix arctica,Kluane,NA,NA,NA,2021,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_south,60.95577797,-138.417823,1857.953247,NA,NA,NA,NA,NA,NA,NA,NA
3828,3828,NA,NA,Salix richardsonii,Kluane,NA,NA,NA,2021,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_south,60.95577797,-138.417823,1857.953247,NA,NA,NA,NA,NA,NA,NA,NA
3829,3829,NA,NA,Salix arctica,Kluane,NA,NA,NA,2021,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_south,60.95746399,-138.422919,1828.307861,NA,NA,NA,NA,NA,NA,NA,NA
3830,3830,NA,NA,Salix richardsonii,Kluane,NA,NA,NA,2021,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_south,60.95746399,-138.422919,1828.307861,NA,NA,NA,NA,NA,NA,NA,NA
3831,3831,NA,NA,Salix arctica,Kluane,NA,NA,NA,2021,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_south,60.96269396,-138.418073,1719.637207,NA,NA,NA,NA,NA,NA,NA,NA
3832,3832,NA,NA,Salix richardsonii,Kluane,NA,NA,NA,2021,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_south,60.96269396,-138.418073,1719.637207,NA,NA,NA,NA,NA,NA,NA,NA
3833,3833,NA,NA,Salix arctica,Kluane,2014-07-07,NA,NA,2014,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_south,61.10549,-138.6618,1693,NA,NA,NA,NA,NA,NA,NA,NA
3834,3834,NA,NA,Salix arctica,Kluane,2014-07-07,NA,NA,2014,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_south,61.10549,-138.6618,1693,NA,NA,NA,NA,NA,NA,NA,NA
3835,3835,NA,NA,Salix arctica,Kluane,2014-07-07,NA,NA,2014,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_south,61.10549,-138.6618,1693,NA,NA,NA,NA,NA,NA,NA,NA
3836,3836,NA,NA,Salix arctica,Kluane,2014-07-07,NA,NA,2014,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_south,61.10549,-138.6618,1693,NA,NA,NA,NA,NA,NA,NA,NA
3837,3837,NA,NA,Salix arctica,Kluane,2014-07-07,NA,NA,2014,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_south,61.10549,-138.6618,1693,NA,NA,NA,NA,NA,NA,NA,NA
3838,3838,NA,NA,Salix arctica,Kluane,2014-07-08,NA,NA,2014,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_south,61.10549,-138.6618,1693,NA,NA,NA,NA,NA,NA,NA,NA
3839,3839,NA,NA,Salix arctica,Kluane,2014-07-08,NA,NA,2014,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_south,61.10549,-138.6618,1693,NA,NA,NA,NA,NA,NA,NA,NA
3840,3840,NA,NA,Salix arctica,Kluane,2014-07-08,NA,NA,2014,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_south,61.10549,-138.6618,1693,NA,NA,NA,NA,NA,NA,NA,NA
3841,3841,NA,NA,Salix arctica,Kluane,2014-07-08,NA,NA,2014,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_south,61.10549,-138.6618,1693,NA,NA,NA,NA,NA,NA,NA,NA
3842,3842,NA,NA,Salix arctica,Kluane,2014-07-08,NA,NA,2014,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_south,61.10549,-138.6618,1693,NA,NA,NA,NA,NA,NA,NA,NA
3843,3843,NA,NA,Salix arctica,Qikiqtaruk,2015-07-22,NA,NA,2015,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_north,69.57645,-138.994435,49,NA,NA,NA,NA,NA,NA,NA,NA
3844,3844,NA,NA,Salix arctica,Qikiqtaruk,2015-07-22,NA,NA,2015,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_north,69.57645,-138.994435,49,NA,NA,NA,NA,NA,NA,NA,NA
3845,3845,NA,NA,Salix arctica,Qikiqtaruk,2015-07-22,NA,NA,2015,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_north,69.57645,-138.994435,49,NA,NA,NA,NA,NA,NA,NA,NA
3846,3846,NA,NA,Salix arctica,Qikiqtaruk,2015-07-22,NA,NA,2015,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_north,69.57645,-138.994435,49,NA,NA,NA,NA,NA,NA,NA,NA
3847,3847,NA,NA,Salix arctica,Qikiqtaruk,2015-07-22,NA,NA,2015,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_north,69.57645,-138.994435,49,NA,NA,NA,NA,NA,NA,NA,NA
3848,3848,NA,NA,Salix arctica,Qikiqtaruk,2015-07-25,NA,NA,2015,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_north,69.57677,138.90984,29,NA,NA,NA,NA,NA,NA,NA,NA
3849,3849,NA,NA,Salix arctica,Qikiqtaruk,2015-07-25,NA,NA,2015,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_north,69.57677,138.90984,29,NA,NA,NA,NA,NA,NA,NA,NA
3850,3850,NA,NA,Salix arctica,Qikiqtaruk,2015-07-25,NA,NA,2015,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_north,69.57677,138.90984,29,NA,NA,NA,NA,NA,NA,NA,NA
3851,3851,NA,NA,Salix arctica,Qikiqtaruk,2015-07-25,NA,NA,2015,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_north,69.57677,138.90984,29,NA,NA,NA,NA,NA,NA,NA,NA
3852,3852,NA,NA,Salix arctica,Qikiqtaruk,2015-07-25,NA,NA,2015,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_north,69.57677,138.90984,29,NA,NA,NA,NA,NA,NA,NA,NA
3853,3853,NA,NA,Salix arctica,Qikiqtaruk,2015-07-25,NA,NA,2015,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_north,69.56985,138.89821,-4,NA,NA,NA,NA,NA,NA,NA,NA
3854,3854,NA,NA,Salix arctica,Qikiqtaruk,2015-07-25,NA,NA,2015,18.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_north,69.56985,138.89821,-4,NA,NA,NA,NA,NA,NA,NA,NA
3855,3855,NA,NA,Salix arctica,Qikiqtaruk,2015-07-25,NA,NA,2015,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_north,69.56985,138.89821,-4,NA,NA,NA,NA,NA,NA,NA,NA
3856,3856,NA,NA,Salix arctica,Qikiqtaruk,2015-07-25,NA,NA,2015,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_north,69.56985,138.89821,-4,NA,NA,NA,NA,NA,NA,NA,NA
3857,3857,NA,NA,Salix arctica,Qikiqtaruk,2015-07-25,NA,NA,2015,19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_north,69.56985,138.89821,-4,NA,NA,NA,NA,NA,NA,NA,NA
3858,3858,NA,NA,Salix arctica,Qikiqtaruk,2015-07-28,NA,NA,2015,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_north,69.57632,138.86952,59,NA,NA,NA,NA,NA,NA,NA,NA
3859,3859,NA,NA,Salix arctica,Qikiqtaruk,2015-07-28,NA,NA,2015,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_north,69.57632,138.86952,59,NA,NA,NA,NA,NA,NA,NA,NA
3860,3860,NA,NA,Salix arctica,Qikiqtaruk,2015-07-28,NA,NA,2015,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_north,69.57632,138.86952,59,NA,NA,NA,NA,NA,NA,NA,NA
3861,3861,NA,NA,Salix arctica,Qikiqtaruk,2015-07-28,NA,NA,2015,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_north,69.57632,138.86952,59,NA,NA,NA,NA,NA,NA,NA,NA
3862,3862,NA,NA,Salix arctica,Qikiqtaruk,2015-07-28,NA,NA,2015,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,source_north,69.57632,138.86952,59,NA,NA,NA,NA,NA,NA,NA,NA
