"","Species","plant_tag_id","sample_id","date_sampled","site_id","total_leaf_dry_mass_g","SLA","leaf_mass_per_area_g_m2","actual_leaf_dry_matter_content_perc","equivalent_water_thickness_cm","total_rehydrated_leaf_mass_g","LA","leaf_fresh_mass_g","number_leaves","Site","leaf_status","year","month","DOY","total_leaf_dry_mass_mg","LDMC_g_g","population","X","Sample_Date","Dry_mass","Wood_density_mg_mm3","Lat","Lon","Elevation_m","date","MONTH"
"515","Salix pulchra",NA,NA,NA,"HE15PTS6",NA,9.52259332,NA,NA,NA,NA,484.7,0.09,NA,"Qikiqtaruk",NA,2015,NA,"207",50.9,0.565555556,"source_north",452,NA,NA,0.705497382,69.57891,138.94557,56,"26/07/2015",7
"516","Salix pulchra",NA,NA,NA,"HE15PTS16",NA,9.344761905,NA,NA,NA,NA,237.7,0.03,NA,"Qikiqtaruk",NA,2015,NA,"216",26.25,0.875,"source_north",453,NA,NA,0.725239617,69.57536,138.86479,63,"04/08/2015",8
"517","Salix pulchra",NA,NA,NA,"HE15PTS16",NA,10.03219697,NA,NA,NA,NA,261,0.035,NA,"Qikiqtaruk",NA,2015,NA,"216",26.4,0.754285714,"source_north",454,NA,NA,0.760722348,69.57536,138.86479,63,"04/08/2015",8
"518","Salix pulchra",NA,NA,NA,"HE15PTS16",NA,9.713382508,NA,NA,NA,NA,565.5,0.095,NA,"Qikiqtaruk",NA,2015,NA,"216",47.45,0.499473684,"source_north",455,NA,NA,0.662182362,69.57536,138.86479,63,"04/08/2015",8
"519","Salix pulchra",NA,NA,NA,"HE15PTS4",NA,NA,NA,NA,NA,NA,383.4,NA,NA,"Qikiqtaruk",NA,2015,NA,"207",NA,NA,"source_north",456,NA,NA,NA,69.57751,138.91127,67,"26/07/2015",7
"520","Salix pulchra",NA,NA,NA,"HE15PTS4",NA,NA,NA,NA,NA,NA,478.7,NA,NA,"Qikiqtaruk",NA,2015,NA,"207",NA,NA,"source_north",457,NA,NA,NA,69.57751,138.91127,67,"26/07/2015",7
"521","Salix pulchra",NA,NA,NA,"HE15PTS4",NA,NA,NA,NA,NA,NA,362.7,NA,NA,"Qikiqtaruk",NA,2015,NA,"207",NA,NA,"source_north",458,NA,NA,NA,69.57751,138.91127,67,"26/07/2015",7
"522","Salix pulchra",NA,NA,NA,"HE15PTS4",NA,NA,NA,NA,NA,NA,165.7,NA,NA,"Qikiqtaruk",NA,2015,NA,"207",NA,NA,"source_north",459,NA,NA,NA,69.57751,138.91127,67,"26/07/2015",7
"523","Salix pulchra",NA,NA,NA,"HE15PTS4",NA,NA,NA,NA,NA,NA,609.1,NA,NA,"Qikiqtaruk",NA,2015,NA,"207",NA,NA,"source_north",460,NA,NA,NA,69.57751,138.91127,67,"26/07/2015",7
"524","Salix pulchra",NA,NA,NA,"HE15PTS5",NA,NA,NA,NA,NA,NA,309.6,NA,NA,"Qikiqtaruk",NA,2015,NA,"207",NA,NA,"source_north",461,NA,NA,NA,69.57794,138.94218,40,"26/07/2015",7
"525","Salix pulchra",NA,NA,NA,"HE15PTS5",NA,NA,NA,NA,NA,NA,299,NA,NA,"Qikiqtaruk",NA,2015,NA,"207",NA,NA,"source_north",462,NA,NA,NA,69.57794,138.94218,40,"26/07/2015",7
"526","Salix pulchra",NA,NA,NA,"HE15PTS5",NA,NA,NA,NA,NA,NA,677.7,NA,NA,"Qikiqtaruk",NA,2015,NA,"207",NA,NA,"source_north",463,NA,NA,NA,69.57794,138.94218,40,"26/07/2015",7
"527","Salix pulchra",NA,NA,NA,"HE15PTS5",NA,NA,NA,NA,NA,NA,746.1,NA,NA,"Qikiqtaruk",NA,2015,NA,"207",NA,NA,"source_north",464,NA,NA,NA,69.57794,138.94218,40,"26/07/2015",7
"528","Salix pulchra",NA,NA,NA,"HE15PTS5",NA,NA,NA,NA,NA,NA,290.5,NA,NA,"Qikiqtaruk",NA,2015,NA,"207",NA,NA,"source_north",465,NA,NA,NA,69.57794,138.94218,40,"26/07/2015",7
"529","Salix pulchra",NA,NA,NA,"HE15PTS6",NA,NA,NA,NA,NA,NA,239.4,NA,NA,"Qikiqtaruk",NA,2015,NA,"207",NA,NA,"source_north",466,NA,NA,NA,69.57891,138.94557,56,"26/07/2015",7
"530","Salix pulchra",NA,NA,NA,"HE15PTS6",NA,NA,NA,NA,NA,NA,464.4,NA,NA,"Qikiqtaruk",NA,2015,NA,"207",NA,NA,"source_north",467,NA,NA,NA,69.57891,138.94557,56,"26/07/2015",7
"531","Salix pulchra",NA,NA,NA,"HE15PTS6",NA,NA,NA,NA,NA,NA,291,NA,NA,"Qikiqtaruk",NA,2015,NA,"207",NA,NA,"source_north",468,NA,NA,NA,69.57891,138.94557,56,"26/07/2015",7
"532","Salix pulchra",NA,NA,NA,"HE15PTS6",NA,NA,NA,NA,NA,NA,462.7,NA,NA,"Qikiqtaruk",NA,2015,NA,"207",NA,NA,"source_north",469,NA,NA,NA,69.57891,138.94557,56,"26/07/2015",7
"533","Salix pulchra",NA,NA,NA,"HE15PTS6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk",NA,2015,NA,"207",NA,NA,"source_north",470,NA,NA,NA,69.57891,138.94557,56,"26/07/2015",7
"534","Salix pulchra",NA,NA,NA,"HE15PTS16",NA,NA,NA,NA,NA,NA,195.4,NA,NA,"Qikiqtaruk",NA,2015,NA,"216",NA,NA,"source_north",471,NA,NA,NA,69.57536,138.86479,63,"04/08/2015",8
"535","Salix pulchra",NA,NA,NA,"HE15PTS16",NA,NA,NA,NA,NA,NA,252.9,NA,NA,"Qikiqtaruk",NA,2015,NA,"216",NA,NA,"source_north",472,NA,NA,NA,69.57536,138.86479,63,"04/08/2015",8
"536","Salix pulchra",NA,NA,NA,"HE15PTS16",NA,NA,NA,NA,NA,NA,178.9,NA,NA,"Qikiqtaruk",NA,2015,NA,"216",NA,NA,"source_north",473,NA,NA,NA,69.57536,138.86479,63,"04/08/2015",8
"537","Salix pulchra",NA,NA,NA,"HE15PTS16",NA,NA,NA,NA,NA,NA,268.7,NA,NA,"Qikiqtaruk",NA,2015,NA,"216",NA,NA,"source_north",474,NA,NA,NA,69.57536,138.86479,63,"04/08/2015",8
"538","Salix pulchra",NA,NA,NA,"HE15PTS16",NA,NA,NA,NA,NA,NA,356.3,NA,NA,"Qikiqtaruk",NA,2015,NA,"216",NA,NA,"source_north",475,NA,NA,NA,69.57536,138.86479,63,"04/08/2015",8
"539","Salix pulchra",NA,NA,NA,"HE15PTS4",NA,NA,NA,NA,NA,NA,NA,0.006,NA,"Qikiqtaruk",NA,2016,NA,"208",NA,NA,"source_north",476,NA,NA,NA,69.57751,138.91127,67,"26/07/2016",7
"540","Salix pulchra",NA,NA,NA,"HE15PTS4",NA,NA,NA,NA,NA,NA,NA,0.018,NA,"Qikiqtaruk",NA,2016,NA,"208",NA,NA,"source_north",477,NA,NA,NA,69.57751,138.91127,67,"26/07/2016",7
"541","Salix pulchra",NA,NA,NA,"HE15PTS4",NA,NA,NA,NA,NA,NA,NA,0.058,NA,"Qikiqtaruk",NA,2016,NA,"208",NA,NA,"source_north",478,NA,NA,NA,69.57751,138.91127,67,"26/07/2016",7
"542","Salix pulchra",NA,NA,NA,"HE15PTS4",NA,NA,NA,NA,NA,NA,NA,0.051,NA,"Qikiqtaruk",NA,2016,NA,"208",NA,NA,"source_north",479,NA,NA,NA,69.57751,138.91127,67,"26/07/2016",7
"543","Salix pulchra",NA,NA,NA,"HE15PTS4",NA,NA,NA,NA,NA,NA,NA,0.034,NA,"Qikiqtaruk",NA,2016,NA,"208",NA,NA,"source_north",480,NA,NA,NA,69.57751,138.91127,67,"26/07/2016",7
"544","Salix pulchra",NA,NA,NA,"HE15PTS5",NA,NA,NA,NA,NA,NA,NA,0.017,NA,"Qikiqtaruk",NA,2016,NA,"206",NA,NA,"source_north",481,NA,NA,NA,69.57794,138.94218,40,"24/07/2016",7
"545","Salix pulchra",NA,NA,NA,"HE15PTS5",NA,NA,NA,NA,NA,NA,NA,0.032,NA,"Qikiqtaruk",NA,2016,NA,"206",NA,NA,"source_north",482,NA,NA,NA,69.57794,138.94218,40,"24/07/2016",7
"546","Salix pulchra",NA,NA,NA,"HE15PTS5",NA,NA,NA,NA,NA,NA,NA,0.036,NA,"Qikiqtaruk",NA,2016,NA,"206",NA,NA,"source_north",483,NA,NA,NA,69.57794,138.94218,40,"24/07/2016",7
"547","Salix pulchra",NA,NA,NA,"HE15PTS5",NA,NA,NA,NA,NA,NA,NA,0.061,NA,"Qikiqtaruk",NA,2016,NA,"206",NA,NA,"source_north",484,NA,NA,NA,69.57794,138.94218,40,"24/07/2016",7
"548","Salix pulchra",NA,NA,NA,"HE15PTS5",NA,NA,NA,NA,NA,NA,NA,0.023,NA,"Qikiqtaruk",NA,2016,NA,"206",NA,NA,"source_north",485,NA,NA,NA,69.57794,138.94218,40,"24/07/2016",7
"549","Salix pulchra",NA,NA,NA,"HE16PCTraits1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"180",NA,NA,"source_south",486,NA,NA,NA,61.21649,-138.28606,1631,"28/06/2016",6
"550","Salix pulchra",NA,NA,NA,"HE16PCTraits1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"180",NA,NA,"source_south",487,NA,NA,NA,61.21649,-138.28606,1631,"28/06/2016",6
"551","Salix pulchra",NA,NA,NA,"HE16PCTraits1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"180",NA,NA,"source_south",488,NA,NA,NA,61.21649,-138.28606,1631,"28/06/2016",6
"552","Salix pulchra",NA,NA,NA,"HE16PCTraits1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"180",NA,NA,"source_south",489,NA,NA,NA,61.21649,-138.28606,1631,"28/06/2016",6
"553","Salix pulchra",NA,NA,NA,"HE16PCTraits1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"180",NA,NA,"source_south",490,NA,NA,NA,61.21649,-138.28606,1631,"28/06/2016",6
"554","Salix pulchra",NA,NA,NA,"HE16PCTraits4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"181",NA,NA,"source_south",491,NA,NA,NA,61.219,-138.28477,1577,"29/06/2016",6
"555","Salix pulchra",NA,NA,NA,"HE16PCTraits4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"181",NA,NA,"source_south",492,NA,NA,NA,61.219,-138.28477,1577,"29/06/2016",6
"556","Salix pulchra",NA,NA,NA,"HE16PCTraits4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"181",NA,NA,"source_south",493,NA,NA,NA,61.219,-138.28477,1577,"29/06/2016",6
"557","Salix pulchra",NA,NA,NA,"HE16PCTraits4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"181",NA,NA,"source_south",494,NA,NA,NA,61.219,-138.28477,1577,"29/06/2016",6
"558","Salix pulchra",NA,NA,NA,"HE16PCTraits4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"181",NA,NA,"source_south",495,NA,NA,NA,61.219,-138.28477,1577,"29/06/2016",6
"559","Salix pulchra",NA,NA,NA,"KP17Traits1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"218",NA,NA,"source_south",496,NA,NA,NA,60.97682,138.41019,1472,"06/08/2017",8
"560","Salix pulchra",NA,NA,NA,"KP17Traits1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"218",NA,NA,"source_south",497,NA,NA,NA,60.97682,138.41019,1472,"06/08/2017",8
"561","Salix pulchra",NA,NA,NA,"KP17Traits1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"218",NA,NA,"source_south",498,NA,NA,NA,60.97682,138.41019,1472,"06/08/2017",8
"562","Salix pulchra",NA,NA,NA,"KP17Traits1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"218",NA,NA,"source_south",499,NA,NA,NA,60.97682,138.41019,1472,"06/08/2017",8
"563","Salix pulchra",NA,NA,NA,"KP17Traits1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"218",NA,NA,"source_south",500,NA,NA,NA,60.97682,138.41019,1472,"06/08/2017",8
"564","Salix pulchra",NA,NA,NA,"KP17Traits2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"219",NA,NA,"source_south",501,NA,NA,NA,60.96206,-138.41288,1716,"07/08/2017",8
"565","Salix pulchra",NA,NA,NA,"KP17Traits2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"219",NA,NA,"source_south",502,NA,NA,NA,60.96206,-138.41288,1716,"07/08/2017",8
"566","Salix pulchra",NA,NA,NA,"KP17Traits2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"219",NA,NA,"source_south",503,NA,NA,NA,60.96206,-138.41288,1716,"07/08/2017",8
"567","Salix pulchra",NA,NA,NA,"KP17Traits2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"219",NA,NA,"source_south",504,NA,NA,NA,60.96206,-138.41288,1716,"07/08/2017",8
"568","Salix pulchra",NA,NA,NA,"KP17Traits2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"219",NA,NA,"source_south",505,NA,NA,NA,60.96206,-138.41288,1716,"07/08/2017",8
"569","Salix pulchra",NA,NA,NA,"PCTRAITSS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"225",NA,NA,"source_south",506,NA,NA,NA,61.21222,-138.27775,1649,"13/08/2017",8
"570","Salix pulchra",NA,NA,NA,"PCTRAITSS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"225",NA,NA,"source_south",507,NA,NA,NA,61.21222,-138.27775,1649,"13/08/2017",8
"571","Salix pulchra",NA,NA,NA,"PCTRAITSS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"225",NA,NA,"source_south",508,NA,NA,NA,61.21222,-138.27775,1649,"13/08/2017",8
"572","Salix pulchra",NA,NA,NA,"PCTRAITSS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"225",NA,NA,"source_south",509,NA,NA,NA,61.21222,-138.27775,1649,"13/08/2017",8
"573","Salix pulchra",NA,NA,NA,"PCTRAITSS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"225",NA,NA,"source_south",510,NA,NA,NA,61.21222,-138.27775,1649,"13/08/2017",8
"574","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"188",20,NA,"source_south",511,NA,NA,NA,61.10549,-138.6618,1693,"07-Jul",7
"575","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"188",20,NA,"source_south",512,NA,NA,NA,61.10549,-138.6618,1693,"07-Jul",7
"576","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"188",20,NA,"source_south",513,NA,NA,NA,61.10549,-138.6618,1693,"07-Jul",7
"577","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"188",40,NA,"source_south",514,NA,NA,NA,61.10549,-138.6618,1693,"07-Jul",7
"578","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"188",15,NA,"source_south",515,NA,NA,NA,61.10549,-138.6618,1693,"07-Jul",7
"579","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"189",50,NA,"source_south",516,NA,NA,NA,61.1726,-138.3824,980,"08-Jul",7
"580","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"189",40,NA,"source_south",517,NA,NA,NA,61.1726,-138.3824,980,"08-Jul",7
"581","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"189",35,NA,"source_south",518,NA,NA,NA,61.1726,-138.3824,980,"08-Jul",7
"582","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"189",45,NA,"source_south",519,NA,NA,NA,61.1726,-138.3824,980,"08-Jul",7
"583","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"189",15,NA,"source_south",520,NA,NA,NA,61.1726,-138.3824,980,"08-Jul",7
"584","Salix richardsonii",NA,NA,NA,"",NA,17.30952381,NA,NA,NA,NA,340,NA,NA,"Kluane",NA,2014,NA,"July",21,NA,"source_south",521,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"585","Salix richardsonii",NA,NA,NA,"",NA,17.4375,NA,NA,NA,NA,504,NA,NA,"Kluane",NA,2014,NA,"July",24,NA,"source_south",522,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"586","Salix richardsonii",NA,NA,NA,"",NA,18.56315789,NA,NA,NA,NA,372.7,NA,NA,"Kluane",NA,2014,NA,"July",19,NA,"source_south",523,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"587","Salix richardsonii",NA,NA,NA,"",NA,20.94210526,NA,NA,NA,NA,742.6,NA,NA,"Kluane",NA,2014,NA,"July",38,NA,"source_south",524,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"588","Salix richardsonii",NA,NA,NA,"",NA,15.17631579,NA,NA,NA,NA,233.4,NA,NA,"Kluane",NA,2014,NA,"July",19,NA,"source_south",525,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"589","Salix richardsonii",NA,NA,NA,"",NA,12.55897436,NA,NA,NA,NA,490.8,NA,NA,"Kluane",NA,2014,NA,"July",39,NA,"source_south",526,NA,NA,NA,61.1726,-138.3824,980,"Jul",7
"590","Salix richardsonii",NA,NA,NA,"",NA,13.66455696,NA,NA,NA,NA,523.2,NA,NA,"Kluane",NA,2014,NA,"July",39.5,NA,"source_south",527,NA,NA,NA,61.1726,-138.3824,980,"Jul",7
"591","Salix richardsonii",NA,NA,NA,"",NA,13.52555556,NA,NA,NA,NA,646.4,NA,NA,"Kluane",NA,2014,NA,"July",45,NA,"source_south",528,NA,NA,NA,61.1726,-138.3824,980,"Jul",7
"592","Salix richardsonii",NA,NA,NA,"",NA,10.29009901,NA,NA,NA,NA,509,NA,NA,"Kluane",NA,2014,NA,"July",50.5,NA,"source_south",529,NA,NA,NA,61.1726,-138.3824,980,"Jul",7
"593","Salix richardsonii",NA,NA,NA,"",NA,15.74666667,NA,NA,NA,NA,378,NA,NA,"Kluane",NA,2014,NA,"July",22.5,NA,"source_south",530,NA,NA,NA,61.1726,-138.3824,980,"Jul",7
"594","Salix richardsonii",NA,NA,NA,"",NA,12.10483871,NA,NA,NA,NA,899,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",62,NA,"source_north",531,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"595","Salix richardsonii",NA,NA,NA,"",NA,12.39325843,NA,NA,NA,NA,1179,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",89,NA,"source_north",532,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"596","Salix richardsonii",NA,NA,NA,"",NA,11.17532468,NA,NA,NA,NA,820,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",77,NA,"source_north",533,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"597","Salix richardsonii",NA,NA,NA,"",NA,9.970760234,NA,NA,NA,NA,1083,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",85.5,NA,"source_north",534,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"598","Salix richardsonii",NA,NA,NA,"",NA,10.23664122,NA,NA,NA,NA,622,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",65.5,NA,"source_north",535,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"599","Salix richardsonii",NA,NA,NA,"",NA,10.76875,NA,NA,NA,NA,761,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",80,NA,"source_north",536,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"600","Salix richardsonii",NA,NA,NA,"",NA,12.68306011,NA,NA,NA,NA,1114,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",91.5,NA,"source_north",537,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"601","Salix richardsonii",NA,NA,NA,"",NA,14.32258065,NA,NA,NA,NA,718,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",62,NA,"source_north",538,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"602","Salix richardsonii",NA,NA,NA,"",NA,9.990654206,NA,NA,NA,NA,1158,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",107,NA,"source_north",539,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"603","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,387,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",540,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"604","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,333,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",541,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"605","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,332.7,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",542,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"606","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,849,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",543,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"607","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,343.3,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",544,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"608","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,488.8,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",545,NA,NA,NA,61.1726,-138.3824,980,"Jul",7
"609","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,556.3,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",546,NA,NA,NA,61.1726,-138.3824,980,"Jul",7
"610","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,570.9,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",547,NA,NA,NA,61.1726,-138.3824,980,"Jul",7
"611","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,530.3,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",548,NA,NA,NA,61.1726,-138.3824,980,"Jul",7
"612","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,330.6,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",549,NA,NA,NA,61.1726,-138.3824,980,"Jul",7
"613","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,602,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",550,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"614","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,1027,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",551,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"615","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,901,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",552,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"616","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,622,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",553,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"617","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,719,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",554,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"618","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,962,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",555,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"619","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,1207,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",556,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"620","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,1058,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",557,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"621","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,980,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",558,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"622","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",559,NA,NA,0.744760479,69.5749,-138.8631,76,"Jul",7
"623","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",560,NA,NA,0.803592814,69.5749,-138.8631,76,"Jul",7
"624","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",561,NA,NA,0.657327586,69.5749,-138.8631,76,"Jul",7
"625","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",562,NA,NA,0.70095518,69.5749,-138.8631,76,"Jul",7
"626","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",563,NA,NA,0.748654467,69.5749,-138.8631,76,"Jul",7
"627","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",564,NA,NA,0.659192825,61.10549,-138.6618,1693,"Jul",7
"628","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",565,NA,NA,0.538229982,61.10549,-138.6618,1693,"Jul",7
"629","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",566,NA,NA,0.544132918,61.10549,-138.6618,1693,"Jul",7
"630","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",567,NA,NA,0.614583333,61.10549,-138.6618,1693,"Jul",7
