"","...1","X.x","Bed","Year_planted","Species","Site","Sample_Date","Month","Day","Year","Canopy_Height_cm","Width_cm","Width_2_cm","Stem_diameter","Length_1_mm","Length_2_mm","Length_3_mm","Stem_Elongation_1_mm","Stem_Elongation_2_mm","Stem_Elongation_3_mm","SampleID_standard","biovolume","Sample_age","mean_stem_elong","mean_leaf_length","mean_width","population","X.y","Latitude","Longitude","Elevation","Date_propagated","Date_planted","Mother_LS","Cutting_length","Cutting_diameter"
"702",1687,1687,"SW",2015,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15SSR7",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",1688,1688,"SW",2015,"Salix richardsonii","Common_garden",NA,8,23,"2019",9.7,NA,NA,NA,44.5,43.57,43.31,29.56,30.08,42.99,"K15SSR8",NA,"4",34.21,43.7933333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"704",1689,1689,"SW",2015,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15SSR9",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",1694,1694,"SW",2017,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K17SR10",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",1695,1695,"SW",2017,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K17SR11",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",1696,1696,"IR",2017,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K17SR12",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",1697,1697,"IR",2017,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K17SR13",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",1698,1698,"IR",2017,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K17SR14",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",1699,1699,"IR",2017,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K17SR15",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"711",1700,1700,"LB",2017,"Salix richardsonii","Common_garden",NA,8,23,"2019",9.4,NA,NA,NA,42.84,43.63,43.47,57.79,17.9,11.23,"K17SR6",NA,"2",28.9733333333333,43.3133333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",1701,1701,"LB",2017,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K17SR7",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",1702,1702,"LB",2017,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K17SR8",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",1703,1703,"LB",2017,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K17SR9",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",1725,1725,"IR",2013,"Salix richardsonii","Common_garden",NA,8,23,"2019",107.2,NA,NA,NA,53.97,52.91,46.88,82.64,119.05,108.8,"KLSRC10",NA,"6",103.496666666667,51.2533333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",1726,1726,"AC",2013,"Salix richardsonii","Common_garden",NA,8,23,"2019",37.6,NA,NA,NA,35.67,35.72,34.07,37.39,32.07,23.67,"KLSRC11",NA,"6",31.0433333333333,35.1533333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"717",1727,1727,"AC",2013,"Salix richardsonii","Common_garden",NA,8,23,"2019",77.1,NA,NA,NA,60.74,63.2,56.95,106,111.9,195.9,"KLSRC13",NA,"6",137.933333333333,60.2966666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"718",1728,1728,"LB",2013,"Salix richardsonii","Common_garden",NA,8,23,"2019",107,NA,NA,NA,54.27,63.86,63.12,152.9,173.1,105.8,"KLSRC2",NA,"6",143.933333333333,60.4166666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",1729,1729,"IR",2013,"Salix richardsonii","Common_garden",NA,8,23,"2019",89.5,NA,NA,NA,40.87,35.91,39.78,92.94,84.82,70.66,"KLSRC6",NA,"6",82.8066666666667,38.8533333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",1730,1730,"IR",2013,"Salix richardsonii","Common_garden",NA,8,23,"2019",66,NA,NA,NA,26.46,27.94,27.7,63.23,28.21,40.4,"KLSRC7",NA,"6",43.9466666666667,27.3666666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"721",1731,1731,"SW",2013,"Salix richardsonii","Common_garden",NA,8,23,"2019",119.2,NA,NA,NA,55.36,48.57,50.36,214,286,152,"KLSRE10",NA,"6",217.333333333333,51.43,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",1732,1732,"IR",2013,"Salix richardsonii","Common_garden",NA,8,23,"2019",92.4,NA,NA,NA,47.82,49.28,44.16,115.27,100.04,88.73,"KLSRE11",NA,"6",101.346666666667,47.0866666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",1733,1733,"IR",2013,"Salix richardsonii","Common_garden",NA,8,23,"2019",96.1,NA,NA,NA,42.73,44.44,43.62,204,109,158,"KLSRE13",NA,"6",157,43.5966666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"724",1734,1734,"IR",2013,"Salix richardsonii","Common_garden",NA,8,23,"2019",60.5,NA,NA,NA,47.49,57.18,61.54,146,125,121,"KLSRE14",NA,"6",130.666666666667,55.4033333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"725",1735,1735,"IR",2013,"Salix richardsonii","Common_garden",NA,8,23,"2019",112.2,NA,NA,NA,49.66,51.06,45.09,106,125,112,"KLSRE15",NA,"6",114.333333333333,48.6033333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"726",1736,1736,"LB",2013,"Salix richardsonii","Common_garden",NA,8,23,"2019",101.9,NA,NA,NA,45.22,47.3,46.04,118.1,121.4,110,"KLSRE4",NA,"6",116.5,46.1866666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",1737,1737,"SW",2013,"Salix richardsonii","Common_garden",NA,8,23,"2019",81.5,NA,NA,NA,43.59,49.56,50.72,160,126,136,"KLSRE6",NA,"6",140.666666666667,47.9566666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",1738,1738,"SW",2013,"Salix richardsonii","Common_garden",NA,8,23,"2019",65.5,NA,NA,NA,42.42,33.6,42.11,142,185,116,"KLSRE7",NA,"6",147.666666666667,39.3766666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",1739,1739,"SW",2013,"Salix richardsonii","Common_garden",NA,8,23,"2019",81.5,NA,NA,NA,55.58,52.28,55.46,154,126,249,"KLSRE9",NA,"6",176.333333333333,54.44,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",1802,1802,"LB",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR1",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"731",1803,1803,"EW",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR11",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"732",1804,1804,"EW",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR12",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"733",1805,1805,"EW",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR12",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",1806,1806,"EW",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR13",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"735",1807,1807,"EW",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR16",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",1808,1808,"EW",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR17",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",1809,1809,"EW",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR18",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"738",1810,1810,"EW",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR19",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"739",1811,1811,"EW",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR20",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"740",1812,1812,"LB",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR21",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",1813,1813,"LB",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR22",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"742",1814,1814,"LB",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR23",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",1815,1815,"LB",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR24",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",1816,1816,"LB",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR25",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"745",1817,1817,"IR",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",25.5,NA,NA,NA,37.13,40.99,37.15,40.88,35.93,27.38,"KP16SR26",NA,"3",34.73,38.4233333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"746",1818,1818,"IR",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",23,NA,NA,NA,43.93,43.06,43.44,69.45,35.81,68.91,"KP16SR27",NA,"3",58.0566666666667,43.4766666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"747",1819,1819,"IR",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR28",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"748",1820,1820,"IR",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR29",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"749",1821,1821,"IR",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR30",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"750",1822,1822,"AC",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR31",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",1823,1823,"AC",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR32",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"752",1824,1824,"AC",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR33",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"753",1825,1825,"AC",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR34",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"754",1826,1826,"AC",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR35",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"755",1827,1827,"GD",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",12.8,NA,NA,NA,40.96,40.93,34.86,65.98,26.28,10.97,"KP16SR36",NA,"3",34.41,38.9166666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"756",1828,1828,"GD",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",45.5,NA,NA,NA,42.98,49.12,49.51,93.22,187,106.1,"KP16SR37",NA,"3",128.773333333333,47.2033333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"757",1829,1829,"GD",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR38",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"758",1830,1830,"GD",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR39",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"759",1831,1831,"GD",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR40",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"760",1832,1832,"LB",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",18.9,NA,NA,NA,29.29,33.56,33.27,76.14,69.14,63.35,"KP16SR41",NA,"3",69.5433333333333,32.04,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"761",1833,1833,"LB",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR43",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"762",1834,1834,"LB",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR44",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"763",1835,1835,"LB",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR45",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"764",1836,1836,"IR",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR46",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"765",1837,1837,"GD",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",7.8,NA,NA,NA,25.61,39.24,41.65,85.5,77,41.46,"KP16SR51",NA,"3",67.9866666666667,35.5,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"766",1838,1838,"GD",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",37.6,NA,NA,NA,43.37,45.68,43.27,46.42,76.12,74.3,"KP16SR52",NA,"3",65.6133333333333,44.1066666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"767",1839,1839,"GD",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",10,NA,NA,NA,38.95,38.29,27.61,48.06,37.62,36.81,"KP16SR53",NA,"3",40.83,34.95,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"768",1840,1840,"GD",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR54",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"769",1841,1841,"GD",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR55",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"770",1842,1842,"EW",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR56",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"771",1843,1843,"EW",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",35.4,NA,NA,NA,39.43,38.76,43.81,129.21,116.47,139.34,"KP16SR57",NA,"3",128.34,40.6666666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"772",1844,1844,"EW",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",8.6,NA,NA,NA,38.9,37.33,37.91,80.08,6.6,NA,"KP16SR58",NA,"3",NA,38.0466666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"773",1845,1845,"EW",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR59",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"774",1846,1846,"EW",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",20,NA,NA,NA,46.95,37.57,38.2,38.41,32.79,22.89,"KP16SR60",NA,"3",31.3633333333333,40.9066666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"775",1847,1847,"GD",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR8",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"776",1873,1873,"LB",2017,"Salix richardsonii","Common_garden",NA,8,23,"2019",12.5,NA,NA,NA,39.78,35.47,41.47,52.34,52.27,59.43,"KP17SR1",NA,"2",54.68,38.9066666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"777",1874,1874,"LB",2017,"Salix richardsonii","Common_garden",NA,8,23,"2019",12.4,NA,NA,NA,34.59,41.83,42.05,27.86,46.88,64.95,"KP17SR2",NA,"2",46.5633333333333,39.49,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"778",1875,1875,"LB",2017,"Salix richardsonii","Common_garden",NA,8,23,"2019",18.3,NA,NA,NA,39.78,37.48,36.22,51.56,67.93,75.7,"KP17SR3",NA,"2",65.0633333333333,37.8266666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"779",1876,1876,"LB",2017,"Salix richardsonii","Common_garden",NA,8,23,"2019",21.3,NA,NA,NA,31.17,35.35,31.56,25.99,34.84,47.27,"KP17SR4",NA,"2",36.0333333333333,32.6933333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"780",1877,1877,"LB",2017,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP17SR5",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"781",1896,1896,"CF",2013,"Salix richardsonii","Common_garden",NA,8,23,"2019",46,NA,NA,NA,50.68,45.4,47.83,138,196,124,"KPSR5",NA,"6",152.666666666667,47.97,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"782",1902,1902,"IR",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16CESR10",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"783",1903,1903,"IR",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16CESR6",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"784",1904,1904,"IR",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16CESR8",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"785",1905,1905,"IR",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16CESR9",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"786",1915,1915,"AC",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16CWSR10",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"787",1916,1916,"AC",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16CWSR6",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"788",1917,1917,"AC",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16CWSR8",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"789",1930,1930,"EW",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSR1",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"790",1931,1931,"SW",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSR8",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"791",1932,1932,"GD",2016,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16SR5",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"792",1953,1953,"LB",2017,"Salix richardsonii","Common_garden",NA,8,23,"2019",12.7,NA,NA,NA,35.44,27.66,30.27,93.01,31.31,18.78,"PC17SR1",NA,"2",47.7,31.1233333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"793",1954,1954,"SW",2017,"Salix richardsonii","Common_garden",NA,8,23,"2019",20.7,NA,NA,NA,36.77,42.72,36.78,48.07,70.77,83.13,"PC17SR10",NA,"2",67.3233333333333,38.7566666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"794",1955,1955,"IR",2017,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC17SR11",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"795",1956,1956,"IR",2017,"Salix richardsonii","Common_garden",NA,8,23,"2019",4.5,NA,NA,NA,21.21,20.55,20.49,15.91,8.06,NA,"PC17SR12",NA,"2",NA,20.75,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"796",1957,1957,"IR",2017,"Salix richardsonii","Common_garden",NA,8,23,"2019",7,NA,NA,NA,25.28,29.58,29.23,30.51,23.26,28.9,"PC17SR13",NA,"2",27.5566666666667,28.03,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"797",1958,1958,"AC",2017,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC17SR14",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"798",1959,1959,"AC",2017,"Salix richardsonii","Common_garden",NA,8,23,"2019",13.7,NA,NA,NA,34.21,38.03,34.89,53.47,25.47,29.15,"PC17SR15",NA,"2",36.03,35.71,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"799",1960,1960,"LB",2017,"Salix richardsonii","Common_garden",NA,8,23,"2019",16.7,NA,NA,NA,31.38,32.81,30.55,36.44,25.95,30.97,"PC17SR2",NA,"2",31.12,31.58,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"800",1961,1961,"LB",2017,"Salix richardsonii","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC17SR3",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"801",1962,1962,"GD",2017,"Salix richardsonii","Common_garden",NA,8,23,"2019",46.6,NA,NA,NA,52.94,61.48,55.59,439.9,294.9,228.9,"PC17SR4",NA,"2",321.233333333333,56.67,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"802",1963,1963,"GD",2017,"Salix richardsonii","Common_garden",NA,8,23,"2019",53,NA,NA,NA,56.19,59.79,64.64,431,471.5,123.1,"PC17SR5",NA,"2",341.866666666667,60.2066666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
