"","SampleID_standard","Length_1_mm","Length_2_mm","Length_3_mm","Month","Day","Year","Site","population","Species","mean_leaf_length","Bed","Year_planted","Canopy_Height_cm","Width_cm","Width_2_cm","Stem_diameter","Stem_Elongation_1_mm","Stem_Elongation_2_mm","Stem_Elongation_3_mm","mean_stem_elong","mean_width","Latitude","Longitude","Elevation","Sample_ID","Sample_age"
"3309","H17SP13",18,21,21,7,23,2023,"Common_garden","Northern","Salix pulchra",20,"AB",2017,20.7,13.8,10.9,8,4,6,2,4,12.35,NA,NA,NA,"H17sp13",6
"3310","H17SP14",24,26,27,7,23,2023,"Common_garden","Northern","Salix pulchra",25.6666666666667,"AB",2017,9.9,10.5,11.6,10,7,18,15,13.3333333333333,11.05,NA,NA,NA,"H17sp14",6
"3311","H17SP15",30,27,25,7,23,2023,"Common_garden","Northern","Salix pulchra",27.3333333333333,"AB",2017,10.2,8.3,9.1,6,18,31,16,21.6666666666667,8.7,NA,NA,NA,"H17sp15",6
"3312","H17SP18",20,18,22,7,23,2023,"Common_garden","Northern","Salix pulchra",20,"AB",2017,5.2,10.7,8.3,8,10,4,5,6.33333333333333,9.5,NA,NA,NA,"H17sp18",6
"3313","H17SP3",24,20,16,7,23,2023,"Common_garden","Northern","Salix pulchra",20,"IMS",2017,6.3,5.7,4.2,12,4,2,10,5.33333333333333,4.95,NA,NA,NA,"H17Sp3",6
"3314","H17SP6",NA,NA,NA,7,23,2023,"Common_garden","Northern","Salix pulchra",NA,"IMS",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H17Sp6",6
"3315","H17SP7",NA,NA,NA,7,23,2023,"Common_garden","Northern","Salix pulchra",NA,"IMS",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H17Sp7",6
"3316","H17SP9",26,23,27,7,23,2023,"Common_garden","Northern","Salix pulchra",25.3333333333333,"CF",2017,17.6,18.4,17.9,11,9,8,8,8.33333333333333,18.15,NA,NA,NA,"H17SP9",6
"3317","H17SR1",30,23,26,7,23,2023,"Common_garden","Northern","Salix richardsonii",26.3333333333333,"LB",2017,8.3,16.9,13.3,7,5,6,11,7.33333333333333,15.1,NA,NA,NA,"H17Sr1",6
"3318","H17SR10",24,30,26,7,23,2023,"Common_garden","Northern","Salix richardsonii",26.6666666666667,"GD",2017,10.2,27.1,26.2,16,29,35,25,29.6666666666667,26.65,NA,NA,NA,"H17SR10",6
"3319","H17SR12",24,22,26,7,23,2023,"Common_garden","Northern","Salix richardsonii",24,"GD",2017,6.7,12.9,10.5,7,7,11,5,7.66666666666667,11.7,NA,NA,NA,"H17SR12",6
"3320","H17SR13",39,40,37,7,23,2023,"Common_garden","Northern","Salix richardsonii",38.6666666666667,"GD",2017,12.4,19,18.2,12,29,48,9,28.6666666666667,18.6,NA,NA,NA,"H17SR13",6
"3321","H17SR15",23,26,33,7,23,2023,"Common_garden","Northern","Salix richardsonii",27.3333333333333,"GD",2017,10.5,22.8,19.3,11,39,36,45,40,21.05,NA,NA,NA,"H17SR15",6
"3322","H17SR18",30,27,25,7,23,2023,"Common_garden","Northern","Salix richardsonii",27.3333333333333,"IR",2017,7.5,18.7,14.8,11,9,13,8,10,16.75,NA,NA,NA,"H17Sr18",6
"3323","H17SR19",18,21,20,7,23,2023,"Common_garden","Northern","Salix richardsonii",19.6666666666667,"IR",2017,6.4,14.2,8.1,11,7,9,8,8,11.15,NA,NA,NA,"H17Sr19",6
"3324","H17SR24",23,21,20,7,23,2023,"Common_garden","Northern","Salix richardsonii",21.3333333333333,"AC",2017,9.5,13.5,11.5,15,18,20,12,16.6666666666667,12.5,NA,NA,NA,"H17sr24",6
"3325","H17SR25",NA,NA,NA,7,23,2023,"Common_garden","Northern","Salix richardsonii",NA,"AC",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H17sr25",6
"3326","H17SR30",31,34,37,7,23,2023,"Common_garden","Northern","Salix richardsonii",34,"EW",2017,16.3,37.6,28.1,20,16,5,25,15.3333333333333,32.85,NA,NA,NA,"H17sr30",6
"3327","H17SR35",34,39,40,7,23,2023,"Common_garden","Northern","Salix richardsonii",37.6666666666667,"EW",2017,18.5,32.5,31.7,21,21,8,20,16.3333333333333,32.1,NA,NA,NA,"H17sr35",6
"3328","H17SR36",NA,NA,NA,7,23,2023,"Common_garden","Northern","Salix richardsonii",NA,"EW",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H17Sr36",6
"3329","H17SR37",24,23,27,7,23,2023,"Common_garden","Northern","Salix richardsonii",24.6666666666667,"EW",2017,9.2,13,10.3,8,12,7,13,10.6666666666667,11.65,NA,NA,NA,"H17sr37",6
"3330","H17SR4",25,26,24,7,23,2023,"Common_garden","Northern","Salix richardsonii",25,"LB",2017,6.8,18.2,9.3,11,23,15,27,21.6666666666667,13.75,NA,NA,NA,"H17Sr4",6
"3331","H17SR5",54,55,43,7,23,2023,"Common_garden","Northern","Salix richardsonii",50.6666666666667,"LB",2017,8.9,15.7,14.5,10,27,30,47,34.6666666666667,15.1,NA,NA,NA,"H17Sr5",6
"3332","H17SR7",26,27,30,7,23,2023,"Common_garden","Northern","Salix richardsonii",27.6666666666667,"GD",2017,12.3,18.2,14.2,9,22,16,13,17,16.2,NA,NA,NA,"H17SR7",6
"3333","H17SR9",35,39,29,7,23,2023,"Common_garden","Northern","Salix richardsonii",34.3333333333333,"GD",2017,17.4,30.8,37.5,14,33,52,18,34.3333333333333,34.15,NA,NA,NA,"H17SR9",6
"3334","K17SA5",31,30,32,7,23,2023,"Common_garden","Southern","Salix arctica",31,"JA",2017,3.5,9.8,7.7,4,3,2,2,2.33333333333333,8.75,NA,NA,NA,"K17Sa5",6
"3335","K17SR6",40,44,40,7,23,2023,"Common_garden","Southern","Salix richardsonii",41.3333333333333,"LB",2017,17.6,35.7,13.9,13,29,20,12,20.3333333333333,24.8,NA,NA,NA,"K17Sr6",6
"3336","KP17SA2",46,42,36,7,23,2023,"Common_garden","Southern","Salix arctica",41.3333333333333,"JA",2017,4.1,17.8,15.8,8,6,8,4,6,16.8,NA,NA,NA,"KP17Sa2",6
"3337","KP17SA4",25,20,32,7,23,2023,"Common_garden","Southern","Salix arctica",25.6666666666667,"JA",2017,4.4,11.9,10,6,5,6,3,4.66666666666667,10.95,NA,NA,NA,"KP17Sa4",6
"3338","KP17SA6",37,39,35,7,23,2023,"Common_garden","Southern","Salix arctica",37,"SAB",2017,4.9,14.2,7.6,8,9,5,13,9,10.9,NA,NA,NA,"KP17Sa6",6
"3339","KP17SA9",52,49,46,7,23,2023,"Common_garden","Southern","Salix arctica",49,"JB",2017,6.8,25.4,13.5,9,4,7,5,5.33333333333333,19.45,NA,NA,NA,"Kp17sa9",6
"3340","KP17SP1",36,35,38,7,23,2023,"Common_garden","Southern","Salix pulchra",36.3333333333333,"IMS",2017,25.8,24.2,13.4,9,71,8,17,32,18.8,NA,NA,NA,"KP17SP1",6
"3341","KP17SP12",44,53,39,7,23,2023,"Common_garden","Southern","Salix pulchra",45.3333333333333,"AB",2017,31.6,41.5,41.4,22,29,44,23,32,41.45,NA,NA,NA,"Kp17sp12",6
"3342","KP17SP2",41,27,32,7,23,2023,"Common_garden","Southern","Salix pulchra",33.3333333333333,"IMS",2017,19.8,19.2,128,16,24,31,45,33.3333333333333,73.6,NA,NA,NA,"KP17SP2",6
"3343","KP17SP5",52,62,67,7,23,2023,"Common_garden","Southern","Salix pulchra",60.3333333333333,"SL",2017,36.2,88.2,43.5,20,104,451,198,251,65.85,NA,NA,NA,"KP17SP5",6
"3344","KP17SP9",22,20,25,7,23,2023,"Common_garden","Southern","Salix pulchra",22.3333333333333,"AB",2017,9.4,25.6,21.9,11,10,11,11,10.6666666666667,23.75,NA,NA,NA,"Kp17sp9",6
"3345","KP17SR1",39,42,47,7,23,2023,"Common_garden","Southern","Salix richardsonii",42.6666666666667,"LB",2017,29.8,38.2,32.5,35,96,136,61,97.6666666666667,35.35,NA,NA,NA,"KP17Sr1",6
"3346","KP17SR2",24,26,22,7,23,2023,"Common_garden","Southern","Salix richardsonii",24,"LB",2017,25.7,14,7.8,16,11,5,3,6.33333333333333,10.9,NA,NA,NA,"KP17Sr2",6
"3347","KP17SR3",35,32,37,7,23,2023,"Common_garden","Southern","Salix richardsonii",34.6666666666667,"LB",2017,25.2,36.5,33.7,22,30,39,42,37,35.1,NA,NA,NA,"KP17Sr3",6
"3348","KP17SR4",25,30,31,7,23,2023,"Common_garden","Southern","Salix richardsonii",28.6666666666667,"LB",2017,26.6,36.7,26.2,23,6,22,18,15.3333333333333,31.45,NA,NA,NA,"KP17Sr4",6
"3349","PC17SA1",59,67,57,7,23,2023,"Common_garden","Southern","Salix arctica",61,"JA",2017,10.2,36.3,31.2,11,35,33,24,30.6666666666667,33.75,NA,NA,NA,"PC17Sa1",6
"3350","PC17SA6",28,34,32,7,23,2023,"Common_garden","Southern","Salix arctica",31.3333333333333,"JA",2017,6.7,12.9,10.2,6,16,9,7,10.6666666666667,11.55,NA,NA,NA,"PC17Sa6",6
"3351","PC17SA7",37,44,45,7,23,2023,"Common_garden","Southern","Salix arctica",42,"JA",2017,8.1,26.9,26.3,8,12,15,6,11,26.6,NA,NA,NA,"PC17Sa7",6
"3352","PC17SA9",31,27,30,7,23,2023,"Common_garden","Southern","Salix arctica",29.3333333333333,"JA",2017,5.1,11,9.7,5,4,7,13,8,10.35,NA,NA,NA,"PC17Sa9",6
"3353","PC17SP1",48,54,49,7,23,2023,"Common_garden","Southern","Salix pulchra",50.3333333333333,"SL",2017,23.8,28.9,16.9,15,205,94,30,109.666666666667,22.9,NA,NA,NA,"PC17SP1",6
"3354","PC17SP10",34,41,42,7,23,2023,"Common_garden","Southern","Salix pulchra",39,"JG",2017,8.8,24.9,14.1,8,22,7,16,15,19.5,NA,NA,NA,"PC17SP10",6
"3355","PC17SP3",31,29,19,7,23,2023,"Common_garden","Southern","Salix pulchra",26.3333333333333,"SL",2017,4.1,17.2,9.5,9,7,4,18,9.66666666666667,13.35,NA,NA,NA,"PC17SP3",6
"3356","PC17SP4",NA,NA,NA,7,23,2023,"Common_garden","Southern","Salix pulchra",NA,"SL",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC17SP4",6
"3357","PC17SP5",26,22,23,7,23,2023,"Common_garden","Southern","Salix pulchra",23.6666666666667,"CF",2017,7.3,27.9,21.7,22,10,34,7,17,24.8,NA,NA,NA,"PC17SP5",6
"3358","PC17SP6",18,22,16,7,23,2023,"Common_garden","Southern","Salix pulchra",18.6666666666667,"CF",2017,8.6,15.3,11.7,17,6,10,15,10.3333333333333,13.5,NA,NA,NA,"PC17SP6",6
"3359","PC17SP7",41,47,45,7,23,2023,"Common_garden","Southern","Salix pulchra",44.3333333333333,"JG",2017,14.1,24.7,24.1,8,50,23,30,34.3333333333333,24.4,NA,NA,NA,"PC17SP7",6
"3360","PC17SP8",56,52,35,7,23,2023,"Common_garden","Southern","Salix pulchra",47.6666666666667,"JG",2017,20.9,70.6,48.7,14,114,129,117,120,59.65,NA,NA,NA,"PC17SP8",6
"3361","PC17SP9",30,26,24,7,23,2023,"Common_garden","Southern","Salix pulchra",26.6666666666667,"JG",2017,15.7,27.5,22.4,12,3,7,10,6.66666666666667,24.95,NA,NA,NA,"PC17SP9",6
"3362","PC17SR1",35,32,39,7,23,2023,"Common_garden","Southern","Salix richardsonii",35.3333333333333,"LB",2017,31.6,41.8,22.9,8,71,54,98,74.3333333333333,32.35,NA,NA,NA,"PC17Sr1",6
"3363","PC17SR10",NA,NA,NA,7,23,2023,"Common_garden","Southern","Salix richardsonii",NA,"SW",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC17SR10",6
"3364","PC17SR12",18,26,22,7,23,2023,"Common_garden","Southern","Salix richardsonii",22,"IR",2017,9.3,11,5.9,9,9,11,4,8,8.45,NA,NA,NA,"PC17Sr12",6
"3365","PC17SR13",31,26,29,7,23,2023,"Common_garden","Southern","Salix richardsonii",28.6666666666667,"IR",2017,16.1,24.9,15.2,13,38,25,23,28.6666666666667,20.05,NA,NA,NA,"PC17Sr13",6
"3366","PC17SR2",39,40,37,7,23,2023,"Common_garden","Southern","Salix richardsonii",38.6666666666667,"LB",2017,37.1,21.5,24.2,14,45,37,24,35.3333333333333,22.85,NA,NA,NA,"PC17Sr2",6
"3367","PC17SR4",42,49,50,7,23,2023,"Common_garden","Southern","Salix richardsonii",47,"GD",2017,68.1,44.5,44.3,34,361,192,175,242.666666666667,44.4,NA,NA,NA,"PC17SR4",6
"3368","PC17SR5",49,52,56,7,23,2023,"Common_garden","Southern","Salix richardsonii",52.3333333333333,"GD",2017,110,89.5,56.8,48,432,405,270,369,73.15,NA,NA,NA,"PC17SR5",6
"3369","PC17SR6",42,45,49,7,23,2023,"Common_garden","Southern","Salix richardsonii",45.3333333333333,"GD",2017,39.6,62.3,53.2,45,45,32,81,52.6666666666667,57.75,NA,NA,NA,"PC17SR6",6
"3370","PC17SR9",23,26,19,7,23,2023,"Common_garden","Southern","Salix richardsonii",22.6666666666667,"SW",2017,25.9,11.2,7.6,15,4,6,3,4.33333333333333,9.4,NA,NA,NA,"PC17SR9",6
"3371","PP17SP12",NA,NA,NA,7,23,2023,"Common_garden","Southern","Salix pulchra",NA,"AB",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pp17sp12",6
"3372","PP17SP13",NA,NA,NA,7,23,2023,"Common_garden","Southern","Salix pulchra",NA,"AB",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pp17sp13",6
"3373","PP17SP15",32,27,30,7,23,2023,"Common_garden","Southern","Salix pulchra",29.6666666666667,"AB",2017,22.2,72.3,60.1,16,55,14,22,30.3333333333333,66.2,NA,NA,NA,"Pp17sp15",6
"3374","PP17SR16",36,43,40,7,23,2023,"Common_garden","Southern","Salix richardsonii",39.6666666666667,"EW",2017,43.4,57,46.4,35,74,39,75,62.6666666666667,51.7,NA,NA,NA,"Pp17sr16",6
"3375","PP17SR19",44,46,45,7,23,2023,"Common_garden","Southern","Salix richardsonii",45,"EW",2017,42.3,44.9,39.5,22,27,71,42,46.6666666666667,42.2,NA,NA,NA,"Pp17Sr19",6
"3376","PP17SR20",48,45,45,7,23,2023,"Common_garden","Southern","Salix richardsonii",46,"EW",2017,45.7,62,68.4,27,46,50,30,42,65.2,NA,NA,NA,"Pp17SR20",6
"3377","H17SA20",68,60,68,7,23,2023,"Common_garden","Northern","Salix arctica",65.3333333333333,"JB",2017,5.6,17.8,15.1,14,9,24,18,17,16.45,NA,NA,NA,"H17sa20",6
"3378","H18SA1",33,32,31,7,23,2023,"Common_garden","Northern","Salix arctica",32,"SAB",2018,3.9,11.3,7.9,5,8,13,16,12.3333333333333,9.6,NA,NA,NA,"H18sa1",5
"3379","H18SA12",NA,NA,NA,7,23,2023,"Common_garden","Northern","Salix arctica",NA,"JB",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H18sa12",5
"3380","H18SA18",NA,NA,NA,7,23,2023,"Common_garden","Northern","Salix arctica",NA,"JA",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H18sa18",5
"3381","H18SA7",NA,NA,NA,7,23,2023,"Common_garden","Northern","Salix arctica",NA,"SAB",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H18sa7",5
"3382","H18SA8",37,30,33,7,23,2023,"Common_garden","Northern","Salix arctica",33.3333333333333,"SAB",2018,5.6,16.8,16.4,15,8,19,6,11,16.6,NA,NA,NA,"H18sa8",5
"3383","H18SP1",25,28,30,7,23,2023,"Common_garden","Northern","Salix pulchra",27.6666666666667,"IMS",2018,3.6,5.4,4.9,4,23,24,NA,NA,5.15,NA,NA,NA,"H18sp1",5
"3384","H18SP11",21,21,19,7,23,2023,"Common_garden","Northern","Salix pulchra",20.3333333333333,"SL",2018,7.2,14.6,13.5,9,4,3,6,4.33333333333333,14.05,NA,NA,NA,"H18sp11",5
"3385","H18SP15",NA,NA,NA,7,23,2023,"Common_garden","Northern","Salix pulchra",NA,"SL",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H18sp15",5
"3386","H18SP16",36,32,20,7,23,2023,"Common_garden","Northern","Salix pulchra",29.3333333333333,"JG",2018,3.2,6.2,5.3,4,13,NA,NA,NA,5.75,NA,NA,NA,"H18sp16",5
"3387","H18SP18",23,22,25,7,23,2023,"Common_garden","Northern","Salix pulchra",23.3333333333333,"JG",2018,4.2,4.6,3.5,4,7,NA,NA,NA,4.05,NA,NA,NA,"H18sp18",5
"3388","H18SP2",15,16,16,7,23,2023,"Common_garden","Northern","Salix pulchra",15.6666666666667,"IMS",2018,3.3,3.6,1.3,6,4,NA,NA,NA,2.45,NA,NA,NA,"H18sp2",5
"3389","H18SP24",28,24,26,7,23,2023,"Common_garden","Northern","Salix pulchra",26,"MG",2018,7.1,9.2,7.8,5,20,17,7,14.6666666666667,8.5,NA,NA,NA,"H18sp24",5
"3390","H18SP25",NA,NA,NA,7,23,2023,"Common_garden","Northern","Salix pulchra",NA,"MG",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H18sp25",5
"3391","H18SP29",NA,NA,NA,7,23,2023,"Common_garden","Northern","Salix pulchra",NA,"AB",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H18sp29",5
"3392","H18SP4",25,24,8,7,23,2023,"Common_garden","Northern","Salix pulchra",19,"IMS",2018,4.3,2.9,2.5,4,2,3,NA,NA,2.7,NA,NA,NA,"H18sp4",5
"3393","H18SP5",19,20,10,7,23,2023,"Common_garden","Northern","Salix pulchra",16.3333333333333,"IMS",2018,2.8,2.6,4.2,6,7,10,NA,NA,3.4,NA,NA,NA,"H18sp5",5
"3394","H18SP8",15,NA,NA,7,23,2023,"Common_garden","Northern","Salix pulchra",NA,"CF",2018,1.2,1.9,0.4,7,2,NA,NA,NA,1.15,NA,NA,NA,"H18sp8",5
"3395","H18SP9",NA,NA,NA,7,23,2023,"Common_garden","Northern","Salix pulchra",NA,"CF",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H18sp9",5
"3396","H18SR10",21,20,30,7,23,2023,"Common_garden","Northern","Salix richardsonii",23.6666666666667,"GD",2018,6.2,12.4,12.8,9,10,7,8,8.33333333333333,12.6,NA,NA,NA,"H18sr10",5
"3397","H18SR17",NA,NA,NA,7,23,2023,"Common_garden","Northern","Salix richardsonii",NA,"IR",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H18sr17",5
"3398","H18SR2",26,24,24,7,23,2023,"Common_garden","Northern","Salix richardsonii",24.6666666666667,"LB",2018,8.5,11.8,6.1,9,20,11,17,16,8.95,NA,NA,NA,"H18sr2",5
"3399","H18SR20",NA,NA,NA,7,23,2023,"Common_garden","Northern","Salix richardsonii",NA,"IR",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H18sr20",5
"3400","H18SR25",NA,NA,NA,7,23,2023,"Common_garden","Northern","Salix richardsonii",NA,"AC",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H18SR25",5
"3401","H18SR27",39,28,26,7,23,2023,"Common_garden","Northern","Salix richardsonii",31,"EW",2018,16.9,23.9,13.7,12,17,10,9,12,18.8,NA,NA,NA,"H18sr27",5
"3402","H18SR30",25,26,25,7,23,2023,"Common_garden","Northern","Salix richardsonii",25.3333333333333,"EW",2018,17.6,24.2,19,13,8,14,7,9.66666666666667,21.6,NA,NA,NA,"H18sr30",5
"3403","H18SR6",19,22,19,7,23,2023,"Common_garden","Northern","Salix richardsonii",20,"GD",2018,4.3,5.9,3.4,8,8,4,3,5,4.65,NA,NA,NA,"H18sr6",5
"3404","H18SR8",24,26,31,7,23,2023,"Common_garden","Northern","Salix richardsonii",27,"GD",2018,6.4,19.9,17.8,7,3,7,12,7.33333333333333,18.85,NA,NA,NA,"H18sr8",5
"3405","KP18SA10",34,32,31,7,23,2023,"Common_garden","Southern","Salix arctica",32.3333333333333,"EW",2018,4.2,16.9,6.8,3,4,3,2,3,11.85,NA,NA,NA,"Kp18sa10",5
"3406","KP18SA2",33,31,28,7,23,2023,"Common_garden","Southern","Salix arctica",30.6666666666667,"JA",2018,2.5,12.7,12.7,4,5,6,6,5.66666666666667,12.7,NA,NA,NA,"Kp18sa2",5
"3407","KP18SA4",35,42,43,7,23,2023,"Common_garden","Southern","Salix arctica",40,"JA",2018,3.5,21.2,16.4,7,8,22,29,19.6666666666667,18.8,NA,NA,NA,"Kp18sa4",5
"3408","KP18SA5",NA,NA,NA,7,23,2023,"Common_garden","Southern","Salix arctica",NA,"EW",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kp18Sa5",5
"3409","KP18SA8",24,30,28,7,23,2023,"Common_garden","Southern","Salix arctica",27.3333333333333,"EW",2018,10.3,28.1,14.4,8,13,10,5,9.33333333333333,21.25,NA,NA,NA,"Kp18sa8",5
"3410","KP18SA9",35,34,26,7,23,2023,"Common_garden","Southern","Salix arctica",31.6666666666667,"EW",2018,3.1,10,7,6,2,2,3,2.33333333333333,8.5,NA,NA,NA,"Kp18sa9",5
"3411","KP18SP1",44,52,53,7,23,2023,"Common_garden","Southern","Salix pulchra",49.6666666666667,"JG",2018,18.4,47.3,38.1,14,55,18,34,35.6666666666667,42.7,NA,NA,NA,"Kp18sp1",5
"3412","KP18SP2",44,42,57,7,23,2023,"Common_garden","Southern","Salix pulchra",47.6666666666667,"JG",2018,71,78.2,65.7,23,44,293,275,204,71.95,NA,NA,NA,"Kp18sp2",5
"3413","KP18SP3",49,50,46,7,23,2023,"Common_garden","Southern","Salix pulchra",48.3333333333333,"JG",2018,28.9,16.3,10.7,13,18,23,21,20.6666666666667,13.5,NA,NA,NA,"Kp18sp3",5
"3414","KP18SP4",28,26,22,7,23,2023,"Common_garden","Southern","Salix pulchra",25.3333333333333,"JG",2018,22.4,36.2,33.5,18,25,22,14,20.3333333333333,34.85,NA,NA,NA,"Kp18sp4",5
"3415","KP18SP5",NA,NA,NA,7,23,2023,"Common_garden","Southern","Salix pulchra",NA,"MG",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kp18sp5",5
"3416","KP18SP6",NA,NA,NA,7,23,2023,"Common_garden","Southern","Salix pulchra",NA,"MG",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kp18sp6",5
"3417","H18SP21",NA,NA,NA,7,23,2023,"Common_garden","Northern","Salix pulchra",NA,"MG",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H18sp21",5
"3418","KP17SP1",36,35,38,7,23,2023,"Common_garden","Southern","Salix pulchra",36.3333333333333,"IMS",2017,25.8,24.2,13.4,9,71,8,17,32,18.8,NA,NA,NA,"KP17SP1",6
"3419","KP17SP5",52,62,67,7,23,2023,"Common_garden","Southern","Salix pulchra",60.3333333333333,"SL",2017,36.2,88.2,43.5,20,104,451,198,251,65.85,NA,NA,NA,"KP17SP5",6
"3420","KP17SR1",39,42,47,7,23,2023,"Common_garden","Southern","Salix richardsonii",42.6666666666667,"LB",2017,29.8,38.2,32.5,35,96,136,61,97.6666666666667,35.35,NA,NA,NA,"KP17Sr1",6
"3421","KP17SR3",35,32,37,7,23,2023,"Common_garden","Southern","Salix richardsonii",34.6666666666667,"LB",2017,25.2,36.5,33.7,22,30,39,42,37,35.1,NA,NA,NA,"KP17Sr3",6
"3422","KP17SA2",46,42,36,7,23,2023,"Common_garden","Southern","Salix arctica",41.3333333333333,"JA",2017,4.1,17.8,15.8,8,6,8,4,6,16.8,NA,NA,NA,"KP17Sa2",6
"3423","KP17SA4",25,20,32,7,23,2023,"Common_garden","Southern","Salix arctica",25.6666666666667,"JA",2017,4.4,11.9,10,6,5,6,3,4.66666666666667,10.95,NA,NA,NA,"KP17Sa4",6
"3424","KP17SA6",37,39,35,7,23,2023,"Common_garden","Southern","Salix arctica",37,"SAB",2017,4.9,14.2,7.6,8,9,5,13,9,10.9,NA,NA,NA,"KP17Sa6",6
"3425","KP17SA9",52,49,46,7,23,2023,"Common_garden","Southern","Salix arctica",49,"JB",2017,6.8,25.4,13.5,9,4,7,5,5.33333333333333,19.45,NA,NA,NA,"Kp17sa9",6
"3426","PC17SR1",35,32,39,7,23,2023,"Common_garden","Southern","Salix richardsonii",35.3333333333333,"LB",2017,31.6,41.8,22.9,8,71,54,98,74.3333333333333,32.35,NA,NA,NA,"PC17Sr1",6
"3427","PC17SR4",42,49,50,7,23,2023,"Common_garden","Southern","Salix richardsonii",47,"GD",2017,68.1,44.5,44.3,34,361,192,175,242.666666666667,44.4,NA,NA,NA,"PC17SR4",6
"3428","PC17SR5",49,52,56,7,23,2023,"Common_garden","Southern","Salix richardsonii",52.3333333333333,"GD",2017,110,89.5,56.8,48,432,405,270,369,73.15,NA,NA,NA,"PC17SR5",6
"3429","PC17SR6",42,45,49,7,23,2023,"Common_garden","Southern","Salix richardsonii",45.3333333333333,"GD",2017,39.6,62.3,53.2,45,45,32,81,52.6666666666667,57.75,NA,NA,NA,"PC17SR6",6
"3430","PC17SR9",23,26,19,7,23,2023,"Common_garden","Southern","Salix richardsonii",22.6666666666667,"SW",2017,25.9,11.2,7.6,15,4,6,3,4.33333333333333,9.4,NA,NA,NA,"PC17SR9",6
"3431","PC17SR10",NA,NA,NA,7,23,2023,"Common_garden","Southern","Salix richardsonii",NA,"SW",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC17SR10",6
"3432","PC17SR12",18,26,22,7,23,2023,"Common_garden","Southern","Salix richardsonii",22,"IR",2017,9.3,11,5.9,9,9,11,4,8,8.45,NA,NA,NA,"PC17Sr12",6
"3433","PC17SR13",31,26,29,7,23,2023,"Common_garden","Southern","Salix richardsonii",28.6666666666667,"IR",2017,16.1,24.9,15.2,13,38,25,23,28.6666666666667,20.05,NA,NA,NA,"PC17Sr13",6
"3434","PP17SR16",36,43,40,7,23,2023,"Common_garden","Southern","Salix richardsonii",39.6666666666667,"EW",2017,43.4,57,46.4,35,74,39,75,62.6666666666667,51.7,NA,NA,NA,"Pp17sr16",6
"3435","PP17SR19",44,46,45,7,23,2023,"Common_garden","Southern","Salix richardsonii",45,"EW",2017,42.3,44.9,39.5,22,27,71,42,46.6666666666667,42.2,NA,NA,NA,"Pp17Sr19",6
"3436","PP17SR20",48,45,45,7,23,2023,"Common_garden","Southern","Salix richardsonii",46,"EW",2017,45.7,62,68.4,27,46,50,30,42,65.2,NA,NA,NA,"Pp17SR20",6
"3437","PC17SP4",NA,NA,NA,7,23,2023,"Common_garden","Southern","Salix pulchra",NA,"SL",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC17SP4",6
"3438","PC17SP5",26,22,23,7,23,2023,"Common_garden","Southern","Salix pulchra",23.6666666666667,"CF",2017,7.3,27.9,21.7,22,10,34,7,17,24.8,NA,NA,NA,"PC17SP5",6
"3439","PC17SP6",18,22,16,7,23,2023,"Common_garden","Southern","Salix pulchra",18.6666666666667,"CF",2017,8.6,15.3,11.7,17,6,10,15,10.3333333333333,13.5,NA,NA,NA,"PC17SP6",6
"3440","PC17SP7",41,47,45,7,23,2023,"Common_garden","Southern","Salix pulchra",44.3333333333333,"JG",2017,14.1,24.7,24.1,8,50,23,30,34.3333333333333,24.4,NA,NA,NA,"PC17SP7",6
